person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
unknown,10,,,27939,-55.205635,25124
unknown,50,,,27905,-54.591149,25114
unknown,90,,,27891,-53.908485,25130
unknown,130,,,27890,-53.159484,25140
unknown,170,,,27904,-52.284966,25133
unknown,210,,,27914,-51.293868,25140
unknown,250,,,27912,-45.919821,25149
unknown,290,,,27915,-35.712248,25153
unknown,330,,,27930,-22.667481,25146
unknown,370,,,27951,-5.536718,25140
unknown,410,,,27983,13.179330,25142
unknown,450,,,28001,33.395780,25147
unknown,490,,,28005,57.509181,25152
unknown,530,,,28013,85.073209,25162
unknown,570,,,28037,90.159475,25167
unknown,610,,,28055,70.513470,25169
unknown,650,,,27979,37.227034,25138
unknown,690,,,27895,-17.143505,25112
unknown,730,,,27879,-44.727168,25103
unknown,770,,,27889,-41.831730,25093
unknown,810,,,27893,-38.182928,25095
unknown,850,,,27927,-21.638008,25093
unknown,890,,,27924,-16.708638,25096
unknown,930,,,27890,-27.167654,25106
unknown,970,,,27872,-31.197480,25112
unknown,1010,,,27862,-35.026900,25130
unknown,1050,,,27860,-27.176258,25161
unknown,1090,,,27873,-4.065001,25175
unknown,1140,,,27907,24.197834,25174
unknown,1180,,,27932,61.550037,25163
unknown,1220,,,27963,75.760297,25163
unknown,1260,,,27974,63.083590,25159
unknown,1300,,,27885,42.324236,25129
unknown,1340,,,27804,4.414551,25104
unknown,1380,,,27797,-14.176858,25106
unknown,1420,,,27809,-9.761055,25109
unknown,1460,,,27817,-7.781565,25113
unknown,1500,,,27824,1.067511,25121
unknown,1540,,,27806,4.308722,25129
unknown,1580,,,27784,-1.008003,25147
unknown,1620,,,27787,-1.323688,25165
unknown,1660,,,27805,0.000000,25169
unknown,1700,,,27816,7.209139,25178
unknown,1740,,,27836,22.494295,25185
unknown,1780,,,27859,41.390539,25199
unknown,1820,,,27880,65.725030,25212
unknown,1860,,,27890,61.967314,25219
unknown,1900,,,27816,26.555441,25191
unknown,1940,,,27722,-12.865838,25167
unknown,1980,,,27688,-64.811644,25162
unknown,2020,,,27699,-86.356722,25158
unknown,2060,,,27716,-70.342157,25159
unknown,2100,,,27732,-59.823927,25175
unknown,2140,,,27748,-43.491940,25183
unknown,2180,,,27756,-23.592527,25184
unknown,2220,,,27784,-5.664418,25188
unknown,2260,,,27818,19.529960,25186
unknown,2300,,,27859,49.672163,25185
unknown,2340,,,27887,66.898157,25195
unknown,2380,,,27918,70.385416,25202
unknown,2420,,,27935,66.102276,25215
unknown,2460,,,27929,49.072239,25206
unknown,2500,,,27825,14.364500,25174
unknown,2540,,,27765,-39.729049,25158
unknown,2580,,,27771,-49.342185,25160
unknown,2620,,,27797,-10.488422,25159
unknown,2660,,,27821,-1.648348,25158
unknown,2700,,,27844,-10.775522,25162
unknown,2740,,,27850,-3.097801,25164
unknown,2780,,,27859,9.985542,25165
unknown,2820,,,27875,22.020132,25171
unknown,2860,,,27899,36.156142,25175
unknown,2900,,,27919,49.546716,25189
unknown,2940,,,27933,61.359131,25199
unknown,2980,,,27958,66.169514,25203
unknown,3020,,,27981,62.290341,25212
unknown,3060,,,27946,22.260940,25191
unknown,3100,,,27833,-59.268687,25157
unknown,3140,,,27784,-91.267700,25138
unknown,3180,,,27798,-75.204249,25141
unknown,3220,,,27816,-63.896893,25141
unknown,3260,,,27834,-38.310177,25143
unknown,3300,,,27848,-20.975730,25152
unknown,3340,,,27853,-18.251795,25153
unknown,3380,,,27867,-5.594202,25156
unknown,3420,,,27889,10.447307,25162
unknown,3460,,,27914,27.912940,25169
unknown,3500,,,27940,49.463378,25181
unknown,3540,,,27965,70.310654,25190
unknown,3580,,,27997,90.627938,25200
unknown,3620,,,28030,88.007188,25206
unknown,3660,,,27974,59.018915,25187
unknown,3700,,,27849,3.194202,25147
unknown,3740,,,27804,-64.618682,25132
unknown,3780,,,27825,-89.785481,25132
unknown,3820,,,27851,-58.503551,25136
unknown,3860,,,27862,-44.236909,25145
unknown,3900,,,27878,-30.654421,25153
unknown,3940,,,27878,-12.084459,25156
unknown,3980,,,27879,1.381920,25157
unknown,4020,,,27903,16.750320,25164
unknown,4060,,,27927,31.330035,25169
unknown,4100,,,27955,49.825659,25179
unknown,4140,,,27989,72.689375,25192
unknown,4180,,,28014,92.900927,25204
unknown,4220,,,28042,111.192580,25214
unknown,4260,,,28069,91.271210,25228
unknown,4300,,,27973,27.868713,25191
unknown,4340,,,27850,-42.167258,25150
unknown,4380,,,27828,-91.635126,25141
unknown,4420,,,27864,-105.999212,25145
unknown,4460,,,27890,-86.895975,25148
unknown,4500,,,27901,-73.731002,25156
unknown,4540,,,27917,-66.161740,25164
unknown,4580,,,27928,-46.084283,25172
unknown,4620,,,27942,-22.577621,25170
unknown,4660,,,27971,1.861112,25179
unknown,4700,,,28003,26.894999,25189
unknown,4740,,,28038,51.614255,25202
unknown,4780,,,28070,74.614410,25213
unknown,4820,,,28095,92.354918,25220
unknown,4860,,,28117,103.399423,25231
unknown,4900,,,28140,106.868365,25239
unknown,4940,,,28152,100.793446,25240
unknown,4980,,,28007,58.877354,25189
