person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,40,,,27015,27027.787648,24226
unknown,80,,,27056,27053.674901,24233
unknown,120,,,27065,27063.086526,24235
unknown,160,,,27045,27060.943037,24236
unknown,200,,,27040,27068.694774,24238
unknown,240,,,27063,27080.767940,24246
unknown,280,,,27119,27115.861756,24261
unknown,320,,,27183,27178.970256,24279
unknown,360,,,27236,27221.059403,24296
unknown,400,,,27255,27244.923452,24315
unknown,440,,,27254,27262.468768,24319
unknown,480,,,27267,27262.978681,24318
unknown,520,,,27288,27254.559192,24319
unknown,560,,,27272,27235.403668,24314
unknown,600,,,27106,27113.233284,24248
unknown,640,,,27016,27038.097230,24200
unknown,680,,,27019,27023.947274,24195
unknown,720,,,27049,27073.577831,24201
unknown,760,,,27090,27103.077921,24214
unknown,800,,,27123,27116.223244,24229
unknown,840,,,27118,27121.775467,24234
unknown,880,,,27097,27099.361605,24229
unknown,920,,,27091,27096.843332,24230
unknown,960,,,27096,27110.161128,24237
unknown,1000,,,27120,27123.583007,24247
unknown,1040,,,27163,27145.673683,24253
unknown,1080,,,27181,27156.981943,24260
unknown,1120,,,27166,27155.787120,24266
unknown,1160,,,27154,27157.902459,24276
unknown,1200,,,27167,27158.907620,24283
unknown,1240,,,27185,27147.015420,24281
unknown,1280,,,27057,27056.245896,24244
unknown,1320,,,26863,26905.664636,24203
unknown,1360,,,26800,26830.958234,24187
unknown,1400,,,26835,26830.388204,24175
unknown,1440,,,26883,26878.629123,24169
unknown,1480,,,26899,26905.106313,24178
unknown,1520,,,26901,26893.865035,24191
unknown,1560,,,26898,26904.391894,24186
unknown,1600,,,26899,26912.732638,24186
unknown,1640,,,26919,26926.123675,24195
unknown,1680,,,26955,26947.614038,24214
unknown,1720,,,26994,26975.328600,24231
unknown,1760,,,27038,27011.742934,24238
unknown,1800,,,27064,27054.839768,24240
