person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
unknown,10,,,28448,-54.036005,25221
unknown,50,,,28444,-24.550415,25235
unknown,90,,,28492,-0.819954,25266
unknown,130,,,28534,14.175474,25296
unknown,170,,,28572,38.521030,25332
unknown,210,,,28616,67.407153,25363
unknown,250,,,28630,85.977366,25378
unknown,290,,,28618,94.899488,25387
unknown,330,,,28627,97.616265,25413
unknown,370,,,28668,90.470965,25450
unknown,410,,,28691,81.574151,25433
unknown,450,,,28679,70.672321,25363
unknown,490,,,28677,50.413565,25316
unknown,530,,,28677,22.005270,25310
unknown,570,,,28588,-21.156697,25301
unknown,610,,,28461,-81.139099,25282
unknown,650,,,28483,-83.544935,25294
unknown,690,,,28541,-23.693628,25324
unknown,730,,,28561,-15.978561,25335
unknown,770,,,28570,-48.714122,25327
unknown,810,,,28578,-53.036859,25321
unknown,850,,,28571,-47.092836,25312
unknown,890,,,28558,-42.777361,25309
unknown,930,,,28562,-31.794182,25322
unknown,970,,,28590,-17.420249,25346
unknown,1010,,,28619,0.564607,25379
unknown,1050,,,28660,20.660925,25407
unknown,1090,,,28697,42.301604,25414
unknown,1130,,,28682,18.052729,25399
unknown,1170,,,28514,-57.702404,25365
unknown,1210,,,28476,-77.649435,25362
unknown,1250,,,28559,-47.288195,25350
unknown,1290,,,28587,-29.947194,25325
unknown,1330,,,28603,-5.413090,25309
unknown,1370,,,28626,13.404178,25307
unknown,1410,,,28628,18.672558,25297
unknown,1450,,,28620,29.552992,25296
unknown,1490,,,28613,40.856404,25296
unknown,1530,,,28632,48.483534,25307
unknown,1570,,,28653,54.071818,25310
unknown,1610,,,28672,54.847729,25319
unknown,1650,,,28684,50.070160,25317
unknown,1690,,,28691,37.375001,25308
unknown,1730,,,28643,15.392927,25285
unknown,1770,,,28475,-15.699470,25231
unknown,1810,,,28456,-57.362764,25224
unknown,1850,,,28511,-64.266972,25238
unknown,1890,,,28548,-32.592639,25243
unknown,1930,,,28568,-26.658837,25246
unknown,1970,,,28568,-38.249118,25246
unknown,2010,,,28562,-28.986379,25240
unknown,2050,,,28563,-8.115245,25237
unknown,2090,,,28570,7.477817,25235
unknown,2130,,,28585,21.933913,25235
unknown,2170,,,28598,36.164164,25228
unknown,2210,,,28607,47.458278,25232
unknown,2250,,,28617,56.013466,25238
unknown,2290,,,28627,60.750535,25235
unknown,2330,,,28547,28.457221,25205
unknown,2370,,,28398,-44.969874,25152
unknown,2410,,,28408,-63.258161,25149
unknown,2450,,,28461,-28.211963,25159
unknown,2490,,,28488,-28.602733,25162
unknown,2530,,,28509,-47.758544,25166
unknown,2570,,,28522,-41.113898,25168
unknown,2610,,,28516,-19.577345,25166
unknown,2650,,,28514,-4.537515,25166
unknown,2690,,,28523,8.860548,25169
unknown,2730,,,28534,27.549112,25176
unknown,2770,,,28560,48.504326,25184
unknown,2810,,,28580,59.602019,25189
unknown,2850,,,28583,60.039092,25192
unknown,2890,,,28582,27.633583,25192
unknown,2930,,,28429,-43.898547,25145
unknown,2970,,,28348,-68.912487,25129
unknown,3010,,,28393,-48.440889,25147
unknown,3050,,,28437,-32.943402,25163
unknown,3090,,,28460,-4.448401,25165
unknown,3130,,,28485,10.156032,25173
unknown,3180,,,28498,4.138764,25176
unknown,3220,,,28495,3.279837,25181
unknown,3260,,,28503,-0.327898,25179
unknown,3300,,,28518,4.565134,25179
unknown,3340,,,28544,21.534901,25181
unknown,3380,,,28555,38.669880,25187
unknown,3420,,,28577,59.577918,25188
unknown,3460,,,28592,49.737557,25185
unknown,3500,,,28491,4.473633,25157
unknown,3540,,,28340,-27.296293,25121
unknown,3580,,,28365,-52.728898,25132
unknown,3620,,,28417,-60.416710,25143
unknown,3660,,,28437,-39.749397,25151
unknown,3700,,,28459,-24.464528,25159
unknown,3740,,,28472,-9.110062,25172
unknown,3780,,,28467,6.058452,25166
unknown,3820,,,28482,15.140933,25169
unknown,3860,,,28497,21.718729,25165
unknown,3900,,,28516,22.974515,25172
unknown,3940,,,28533,22.416724,25183
unknown,3980,,,28553,19.533678,25192
unknown,4020,,,28579,8.873724,25196
unknown,4060,,,28579,-9.560767,25194
unknown,4100,,,28423,-37.927431,25145
unknown,4140,,,28363,-78.001013,25131
unknown,4180,,,28408,-69.104330,25150
unknown,4220,,,28448,-6.609602,25164
unknown,4260,,,28476,12.059723,25174
unknown,4300,,,28500,-3.532323,25186
unknown,4340,,,28515,5.614020,25199
unknown,4380,,,28519,23.889030,25199
unknown,4420,,,28533,35.662142,25199
unknown,4460,,,28554,47.425008,25215
unknown,4500,,,28577,58.757000,25222
unknown,4540,,,28590,68.211123,25222
unknown,4580,,,28600,67.977258,25220
unknown,4620,,,28611,56.606760,25224
unknown,4660,,,28603,13.779020,25210
unknown,4700,,,28440,-65.682944,25164
unknown,4740,,,28370,-98.419993,25144
unknown,4780,,,28434,-84.575801,25163
unknown,4820,,,28475,-72.138782,25176
