person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,9,,,171,169.951837,207
unknown,49,,,176,181.298339,217
unknown,89,,,198,221.876676,254
unknown,129,,,257,289.387635,344
unknown,169,,,378,399.426506,507
unknown,209,,,611,557.589360,848
unknown,249,,,933,862.329012,1326
unknown,289,,,1357,1331.243366,1867
unknown,329,,,2049,2138.858042,2715
unknown,369,,,3820,3872.529460,4935
unknown,409,,,6379,6367.761259,8077
unknown,449,,,9630,9675.825282,12223
unknown,489,,,15168,15086.685499,18530
unknown,529,,,21640,21584.361511,22026
unknown,569,,,23689,23700.339736,23285
unknown,609,,,24971,24933.298405,23831
unknown,649,,,25418,25442.300875,23949
unknown,689,,,25649,25657.190573,24010
unknown,729,,,25762,25720.857752,24032
unknown,769,,,25818,25906.745710,24031
unknown,809,,,25876,25928.535822,24044
unknown,849,,,25960,25972.597815,24063
unknown,889,,,26011,25998.433162,24075
unknown,929,,,26076,26040.364721,24091
unknown,969,,,26152,26111.517140,24118
unknown,1009,,,26205,26230.020471,24146
unknown,1049,,,26317,26296.876808,24214
unknown,1089,,,26305,26317.499725,24256
unknown,1129,,,24093,24020.096953,22935
unknown,1169,,,19131,19146.958842,20780
unknown,1209,,,17677,17776.038357,20765
unknown,1249,,,21435,21454.010033,21889
unknown,1289,,,22725,22652.404898,22246
unknown,1329,,,22700,22672.189160,22310
unknown,1369,,,22681,22724.392014,22249
unknown,1409,,,22029,22019.190160,21975
unknown,1449,,,21477,21420.730652,21693
unknown,1489,,,18145,18211.623902,21509
unknown,1529,,,17914,18034.690965,21530
unknown,1569,,,20815,20759.840552,21540
unknown,1609,,,22029,22037.625978,22180
unknown,1649,,,23867,23816.921216,23031
unknown,1689,,,25116,25105.363953,23513
unknown,1729,,,25748,25685.287910,23731
unknown,1769,,,26105,26132.394621,23853
unknown,1809,,,26340,26301.652391,23934
unknown,1849,,,26517,26441.933175,23994
unknown,1889,,,26652,26647.744529,24036
unknown,1929,,,26537,26640.220830,23976
unknown,1969,,,26458,26521.836851,23938
unknown,2009,,,26528,26518.616007,23959
unknown,2049,,,26639,26638.327861,24001
unknown,2089,,,26719,26717.594769,24032
unknown,2129,,,26803,26812.197898,24060
unknown,2169,,,26877,26880.597092,24084
unknown,2209,,,26899,26904.821907,24090
unknown,2249,,,26919,26945.652312,24098
unknown,2299,,,26983,26989.999489,24117
unknown,2339,,,27100,27061.061158,24164
unknown,2379,,,27226,27169.996561,24209
unknown,2419,,,27305,27267.974388,24236
unknown,2459,,,27352,27362.243178,24254
unknown,2499,,,27415,27440.843306,24276
unknown,2539,,,27496,27493.482479,24304
unknown,2579,,,27543,27529.244177,24325
unknown,2619,,,27577,27540.169286,24341
unknown,2659,,,27441,27448.265176,24285
unknown,2699,,,27175,27243.041211,24176
unknown,2739,,,27146,27181.051874,24164
unknown,2779,,,27225,27260.460129,24194
unknown,2819,,,27286,27289.294419,24222
unknown,2859,,,27349,27318.288470,24242
unknown,2899,,,27398,27352.612407,24266
unknown,2939,,,27400,27367.755791,24260
unknown,2979,,,27420,27414.119907,24266
unknown,3019,,,27474,27486.698718,24284
unknown,3059,,,27531,27544.195384,24300
unknown,3099,,,27580,27592.525996,24319
unknown,3139,,,27624,27640.795563,24336
unknown,3179,,,27648,27681.491654,24342
unknown,3219,,,27696,27710.370126,24356
unknown,3259,,,27738,27725.537775,24377
unknown,3299,,,27757,27745.407260,24384
unknown,3339,,,27794,27769.257012,24402
unknown,3379,,,27783,27694.618509,24398
unknown,3419,,,27529,27515.614977,24297
unknown,3459,,,27405,27452.965021,24249
unknown,3499,,,27462,27497.236078,24266
unknown,3539,,,27549,27524.041962,24306
unknown,3579,,,27583,27576.892919,24316
unknown,3619,,,27613,27613.131742,24321
unknown,3659,,,27608,27617.829483,24319
unknown,3699,,,27591,27641.305165,24311
unknown,3739,,,27626,27670.249814,24322
unknown,3779,,,27688,27699.363825,24346
unknown,3819,,,27742,27733.950757,24363
unknown,3859,,,27775,27765.588850,24373
unknown,3899,,,27811,27794.336033,24386
unknown,3939,,,27830,27817.828773,24393
unknown,3979,,,27859,27833.736505,24400
unknown,4019,,,27894,27843.038589,24408
unknown,4059,,,27922,27843.845773,24416
unknown,4099,,,27778,27772.599271,24361
unknown,4139,,,27572,27621.847113,24280
unknown,4179,,,27572,27596.323783,24279
unknown,4219,,,27645,27694.922691,24306
unknown,4259,,,27702,27730.800193,24329
unknown,4299,,,27739,27741.226502,24341
unknown,4339,,,27775,27770.418664,24354
unknown,4379,,,27778,27791.679901,24355
unknown,4419,,,27796,27822.501637,24358
unknown,4459,,,27837,27863.585963,24376
unknown,4499,,,27902,27889.491897,24400
unknown,4539,,,27947,27901.683595,24415
unknown,4579,,,27968,27928.497938,24421
unknown,4619,,,27984,27966.576850,24425
unknown,4659,,,28013,27997.959883,24432
unknown,4699,,,28036,28026.905636,24439
unknown,4739,,,28070,28025.429110,24450
unknown,4779,,,28029,27987.881981,24436
unknown,4819,,,27785,27859.704154,24339
unknown,4859,,,27669,27754.526137,24293
unknown,4899,,,27734,27738.885972,24314
unknown,4939,,,27808,27801.714524,24344
unknown,4979,,,27848,27853.255395,24362
unknown,5019,,,27906,27901.863334,24380
unknown,5059,,,27933,27946.767057,24384
unknown,5099,,,27942,27966.945178,24388
unknown,5139,,,27963,27981.896424,24396
unknown,5179,,,28012,27981.806432,24410
unknown,5219,,,28057,28004.857929,24427
unknown,5259,,,28090,28053.890664,24434
unknown,5299,,,28111,28098.977159,24441
unknown,5339,,,28133,28148.924320,24448
unknown,5379,,,28146,28169.350302,24451
unknown,5419,,,28168,28153.467922,24455
unknown,5459,,,28188,28134.803439,24461
unknown,5499,,,28151,28103.689723,24446
unknown,5539,,,27929,27999.006242,24364
unknown,5579,,,27857,27940.654722,24337
unknown,5619,,,27923,27937.685032,24362
unknown,5659,,,27990,28012.643977,24388
unknown,5699,,,28026,28037.391038,24395
unknown,5739,,,28066,28019.651814,24410
unknown,5779,,,28070,28033.990405,24410
unknown,5819,,,28066,28057.551539,24408
unknown,5859,,,28093,28084.311593,24414
unknown,5899,,,28130,28121.903595,24427
unknown,5939,,,28163,28160.545341,24436
unknown,5979,,,28193,28200.840911,24447
unknown,6019,,,28209,28231.216372,24453
unknown,6059,,,28229,28248.429838,24457
unknown,6099,,,28248,28258.632593,24460
unknown,6139,,,28260,28257.387417,24463
unknown,6179,,,28279,28249.585768,24471
unknown,6219,,,28291,28234.778194,24472
unknown,6259,,,28186,28174.705593,24435
unknown,6299,,,27982,28066.342655,24358
unknown,6339,,,27979,28025.177120,24359
unknown,6379,,,28063,28050.609520,24384
unknown,6419,,,28115,28072.014601,24405
unknown,6459,,,28151,28114.063240,24416
unknown,6499,,,28169,28147.694000,24422
unknown,6539,,,28155,28164.131570,24418
unknown,6579,,,28162,28195.059544,24418
unknown,6619,,,28193,28231.710598,24426
unknown,6659,,,28231,28256.411834,24435
unknown,6699,,,28258,28270.834905,24447
unknown,6739,,,28272,28276.052877,24452
unknown,6779,,,28286,28267.764894,24450
unknown,6819,,,28303,28272.590598,24456
unknown,6859,,,28321,28291.195214,24462
unknown,6899,,,28337,28305.239240,24467
unknown,6939,,,28345,28320.489599,24465
unknown,6979,,,28353,28295.401807,24465
unknown,7019,,,28234,28223.870745,24424
unknown,7059,,,28048,28149.592362,24357
unknown,7099,,,28057,28129.274188,24361
unknown,7139,,,28148,28136.461243,24389
unknown,7179,,,28201,28203.157715,24407
unknown,7219,,,28232,28228.418685,24418
unknown,7259,,,28230,28215.288486,24417
unknown,7299,,,28219,28230.768720,24408
unknown,7339,,,28223,28256.625623,24409
unknown,7379,,,28254,28262.867029,24419
unknown,7419,,,28282,28254.956247,24429
unknown,7459,,,28309,28266.746790,24435
unknown,7499,,,28322,28295.580536,24441
unknown,7539,,,28341,28324.396257,24445
unknown,7579,,,28349,28359.676993,24450
unknown,7619,,,28360,28375.479887,24447
unknown,7659,,,28378,28367.920129,24454
unknown,7699,,,28389,28329.247353,24457
unknown,7739,,,28285,28249.463308,24418
unknown,7779,,,28107,28186.700097,24357
unknown,7819,,,28115,28200.809578,24358
unknown,7859,,,28201,28215.188597,24386
unknown,7899,,,28256,28271.947586,24404
unknown,7939,,,28288,28292.194298,24413
unknown,7979,,,28294,28273.073174,24416
unknown,8019,,,28268,28271.135701,24406
unknown,8059,,,28275,28270.363423,24406
unknown,8099,,,28306,28277.621590,24416
unknown,8139,,,28339,28300.225647,24429
unknown,8179,,,28356,28324.109888,24433
unknown,8219,,,28364,28353.189216,24430
unknown,8259,,,28373,28375.669549,24433
unknown,8299,,,28388,28388.957470,24438
unknown,8339,,,28403,28402.421200,24446
unknown,8379,,,28417,28412.414982,24446
unknown,8419,,,28361,28349.646327,24430
unknown,8459,,,28152,28207.414255,24354
unknown,8499,,,28090,28159.346723,24326
unknown,8549,,,28162,28199.873163,24352
unknown,8589,,,28226,28209.503835,24377
unknown,8629,,,28256,28221.197678,24386
unknown,8669,,,28280,28239.532027,24398
unknown,8709,,,28287,28249.974351,24397
unknown,8749,,,28277,28276.983214,24393
unknown,8789,,,28307,28317.588927,24400
unknown,8829,,,28343,28350.591855,24409
unknown,8869,,,28377,28378.314064,24419
unknown,8909,,,28389,28402.450430,24423
unknown,8949,,,28394,28418.411665,24420
unknown,8989,,,28410,28424.521658,24422
unknown,9029,,,28426,28418.573089,24429
unknown,9069,,,28441,28394.203453,24435
unknown,9109,,,28424,28348.817289,24420
unknown,9149,,,28238,28281.778903,24356
unknown,9189,,,28102,28189.654866,24305
unknown,9229,,,28145,28159.286198,24315
unknown,9269,,,28214,28197.355523,24337
unknown,9309,,,28241,28214.518063,24342
unknown,9349,,,28271,28229.610163,24350
unknown,9389,,,28277,28255.526855,24355
unknown,9429,,,28268,28279.563590,24351
unknown,9469,,,28282,28305.873746,24361
unknown,9509,,,28302,28332.125580,24369
unknown,9549,,,28341,28355.370879,24382
unknown,9589,,,28356,28374.557900,24392
unknown,9629,,,28370,28386.838582,24393
unknown,9669,,,28381,28390.384997,24397
unknown,9709,,,28392,28383.726455,24401
unknown,9749,,,28408,28364.821115,24404
unknown,9789,,,28422,28340.758968,24408
unknown,9829,,,28383,28310.608308,24390
unknown,9869,,,28176,28224.085005,24316
unknown,9909,,,28109,28168.840597,24288
unknown,9949,,,28172,28174.065429,24312
unknown,9989,,,28226,28258.789607,24332
