person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,19,,,25651,137.266153,24469
bao-12h45,59,,,25636,131.956820,24462
bao-12h45,99,,,25645,126.441796,24466
bao-12h45,139,,,25663,120.800359,24473
bao-12h45,179,,,25693,113.816615,24488
bao-12h45,219,,,25725,105.787133,24501
bao-12h45,259,,,25706,71.704828,24497
bao-12h45,299,,,25542,8.827128,24418
bao-12h45,339,,,25363,-70.975385,24339
bao-12h45,379,,,25290,-175.051768,24305
bao-12h45,419,,,25280,-231.226601,24300
bao-12h45,459,,,25327,-233.055833,24322
bao-12h45,499,,,25373,-237.040701,24342
bao-12h45,539,,,25379,-225.397565,24346
bao-12h45,579,,,25390,-214.945032,24351
bao-12h45,620,,,25412,-212.837142,24361
bao-12h45,659,,,25446,-197.665815,24378
bao-12h45,699,,,25548,-175.211203,24421
bao-12h45,739,,,25653,-174.036904,24465
bao-12h45,779,,,25557,-194.698702,24416
bao-12h45,819,,,25421,-228.767165,24353
bao-12h45,859,,,25374,-283.976323,24335
bao-12h45,899,,,25438,-279.375809,24362
bao-12h45,939,,,25571,-208.703382,24418
bao-12h45,979,,,25678,-134.791946,24465
bao-12h45,1019,,,25754,-38.167550,24496
bao-12h45,1059,,,25789,60.692059,24506
bao-12h45,1099,,,25897,153.434354,24552
bao-12h45,1139,,,26000,264.181936,24593
bao-12h45,1179,,,26076,385.801030,24628
bao-12h45,1219,,,26183,457.886025,24674
bao-12h45,1259,,,26286,476.538505,24720
bao-12h45,1299,,,26050,430.873947,24600
bao-12h45,1339,,,25823,300.262446,24493
bao-12h45,1379,,,25762,282.015986,24473
bao-12h45,1419,,,25838,381.443270,24506
bao-12h45,1459,,,26022,480.542772,24591
bao-12h45,1499,,,26156,624.639636,24649
bao-12h45,1539,,,26091,584.133489,24621
bao-12h45,1579,,,25700,328.358636,24479
bao-12h45,1620,,,25417,126.006923,24361
