person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1829,-44.210495,,,
unknown,1,1830,-29.730364,,,
unknown,2,1831,-15.857724,,,
unknown,3,1836,-2.806586,,,
unknown,4,1837,9.037488,,,
unknown,5,1840,19.301884,,,
unknown,6,1840,27.961957,,,
unknown,7,1841,34.712392,,,
unknown,8,1837,39.711342,,,
unknown,9,1839,42.807791,,,
unknown,10,1835,44.397744,,,
unknown,11,1829,44.466187,,,
unknown,12,1826,43.351109,,,
unknown,13,1823,41.182963,,,
unknown,14,1820,38.407840,,,
unknown,15,1818,35.240255,,,
unknown,16,1819,31.874918,,,
unknown,17,1821,28.585451,,,
unknown,18,1835,25.529348,,,
unknown,19,1823,22.943405,,,
unknown,20,1824,20.833174,,,
unknown,21,1826,19.391081,,,
unknown,22,1829,18.448328,,,
unknown,23,1835,18.109740,,,
unknown,24,1837,18.266218,,,
unknown,25,1840,18.927780,,,
unknown,26,1841,19.845923,,,
unknown,27,1840,20.974975,,,
unknown,28,1838,22.256333,,,
unknown,29,1832,23.588616,,,
unknown,30,1824,24.850694,,,
unknown,31,1818,25.953726,,,
unknown,32,1815,26.889719,,,
unknown,33,1810,27.568513,,,
unknown,34,1811,28.115461,,,
unknown,35,1814,28.485711,,,
unknown,36,1818,28.673728,,,
unknown,37,1823,28.684406,,,
unknown,38,1829,28.661853,29464,29469.118622,25981
unknown,39,1828,28.620075,,,
unknown,40,1830,28.539571,,,
unknown,41,1831,28.467004,,,
unknown,42,1836,28.449456,,,
unknown,43,1838,28.513558,,,
unknown,44,1840,28.661501,,,
unknown,45,1840,28.924063,,,
unknown,46,1844,29.211341,,,
unknown,47,1846,29.533476,,,
unknown,48,1849,29.915047,,,
unknown,49,1844,30.340546,,,
unknown,50,1840,30.713143,,,
unknown,51,1834,31.021394,,,
unknown,52,1828,31.298218,,,
unknown,53,1824,31.512580,,,
unknown,54,1822,31.642738,,,
unknown,55,1822,31.677469,,,
unknown,56,1819,31.605876,,,
unknown,57,1821,31.412905,,,
unknown,58,1826,31.178530,,,
unknown,59,1824,30.898820,,,
unknown,60,1824,30.523301,,,
unknown,61,1828,30.066294,,,
unknown,62,1831,29.617244,,,
unknown,63,1838,29.179173,,,
unknown,64,1841,28.718785,,,
unknown,65,1842,28.260145,,,
