person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1841,-13.984080,,,
bao-12h45,1,1841,-11.525802,,,
bao-12h45,2,1841,-9.717210,,,
bao-12h45,3,1842,-8.184053,,,
bao-12h45,4,1840,-7.053275,,,
bao-12h45,5,1839,-6.590176,,,
bao-12h45,6,1839,-6.485000,25118,-23.911393,24242
bao-12h45,7,1835,-6.875594,,,
bao-12h45,8,1833,-7.636852,,,
bao-12h45,9,1832,-8.759762,,,
bao-12h45,10,1829,-9.941219,,,
bao-12h45,11,1828,-11.116102,,,
bao-12h45,12,1828,-12.292136,,,
bao-12h45,13,1829,-13.347469,,,
bao-12h45,14,1830,-14.068273,,,
bao-12h45,15,1831,-14.362216,,,
bao-12h45,16,1835,-14.235558,,,
bao-12h45,17,1836,-13.570651,,,
bao-12h45,18,1837,-12.649807,,,
bao-12h45,19,1840,-11.432495,,,
bao-12h45,20,1839,-9.863407,,,
bao-12h45,21,1839,-7.987578,,,
bao-12h45,22,1840,-6.133739,,,
bao-12h45,23,1840,-4.344023,,,
bao-12h45,24,1840,-2.559134,,,
bao-12h45,25,1840,-0.891357,,,
bao-12h45,26,1840,0.541088,,,
bao-12h45,27,1840,1.676700,,,
bao-12h45,28,1841,2.507996,,,
bao-12h45,29,1841,2.960777,,,
bao-12h45,30,1844,3.265051,,,
bao-12h45,31,1845,3.397246,,,
bao-12h45,32,1846,3.322385,,,
bao-12h45,33,1849,3.084580,,,
bao-12h45,34,1850,2.971379,,,
bao-12h45,35,1853,3.026634,,,
bao-12h45,36,1854,3.156925,,,
bao-12h45,37,1854,3.460403,,,
bao-12h45,38,1854,4.030914,,,
bao-12h45,39,1855,4.909887,,,
bao-12h45,40,1854,6.076083,,,
bao-12h45,41,1855,7.581807,,,
bao-12h45,42,1855,9.181678,,,
bao-12h45,43,1855,10.876215,,,
bao-12h45,44,1856,12.725178,,,
bao-12h45,45,1855,14.668532,,,
bao-12h45,46,1858,16.424911,24811,-287.364563,24099
bao-12h45,47,1859,17.947915,,,
bao-12h45,48,1861,19.309095,,,
bao-12h45,49,1860,20.407600,,,
bao-12h45,50,1862,21.308795,,,
bao-12h45,51,1862,21.979844,,,
bao-12h45,52,1864,22.358634,,,
