person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
unknown,20,,,28610,37.617357,25855
unknown,60,,,28642,37.335752,25862
unknown,100,,,28656,43.400474,25865
unknown,140,,,28678,54.971066,25894
unknown,180,,,28726,74.924357,25930
unknown,220,,,28777,104.294434,25934
unknown,260,,,28703,56.359837,25897
unknown,300,,,28516,-76.447061,25845
unknown,340,,,28487,-112.730855,25836
unknown,380,,,28518,-62.434532,25849
unknown,420,,,28530,-52.629096,25847
unknown,460,,,28554,-51.488962,25851
unknown,500,,,28582,-24.184271,25867
unknown,540,,,28589,14.890534,25849
unknown,580,,,28628,43.986861,25841
unknown,620,,,28665,63.898424,25850
unknown,660,,,28663,79.216068,25855
unknown,700,,,28669,84.097270,25871
unknown,740,,,28706,99.391989,25909
unknown,780,,,28739,125.239483,25924
unknown,820,,,28774,146.026050,25930
unknown,860,,,28800,165.808538,25926
unknown,900,,,28679,116.817244,25848
unknown,940,,,28520,-9.986627,25776
unknown,980,,,28490,-54.173290,25762
unknown,1020,,,28496,-23.223334,25769
unknown,1060,,,28503,-32.331969,25795
unknown,1100,,,28511,-53.000293,25811
unknown,1140,,,28534,-28.437676,25814
unknown,1180,,,28576,30.771805,25814
unknown,1220,,,28602,52.772462,25809
unknown,1260,,,28589,41.385729,25800
unknown,1300,,,28567,31.428633,25821
unknown,1340,,,28568,8.005126,25838
unknown,1380,,,28585,-6.328195,25846
unknown,1420,,,28601,-7.795095,25878
unknown,1460,,,28635,-18.319637,25933
unknown,1500,,,28625,-32.357569,25968
unknown,1540,,,28501,-61.127527,25921
unknown,1580,,,28439,-108.603345,25855
unknown,1620,,,28451,-113.100515,25806
unknown,1660,,,28478,-73.430599,25794
unknown,1700,,,28498,-47.916810,25784
unknown,1740,,,28563,-24.750405,25772
unknown,1780,,,28588,-8.197873,25764
unknown,1820,,,28576,-8.282180,25753
unknown,1860,,,28607,38.146589,25757
unknown,1900,,,28705,131.217569,25769
unknown,1940,,,28842,231.594408,25798
unknown,1980,,,28956,352.569167,25835
unknown,2020,,,28978,384.686303,25839
unknown,2060,,,28956,313.223128,25825
unknown,2100,,,28863,163.644394,25794
unknown,2140,,,28559,-99.942224,25702
unknown,2180,,,28365,-224.404824,25663
unknown,2220,,,28367,-197.687127,25743
unknown,2260,,,28438,-152.915546,25831
unknown,2300,,,28509,-58.402146,25796
unknown,2340,,,28578,-5.484966,25789
unknown,2380,,,28602,-22.311604,25791
unknown,2420,,,28586,-13.550903,25778
unknown,2460,,,28585,-9.627966,25773
unknown,2500,,,28604,1.295623,25779
unknown,2540,,,28613,28.554013,25790
unknown,2580,,,28628,68.602358,25807
unknown,2620,,,28689,128.323260,25823
unknown,2660,,,28755,140.164565,25820
unknown,2700,,,28747,100.532612,25802
unknown,2740,,,28521,16.954560,25738
unknown,2780,,,28386,-101.710671,25718
unknown,2820,,,28377,-150.139645,25735
unknown,2860,,,28417,-110.490897,25736
unknown,2900,,,28464,-77.260017,25735
unknown,2940,,,28492,-20.022466,25735
unknown,2980,,,28479,7.195857,25747
unknown,3020,,,28465,-9.521448,25777
unknown,3060,,,28511,36.789093,25774
unknown,3100,,,28623,135.432956,25768
unknown,3140,,,28715,171.700662,25772
unknown,3180,,,28654,157.073835,25754
unknown,3220,,,28594,145.392106,25754
unknown,3260,,,28601,116.050654,25769
unknown,3300,,,28538,70.781261,25738
unknown,3340,,,28396,13.653421,25681
unknown,3380,,,28331,-35.212893,25673
unknown,3420,,,28323,-71.887386,25693
unknown,3460,,,28319,-91.834662,25727
unknown,3500,,,28339,-86.510724,25781
unknown,3540,,,28402,-64.324655,25833
unknown,3580,,,28426,-19.815051,25841
unknown,3620,,,28433,14.837912,25820
unknown,3660,,,28451,37.468997,25807
unknown,3700,,,28485,69.761908,25808
unknown,3740,,,28508,103.930785,25812
unknown,3780,,,28513,120.935353,25831
unknown,3820,,,28527,120.363020,25864
unknown,3860,,,28537,87.569123,25901
unknown,3900,,,28430,15.107520,25867
unknown,3940,,,28326,-27.683587,25812
unknown,3980,,,28306,-42.044151,25774
unknown,4020,,,28312,-55.446573,25775
unknown,4060,,,28326,-52.302647,25819
unknown,4110,,,28364,-53.871039,25871
unknown,4150,,,28385,-61.218981,25889
unknown,4190,,,28389,-50.726326,25885
unknown,4230,,,28416,-25.821497,25898
unknown,4270,,,28450,4.408671,25941
unknown,4310,,,28509,43.655434,25979
unknown,4350,,,28559,95.374017,25979
unknown,4390,,,28589,159.316611,25978
unknown,4430,,,28622,185.055359,26001
unknown,4470,,,28656,168.398118,26039
unknown,4510,,,28580,120.257492,26006
unknown,4550,,,28443,25.197526,25930
unknown,4590,,,28411,-23.384264,25879
unknown,4630,,,28437,-21.807252,25859
unknown,4670,,,28447,-30.575884,25842
unknown,4710,,,28459,-28.308852,25824
unknown,4750,,,28469,-29.955108,25807
unknown,4790,,,28467,-41.675341,25787
unknown,4830,,,28482,-39.911946,25779
unknown,4870,,,28498,-28.966908,25778
unknown,4910,,,28523,-16.685904,25795
unknown,4950,,,28556,0.000000,25824
unknown,4990,,,28571,22.009378,25847
