person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,20,,,25988,126.847700,24524
bao-12h45,60,,,26048,129.951743,24547
bao-12h45,100,,,26109,136.006402,24569
bao-12h45,140,,,26158,152.975452,24589
bao-12h45,180,,,26030,50.386875,24531
bao-12h45,220,,,25663,-183.741782,24366
bao-12h45,260,,,25525,-266.867212,24301
bao-12h45,300,,,25535,-213.002585,24312
bao-12h45,340,,,25622,-184.701162,24355
bao-12h45,380,,,25717,-127.918241,24403
bao-12h45,420,,,25733,-81.393506,24407
bao-12h45,460,,,25718,-64.570082,24406
bao-12h45,500,,,25745,-23.163951,24420
bao-12h45,540,,,25768,28.933825,24427
bao-12h45,580,,,25811,71.220155,24444
bao-12h45,620,,,25888,108.007158,24483
bao-12h45,660,,,25945,137.028716,24511
bao-12h45,700,,,25984,154.115984,24529
bao-12h45,740,,,25786,63.509493,24438
bao-12h45,780,,,25463,-147.462872,24291
bao-12h45,820,,,25364,-218.699233,24246
bao-12h45,860,,,25402,-157.729088,24261
bao-12h45,900,,,25516,-134.531928,24310
bao-12h45,940,,,25635,-98.461420,24369
bao-12h45,980,,,25662,-79.887867,24376
bao-12h45,1020,,,25674,-101.117680,24383
bao-12h45,1060,,,25689,-62.555933,24388
bao-12h45,1100,,,25731,27.130462,24411
bao-12h45,1140,,,25801,101.158090,24441
bao-12h45,1180,,,25858,174.643537,24468
bao-12h45,1220,,,25932,191.389092,24500
bao-12h45,1260,,,25972,135.084579,24518
bao-12h45,1300,,,25683,38.235825,24388
bao-12h45,1340,,,25442,-120.194854,24275
bao-12h45,1380,,,25413,-187.330781,24261
bao-12h45,1420,,,25471,-151.059349,24290
bao-12h45,1460,,,25561,-105.305050,24332
bao-12h45,1500,,,25639,-10.877287,24367
bao-12h45,1540,,,25705,37.860541,24395
bao-12h45,1580,,,25713,27.736406,24401
bao-12h45,1620,,,25728,36.614744,24407
bao-12h45,1660,,,25768,40.309436,24425
bao-12h45,1700,,,25781,54.156646,24433
bao-12h45,1740,,,25853,87.194198,24466
bao-12h45,1780,,,25954,113.149444,24513
bao-12h45,1820,,,25988,137.665510,24529
bao-12h45,1860,,,25739,42.130281,24414
bao-12h45,1900,,,25439,-189.406626,24274
bao-12h45,1940,,,25363,-239.579138,24242
bao-12h45,1980,,,25438,-117.856364,24275
bao-12h45,2020,,,25609,-62.156250,24350
bao-12h45,2060,,,25741,-14.006403,24412
bao-12h45,2100,,,25716,0.808343,24398
bao-12h45,2140,,,25704,-54.244929,24391
bao-12h45,2180,,,25705,-40.789183,24393
bao-12h45,2220,,,25704,30.034026,24395
bao-12h45,2260,,,25767,77.260059,24419
bao-12h45,2300,,,25853,123.367530,24459
bao-12h45,2340,,,25957,140.712464,24507
bao-12h45,2380,,,26026,116.027565,24536
bao-12h45,2420,,,25766,33.269728,24420
bao-12h45,2460,,,25528,-123.505788,24307
bao-12h45,2500,,,25500,-185.563355,24294
bao-12h45,2540,,,25551,-149.742743,24316
bao-12h45,2580,,,25671,-117.822072,24372
bao-12h45,2620,,,25797,-51.838520,24430
bao-12h45,2660,,,25819,-17.225702,24439
bao-12h45,2700,,,25779,-27.494703,24420
bao-12h45,2740,,,25777,-22.478265,24422
bao-12h45,2780,,,25798,-20.312341,24431
bao-12h45,2820,,,25861,-2.061570,24463
bao-12h45,2860,,,25981,40.149133,24517
bao-12h45,2900,,,26085,82.648888,24564
bao-12h45,2940,,,26137,131.974207,24590
bao-12h45,2980,,,25829,39.894083,24445
