person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,19,,,145,140.791762,171
unknown,59,,,159,90.187298,188
unknown,99,,,182,117.834863,228
unknown,139,,,234,228.025958,315
unknown,179,,,372,366.076256,546
unknown,219,,,633,553.255140,966
unknown,259,,,916,869.192988,1381
unknown,299,,,1337,1319.062485,1979
unknown,339,,,2159,2340.071840,3166
unknown,379,,,4938,5066.486114,7004
unknown,419,,,12344,12302.443216,15437
unknown,459,,,14572,14486.472885,17215
unknown,499,,,16134,16157.129006,18176
unknown,539,,,22768,22785.851553,22830
unknown,579,,,26376,26275.455302,25144
unknown,619,,,27501,27462.096872,25791
unknown,659,,,28260,28348.237156,26108
unknown,699,,,28713,28710.806594,26261
unknown,739,,,28941,28854.533862,26322
unknown,779,,,29101,29205.777540,26366
unknown,819,,,29215,29262.225812,26395
unknown,859,,,29317,29290.628253,26423
unknown,899,,,29470,29369.523225,26467
unknown,939,,,29624,29537.726683,26518
unknown,979,,,29710,29678.855821,26537
unknown,1019,,,29766,29837.388210,26561
unknown,1059,,,29757,29888.343803,26547
unknown,1099,,,29763,29813.338004,26530
unknown,1139,,,29757,29712.410020,26526
unknown,1179,,,29511,29552.331338,26437
unknown,1219,,,29398,29450.243442,26396
unknown,1259,,,29392,29426.491419,26397
unknown,1299,,,29432,29391.310797,26399
unknown,1339,,,29452,29378.422713,26417
unknown,1379,,,29442,29384.679256,26417
unknown,1419,,,29428,29404.724488,26408
unknown,1469,,,29417,29397.946429,26419
unknown,1509,,,29380,29357.777604,26424
unknown,1549,,,29134,28979.374789,26275
unknown,1589,,,25051,25046.625459,24003
unknown,1629,,,22351,22525.740341,24296
unknown,1669,,,24612,24743.892006,24923
unknown,1709,,,26665,26644.329735,25013
unknown,1749,,,27380,27339.695295,24894
unknown,1789,,,27843,27880.505032,24904
unknown,1829,,,28094,28035.023712,24950
unknown,1869,,,28106,28123.561550,24940
unknown,1909,,,28193,28301.020911,24966
unknown,1949,,,28442,28439.152249,25062
unknown,1989,,,28690,28692.363160,25177
unknown,2029,,,28851,28826.685672,25267
unknown,2069,,,28924,28877.222188,25279
unknown,2109,,,29140,29000.794522,25390
unknown,2149,,,29279,29174.984298,25504
unknown,2189,,,29131,29202.433338,25426
unknown,2229,,,29186,29241.522752,25434
unknown,2269,,,29170,29240.707284,25416
unknown,2309,,,29137,29228.574592,25385
unknown,2349,,,29190,29204.602116,25419
unknown,2389,,,29211,29177.855519,25427
unknown,2429,,,29201,29135.789986,25415
unknown,2469,,,29117,29083.453042,25356
unknown,2509,,,29092,28997.487947,25358
unknown,2549,,,28862,28875.264576,25272
unknown,2589,,,28670,28733.387476,25184
unknown,2629,,,28505,28565.740851,25062
unknown,2669,,,28466,28502.851325,25011
unknown,2709,,,28550,28559.206654,25040
unknown,2749,,,28653,28621.076412,25089
unknown,2789,,,28714,28721.379124,25107
unknown,2829,,,28750,28780.988928,25107
unknown,2869,,,28814,28779.274080,25138
unknown,2909,,,28837,28777.523798,25153
unknown,2949,,,28809,28749.580528,25134
unknown,2989,,,28663,28716.614685,25056
unknown,3029,,,28563,28682.143850,24983
unknown,3069,,,28790,28755.531371,25087
unknown,3109,,,29058,28954.780408,25244
unknown,3149,,,29017,28989.197973,25216
unknown,3189,,,28995,28884.261238,25208
unknown,3229,,,28749,28797.123138,25132
unknown,3269,,,28551,28677.710451,25052
unknown,3309,,,28555,28575.544805,25061
unknown,3349,,,28524,28512.455475,25049
unknown,3389,,,28371,28428.404196,24964
unknown,3429,,,28273,28341.260198,24904
unknown,3469,,,28271,28285.582546,24894
unknown,3509,,,28283,28259.269149,24894
unknown,3549,,,28289,28262.189969,24888
unknown,3589,,,28332,28303.656669,24908
unknown,3629,,,28392,28350.323232,24933
unknown,3669,,,28500,28403.934847,24986
unknown,3709,,,28498,28490.283015,24976
unknown,3749,,,28548,28604.084762,24998
unknown,3789,,,28675,28674.210477,25064
unknown,3829,,,28745,28697.646496,25101
unknown,3869,,,28750,28695.610911,25103
unknown,3909,,,28696,28648.357320,25087
unknown,3949,,,28522,28617.247484,25020
unknown,3989,,,28479,28603.153477,24993
unknown,4029,,,28571,28629.541793,25036
unknown,4069,,,28671,28715.643332,25090
unknown,4109,,,28747,28756.011396,25128
unknown,4149,,,28789,28757.388209,25150
unknown,4189,,,28834,28794.443294,25178
unknown,4229,,,28873,28849.989806,25196
unknown,4269,,,28901,28898.903742,25207
unknown,4309,,,29021,28950.069351,25260
unknown,4349,,,29064,29007.377894,25286
unknown,4389,,,29098,29068.453090,25304
unknown,4429,,,29116,29106.325483,25309
unknown,4469,,,29116,29118.364885,25308
unknown,4509,,,29099,29116.674039,25303
unknown,4549,,,29071,29093.318024,25280
unknown,4589,,,29085,29031.756553,25279
unknown,4629,,,28844,28929.038244,25177
unknown,4669,,,28702,28858.471200,25109
unknown,4709,,,28762,28820.909412,25138
