person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,40,,,29312,29332.527902,25427
unknown,80,,,29339,29351.188641,25436
unknown,120,,,29373,29352.802045,25450
unknown,160,,,29362,29341.540419,25445
unknown,200,,,29326,29311.617230,25414
unknown,240,,,29267,29255.324894,25372
unknown,280,,,29195,29229.939402,25321
unknown,320,,,29188,29235.527809,25309
unknown,360,,,29276,29280.540616,25352
unknown,400,,,29391,29381.610740,25412
unknown,440,,,29441,29431.795967,25433
unknown,480,,,29466,29431.950317,25437
unknown,520,,,29491,29462.124874,25449
unknown,560,,,29555,29501.789135,25482
unknown,600,,,29398,29414.453336,25398
unknown,640,,,29255,29287.843186,25355
unknown,680,,,29233,29237.737620,25360
unknown,720,,,29210,29230.669419,25353
unknown,760,,,29207,29235.110214,25350
unknown,800,,,29257,29265.265927,25368
unknown,840,,,29313,29295.075364,25393
unknown,880,,,29327,29319.567485,25398
unknown,920,,,29344,29359.224228,25412
unknown,960,,,29387,29406.655855,25434
unknown,1000,,,29446,29448.597287,25460
unknown,1040,,,29494,29484.989857,25482
unknown,1080,,,29547,29521.968797,25505
unknown,1120,,,29579,29556.068250,25518
unknown,1160,,,29599,29581.110404,25520
unknown,1200,,,29594,29596.202353,25512
unknown,1240,,,29572,29589.128588,25490
unknown,1280,,,29571,29556.228736,25482
unknown,1320,,,29497,29474.462054,25452
unknown,1360,,,29325,29335.898891,25387
unknown,1400,,,29240,29266.711974,25360
unknown,1440,,,29242,29268.729179,25365
unknown,1480,,,29260,29270.017334,25374
unknown,1520,,,29278,29299.271140,25381
unknown,1560,,,29306,29315.381619,25390
unknown,1600,,,29321,29310.372789,25401
unknown,1640,,,29343,29326.416934,25410
unknown,1680,,,29371,29353.085156,25424
unknown,1720,,,29400,29382.808437,25433
unknown,1760,,,29426,29420.332101,25441
unknown,1800,,,29467,29461.981840,25454
unknown,1840,,,29503,29507.481243,25472
unknown,1880,,,29528,29535.796507,25480
unknown,1920,,,29545,29543.791723,25484
unknown,1960,,,29567,29532.130208,25490
unknown,2000,,,29517,29493.174079,25469
unknown,2040,,,29366,29403.183497,25416
unknown,2080,,,29312,29356.824558,25402
unknown,2120,,,29322,29331.456798,25411
unknown,2160,,,29341,29358.568429,25416
unknown,2200,,,29368,29373.347138,25430
unknown,2240,,,29408,29385.079132,25444
unknown,2280,,,29434,29408.372272,25457
unknown,2320,,,29453,29433.279746,25466
unknown,2360,,,29469,29463.065770,25480
unknown,2400,,,29490,29496.921453,25487
unknown,2440,,,29513,29526.464838,25496
unknown,2480,,,29536,29550.830649,25505
unknown,2520,,,29569,29573.980354,25515
unknown,2560,,,29585,29593.437894,25519
unknown,2600,,,29606,29605.037140,25524
unknown,2640,,,29637,29608.009411,25537
unknown,2680,,,29596,29561.504869,25521
unknown,2720,,,29452,29459.596895,25467
unknown,2760,,,29384,29409.190615,25443
unknown,2800,,,29377,29406.406429,25440
unknown,2840,,,29383,29392.678954,25438
unknown,2880,,,29392,29389.506735,25440
unknown,2920,,,29411,29390.041356,25441
unknown,2960,,,29414,29389.219389,25443
unknown,3000,,,29406,29398.206150,25439
unknown,3040,,,29404,29414.329405,25439
unknown,3080,,,29419,29429.653177,25444
unknown,3120,,,29432,29444.738120,25443
unknown,3160,,,29455,29462.741963,25452
unknown,3200,,,29473,29481.958661,25460
unknown,3240,,,29493,29498.407226,25463
unknown,3280,,,29507,29511.617151,25467
unknown,3320,,,29542,29507.690109,25478
unknown,3360,,,29527,29483.731097,25476
unknown,3400,,,29395,29410.126482,25433
unknown,3440,,,29317,29349.742523,25392
unknown,3480,,,29318,29310.645370,25398
unknown,3520,,,29335,29319.737521,25415
unknown,3560,,,29337,29330.462350,25410
unknown,3600,,,29353,29358.527406,25417
unknown,3640,,,29369,29377.002371,25421
unknown,3680,,,29372,29380.241224,25418
unknown,3720,,,29385,29394.056593,25424
unknown,3760,,,29396,29411.047554,25429
unknown,3800,,,29423,29431.728765,25438
unknown,3840,,,29454,29458.919012,25451
unknown,3880,,,29488,29486.795115,25463
unknown,3920,,,29513,29516.169373,25473
unknown,3970,,,29534,29533.249375,25482
unknown,4010,,,29553,29535.573620,25489
unknown,4050,,,29568,29510.500175,25494
unknown,4090,,,29495,29451.489261,25464
unknown,4130,,,29338,29356.916864,25403
unknown,4170,,,29306,29336.500171,25391
unknown,4210,,,29301,29305.009110,25393
unknown,4250,,,29292,29315.489405,25382
unknown,4290,,,29295,29319.141863,25380
unknown,4330,,,29324,29322.317137,25382
unknown,4370,,,29339,29334.351936,25392
unknown,4410,,,29343,29348.569731,25393
unknown,4450,,,29356,29367.158133,25397
unknown,4490,,,29374,29389.447748,25400
unknown,4530,,,29407,29409.301509,25414
unknown,4570,,,29444,29426.012962,25425
unknown,4610,,,29471,29448.753662,25440
unknown,4650,,,29491,29476.311051,25447
unknown,4690,,,29513,29502.076787,25458
unknown,4730,,,29535,29527.221387,25472
unknown,4770,,,29546,29505.760128,25477
unknown,4810,,,29432,29431.716342,25427
unknown,4850,,,29307,29361.979187,25381
unknown,4890,,,29279,29310.914571,25374
unknown,4930,,,29279,29277.516083,25374
unknown,4970,,,29287,29285.569357,25381
