person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,40,,,24830,274.766340,24038
bao-12h45,80,,,24532,-9.417137,23897
bao-12h45,120,,,24041,-160.772167,23656
bao-12h45,160,,,23960,-228.667556,23618
bao-12h45,200,,,24009,-223.707698,23644
bao-12h45,240,,,24022,-114.718727,23651
bao-12h45,280,,,24029,-89.470820,23660
bao-12h45,320,,,23988,-154.759955,23639
bao-12h45,360,,,23990,-127.981613,23635
bao-12h45,400,,,24068,-45.495752,23673
bao-12h45,440,,,24159,28.202434,23715
bao-12h45,480,,,24283,116.688021,23778
bao-12h45,520,,,24436,235.555259,23847
bao-12h45,560,,,24495,380.076283,23877
bao-12h45,600,,,24369,308.943809,23818
bao-12h45,640,,,23896,0.085575,23585
bao-12h45,680,,,23665,-128.299584,23472
bao-12h45,720,,,23674,-113.715366,23474
bao-12h45,760,,,23732,-120.263219,23499
bao-12h45,800,,,23838,-69.836039,23553
bao-12h45,840,,,23867,-9.369580,23571
bao-12h45,880,,,23901,53.057782,23583
bao-12h45,920,,,23968,136.363564,23617
bao-12h45,960,,,24093,228.304017,23674
bao-12h45,1000,,,24166,318.831916,23712
bao-12h45,1040,,,24251,404.869284,23752
bao-12h45,1090,,,24362,410.915553,23810
bao-12h45,1130,,,24364,324.060040,23816
bao-12h45,1170,,,24017,158.088628,23651
bao-12h45,1210,,,23612,-114.280344,23444
bao-12h45,1250,,,23538,-234.849929,23400
bao-12h45,1290,,,23583,-189.326869,23420
bao-12h45,1330,,,23763,-129.974590,23511
bao-12h45,1370,,,23810,6.916198,23535
bao-12h45,1410,,,23751,45.734990,23510
bao-12h45,1450,,,23632,-37.346804,23449
bao-12h45,1490,,,23599,-49.415341,23430
bao-12h45,1530,,,23665,-30.573403,23465
bao-12h45,1570,,,23799,6.114648,23526
bao-12h45,1610,,,23928,89.493773,23590
bao-12h45,1650,,,24014,116.789088,23633
bao-12h45,1690,,,24049,88.360696,23646
bao-12h45,1730,,,23692,3.881453,23468
bao-12h45,1770,,,23493,-164.002617,23367
bao-12h45,1810,,,23504,-205.559723,23377
bao-12h45,1850,,,23539,-114.878012,23394
bao-12h45,1890,,,23572,-114.350781,23419
bao-12h45,1930,,,23524,-165.876716,23399
bao-12h45,1970,,,23524,-134.433102,23400
bao-12h45,2010,,,23668,-46.553150,23468
bao-12h45,2050,,,23787,19.306447,23529
bao-12h45,2090,,,23887,79.595585,23582
bao-12h45,2130,,,24005,166.810693,23635
bao-12h45,2170,,,24139,270.432490,23706
bao-12h45,2210,,,24191,253.892452,23731
bao-12h45,2250,,,24056,107.013479,23672
bao-12h45,2290,,,23548,-110.729099,23423
bao-12h45,2330,,,23243,-437.841247,23266
bao-12h45,2370,,,23272,-559.952612,23283
