person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,9,,,26090,0.102084,24565
bao-12h45,49,,,25961,-68.658788,24506
bao-12h45,89,,,25600,-150.797258,24339
bao-12h45,129,,,25463,-253.364939,24275
bao-12h45,169,,,25495,-243.393818,24292
bao-12h45,209,,,25593,-96.952873,24334
bao-12h45,249,,,25719,-47.469272,24397
bao-12h45,289,,,25783,-68.316910,24428
bao-12h45,329,,,25799,-42.950067,24429
bao-12h45,369,,,25827,-8.617223,24441
bao-12h45,409,,,25845,19.404761,24451
bao-12h45,449,,,25875,52.242696,24465
bao-12h45,489,,,25898,75.907292,24476
bao-12h45,529,,,25936,89.302407,24494
bao-12h45,569,,,25958,60.717013,24510
bao-12h45,619,,,25682,-17.153574,24382
bao-12h45,659,,,25360,-127.639079,24236
bao-12h45,699,,,25289,-282.142538,24199
bao-12h45,739,,,25369,-310.793504,24234
bao-12h45,779,,,25515,-198.266565,24303
bao-12h45,819,,,25629,-133.828954,24356
bao-12h45,859,,,25679,-81.057527,24378
bao-12h45,899,,,25698,-12.279439,24381
bao-12h45,939,,,25732,43.697985,24395
bao-12h45,979,,,25780,91.757991,24420
bao-12h45,1019,,,25855,125.417666,24453
bao-12h45,1059,,,25943,150.056969,24495
bao-12h45,1099,,,26004,162.578009,24519
bao-12h45,1139,,,25912,86.299996,24472
bao-12h45,1179,,,25568,-87.224635,24315
bao-12h45,1219,,,25421,-143.897319,24240
bao-12h45,1259,,,25452,-88.168015,24254
bao-12h45,1299,,,25561,-41.083139,24304
bao-12h45,1339,,,25697,42.076327,24374
bao-12h45,1379,,,25735,89.382601,24392
bao-12h45,1419,,,25735,84.750063,24399
bao-12h45,1459,,,25728,94.956985,24397
bao-12h45,1499,,,25718,99.567198,24391
bao-12h45,1539,,,25734,109.754163,24404
bao-12h45,1579,,,25773,133.019648,24421
bao-12h45,1619,,,25803,147.211151,24434
bao-12h45,1659,,,25801,156.523710,24438
bao-12h45,1699,,,25486,27.669536,24296
bao-12h45,1739,,,25081,-256.552224,24102
bao-12h45,1779,,,24919,-375.783526,24030
bao-12h45,1819,,,24954,-344.085287,24042
bao-12h45,1859,,,25089,-324.964891,24103
bao-12h45,1899,,,25248,-254.127183,24175
bao-12h45,1939,,,25269,-194.347571,24182
bao-12h45,1979,,,25284,-161.967097,24190
bao-12h45,2019,,,25356,-78.042418,24221
bao-12h45,2059,,,25428,41.566687,24253
bao-12h45,2099,,,25461,144.531415,24271
