person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
unknown,40,,,27113,-113.522796,24810
unknown,80,,,27167,-103.241676,24808
unknown,120,,,27261,-87.393219,24826
unknown,160,,,27355,-70.254564,24858
unknown,200,,,27508,-33.733376,24907
unknown,240,,,27572,20.576093,24934
unknown,280,,,27366,-88.381942,24878
unknown,320,,,27007,-375.270665,24756
unknown,360,,,26953,-472.520129,24759
unknown,400,,,26977,-401.560823,24795
unknown,440,,,27084,-364.798585,24851
unknown,480,,,27226,-292.774461,24926
unknown,520,,,27379,-152.763478,25000
unknown,560,,,27564,40.409228,25071
unknown,600,,,27725,190.055954,25163
unknown,640,,,27828,290.151405,25316
unknown,680,,,27983,386.558723,25486
unknown,720,,,28012,452.736622,25499
unknown,760,,,28132,448.252389,25481
unknown,800,,,28157,366.405098,25475
unknown,840,,,27795,201.145735,25384
unknown,880,,,27445,-64.541890,25267
unknown,920,,,27360,-156.794618,25260
unknown,960,,,27498,-59.134615,25388
unknown,1000,,,27652,0.262535,25554
unknown,1040,,,27680,83.408581,25626
unknown,1080,,,27594,96.713007,25628
unknown,1120,,,27489,2.610755,25599
unknown,1160,,,27451,-20.543970,25582
unknown,1200,,,27494,0.760875,25633
unknown,1240,,,27578,23.867166,25696
unknown,1280,,,27675,77.619433,25749
unknown,1320,,,27796,169.778114,25817
unknown,1360,,,27887,304.398893,25896
unknown,1400,,,27718,135.393901,25788
unknown,1440,,,27034,-367.041630,25519
unknown,1480,,,26750,-579.564030,25401
unknown,1520,,,26833,-551.982818,25335
unknown,1560,,,26809,-532.203310,25107
unknown,1600,,,27077,-400.527142,25083
unknown,1640,,,27245,-281.749450,25092
unknown,1680,,,27334,-192.334709,25090
unknown,1720,,,27447,-68.782908,25107
unknown,1760,,,27546,56.523588,25119
unknown,1800,,,27632,154.017377,25136
unknown,1840,,,27712,219.255647,25148
unknown,1880,,,27824,255.639122,25156
unknown,1920,,,27803,251.193752,25113
unknown,1960,,,27492,189.062272,24984
unknown,2000,,,27357,61.430677,24931
unknown,2040,,,27403,34.863294,24954
unknown,2080,,,27511,116.765014,24997
unknown,2120,,,27609,127.908960,25036
unknown,2160,,,27585,100.471361,25031
unknown,2200,,,27540,114.982383,25020
unknown,2240,,,27583,148.107568,25033
unknown,2280,,,27656,175.112151,25057
