person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1811,-30.482078,,,
bao-12h45,1,1814,-29.440415,,,
bao-12h45,2,1813,-28.939506,,,
bao-12h45,3,1815,-28.739405,,,
bao-12h45,4,1815,-28.960707,,,
bao-12h45,5,1814,-29.768547,,,
bao-12h45,6,1816,-30.914564,,,
bao-12h45,7,1814,-32.490193,,,
bao-12h45,8,1814,-34.259427,,,
bao-12h45,9,1815,-36.187994,,,
bao-12h45,10,1813,-37.936294,,,
bao-12h45,11,1815,-39.387776,,,
bao-12h45,12,1814,-40.528094,,,
bao-12h45,12,1885,-41.192385,,,
bao-12h45,13,1814,-41.294297,,,
bao-12h45,14,1814,-40.721525,,,
bao-12h45,15,1813,-39.599945,,,
bao-12h45,16,1816,-37.846637,,,
bao-12h45,17,1813,-35.819959,,,
bao-12h45,18,1815,-33.539678,,,
bao-12h45,19,1818,-31.173786,,,
bao-12h45,20,1817,-28.847635,,,
bao-12h45,21,1818,-26.947951,,,
bao-12h45,22,1819,-25.634104,,,
bao-12h45,23,1820,-24.895540,,,
bao-12h45,24,1822,-24.936400,,,
bao-12h45,25,1822,-25.667588,,,
bao-12h45,26,1823,-27.200732,,,
bao-12h45,27,1822,-29.368126,,,
bao-12h45,28,1823,-32.200550,,,
bao-12h45,29,1820,-35.245715,,,
bao-12h45,30,1820,-38.432675,,,
bao-12h45,31,1817,-41.548423,,,
bao-12h45,32,1816,-44.405012,,,
bao-12h45,33,1815,-46.721133,,,
bao-12h45,34,1814,-48.297577,,,
bao-12h45,35,1813,-49.065442,,,
bao-12h45,36,1812,-48.816403,,,
bao-12h45,37,1813,-47.819372,,,
bao-12h45,38,1814,-45.954707,,,
bao-12h45,39,1815,-43.445759,,,
bao-12h45,40,1814,-40.313194,,,
bao-12h45,41,1818,-37.100654,,,
bao-12h45,42,1817,-33.933083,,,
bao-12h45,43,1818,-31.032990,,,
bao-12h45,44,1818,-28.648107,,,
bao-12h45,45,1817,-27.044212,,,
bao-12h45,46,1819,-26.458166,,,
bao-12h45,47,1817,-26.858435,,,
bao-12h45,48,1816,-28.462872,,,
