person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,40,,,28882,28838.971291,25150
unknown,80,,,28722,28713.202671,25083
unknown,120,,,28676,28663.309931,25059
unknown,160,,,28642,28665.195779,25033
unknown,200,,,28617,28654.576805,25013
unknown,240,,,28640,28664.538124,25018
unknown,280,,,28657,28683.916014,25026
unknown,320,,,28706,28711.275797,25057
unknown,360,,,28789,28751.082163,25103
unknown,400,,,28840,28801.364290,25133
unknown,440,,,28808,28795.803355,25109
unknown,480,,,28731,28727.636440,25060
unknown,520,,,28737,28741.018406,25056
unknown,560,,,28825,28828.221510,25106
unknown,600,,,28867,28861.537775,25128
unknown,640,,,28862,28863.572926,25129
unknown,680,,,28816,28785.482906,25111
unknown,720,,,28615,28598.925283,25029
unknown,760,,,28405,28457.191610,24942
unknown,800,,,28314,28363.863523,24898
unknown,840,,,28272,28269.212596,24880
unknown,880,,,28214,28205.064194,24855
unknown,920,,,28155,28139.938208,24830
unknown,960,,,28078,28074.949621,24797
unknown,1000,,,28053,28093.986102,24792
unknown,1040,,,28181,28198.944632,24874
unknown,1080,,,28354,28304.916940,24986
unknown,1120,,,28455,28405.201650,25059
unknown,1160,,,28483,28487.953297,25082
unknown,1200,,,28543,28562.174977,25113
unknown,1240,,,28617,28623.202965,25158
unknown,1280,,,28659,28672.058275,25174
unknown,1320,,,28706,28683.450347,25203
unknown,1360,,,28688,28654.463176,25204
unknown,1400,,,28527,28558.511780,25145
unknown,1440,,,28440,28481.112976,25115
unknown,1480,,,28431,28430.963976,25112
unknown,1520,,,28404,28414.790387,25088
unknown,1560,,,28434,28413.720891,25085
unknown,1600,,,28482,28436.024268,25093
unknown,1640,,,28450,28433.280601,25063
unknown,1680,,,28399,28400.233446,25027
unknown,1720,,,28377,28388.506429,25000
unknown,1760,,,28355,28387.202501,24973
unknown,1800,,,28345,28380.194195,24957
unknown,1840,,,28367,28373.857324,24957
unknown,1880,,,28413,28400.731680,24972
unknown,1920,,,28479,28462.774153,24997
unknown,1960,,,28527,28487.547403,25009
unknown,2000,,,28522,28478.139787,24998
unknown,2040,,,28368,28397.928320,24942
unknown,2080,,,28259,28299.642625,24899
unknown,2120,,,28279,28287.632995,24908
unknown,2160,,,28331,28364.555687,24926
unknown,2200,,,28395,28413.321775,24949
unknown,2240,,,28471,28455.114466,24982
unknown,2280,,,28506,28496.478955,24995
unknown,2320,,,28531,28517.421606,25009
unknown,2360,,,28563,28553.190324,25024
unknown,2400,,,28608,28598.822095,25043
unknown,2450,,,28640,28621.410851,25051
unknown,2490,,,28653,28623.714579,25051
unknown,2530,,,28647,28643.917832,25047
unknown,2570,,,28665,28678.057775,25050
unknown,2610,,,28695,28707.845630,25059
unknown,2650,,,28741,28739.985397,25074
unknown,2690,,,28725,28702.545534,25072
unknown,2730,,,28553,28586.628935,25007
unknown,2770,,,28490,28538.930468,24982
