person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1859,2.112993,,,
bao-12h45,1,1860,5.250621,,,
bao-12h45,2,1862,8.267314,,,
bao-12h45,3,1862,11.486779,,,
bao-12h45,4,1866,14.741051,,,
bao-12h45,5,1868,17.696197,,,
bao-12h45,6,1870,20.452349,,,
bao-12h45,7,1869,22.797097,,,
bao-12h45,8,1869,24.632258,,,
bao-12h45,9,1866,25.839330,,,
bao-12h45,10,1866,26.576801,,,
bao-12h45,11,1866,26.756064,,,
bao-12h45,12,1862,26.324640,,,
bao-12h45,13,1860,25.265633,,,
bao-12h45,14,1860,23.896578,,,
bao-12h45,15,1860,22.221713,,,
bao-12h45,16,1859,20.275924,,,
bao-12h45,17,1860,18.153584,,,
bao-12h45,18,1860,16.143129,,,
bao-12h45,19,1859,14.338062,,,
bao-12h45,20,1858,12.716856,,,
bao-12h45,21,1857,11.415940,,,
bao-12h45,22,1858,10.467592,,,
bao-12h45,23,1860,9.951201,,,
bao-12h45,24,1860,9.833455,,,
bao-12h45,25,1861,10.171540,,,
bao-12h45,26,1860,10.687189,25356,-72.193120,24409
bao-12h45,27,1858,11.378675,,,
bao-12h45,28,1858,12.248353,,,
bao-12h45,29,1857,13.219989,,,
bao-12h45,30,1856,14.016448,,,
bao-12h45,31,1857,14.566306,,,
bao-12h45,32,1855,14.912192,,,
bao-12h45,33,1854,14.936450,,,
bao-12h45,34,1853,14.744834,,,
bao-12h45,35,1851,14.289811,,,
bao-12h45,36,1852,13.568032,,,
bao-12h45,37,1850,12.576322,,,
bao-12h45,38,1849,11.608824,,,
bao-12h45,39,1852,10.690878,,,
bao-12h45,40,1850,9.810351,,,
bao-12h45,41,1854,9.062874,,,
bao-12h45,42,1855,8.594896,,,
bao-12h45,43,1856,8.473791,,,
bao-12h45,44,1858,8.729177,,,
bao-12h45,45,1858,9.448042,,,
bao-12h45,46,1859,10.416418,,,
bao-12h45,47,1859,11.673307,,,
bao-12h45,48,1860,13.200575,,,
bao-12h45,49,1862,14.962534,,,
bao-12h45,50,1863,16.621126,,,
bao-12h45,51,1864,18.117904,,,
bao-12h45,52,1863,19.474233,,,
bao-12h45,53,1863,20.562431,,,
bao-12h45,54,1861,21.225691,,,
bao-12h45,55,1859,21.378360,,,
bao-12h45,56,1857,21.036824,,,
bao-12h45,57,1857,20.104025,,,
bao-12h45,58,1855,18.830673,,,
bao-12h45,59,1855,17.187879,,,
bao-12h45,60,1853,15.216170,,,
bao-12h45,61,1855,12.969159,,,
bao-12h45,62,1853,10.845648,,,
bao-12h45,63,1854,8.927313,,,
bao-12h45,64,1852,7.163637,,,
bao-12h45,65,1854,5.710425,,,
bao-12h45,66,1854,4.649732,25392,-50.297850,24424
bao-12h45,67,1853,4.068440,,,
bao-12h45,68,1854,3.958232,,,
bao-12h45,69,1854,4.398006,,,
bao-12h45,70,1852,5.118214,,,
bao-12h45,71,1850,6.137772,,,
bao-12h45,72,1851,7.393436,,,
bao-12h45,73,1849,8.817440,,,
bao-12h45,74,1850,10.074498,,,
bao-12h45,75,1851,11.074566,,,
bao-12h45,76,1851,11.886449,,,
bao-12h45,77,1853,12.368628,,,
bao-12h45,78,1852,12.446339,,,
bao-12h45,79,1851,12.046349,,,
bao-12h45,80,1852,11.288949,,,
bao-12h45,81,1850,10.117256,,,
bao-12h45,82,1848,8.886356,,,
bao-12h45,83,1847,7.630760,,,
bao-12h45,84,1847,6.449879,,,
bao-12h45,85,1849,5.470696,,,
bao-12h45,86,1851,5.060932,,,
bao-12h45,87,1854,5.360355,,,
bao-12h45,88,1855,6.362276,,,
bao-12h45,89,1856,8.254795,,,
bao-12h45,90,1859,10.912659,,,
bao-12h45,91,1863,14.434809,,,
bao-12h45,92,1863,18.718680,,,
bao-12h45,93,1868,23.783635,,,
bao-12h45,94,1871,29.177092,,,
bao-12h45,95,1872,34.839267,,,
bao-12h45,96,1879,40.568337,,,
bao-12h45,97,1884,46.183266,,,
bao-12h45,98,1891,51.284471,,,
bao-12h45,99,1896,55.668163,,,
bao-12h45,100,1903,59.275195,,,
bao-12h45,101,1904,61.862744,,,
bao-12h45,102,1906,63.466040,,,
bao-12h45,103,1907,63.924241,,,
bao-12h45,104,1907,63.380437,,,
bao-12h45,105,1905,61.756346,,,
bao-12h45,106,1904,59.521085,25404,-30.505655,24431
bao-12h45,107,1901,56.711066,,,
bao-12h45,108,1896,53.542690,,,
bao-12h45,109,1893,50.187097,,,
bao-12h45,110,1887,47.139970,,,
bao-12h45,111,1886,44.612362,,,
bao-12h45,112,1883,42.604900,,,
bao-12h45,113,1882,41.385045,,,
bao-12h45,114,1884,40.921995,,,
bao-12h45,115,1884,41.375006,,,
bao-12h45,116,1887,42.598996,,,
bao-12h45,117,1889,44.673517,,,
bao-12h45,118,1893,47.126450,,,
bao-12h45,119,1897,49.921167,,,
bao-12h45,120,1899,52.803537,,,
bao-12h45,121,1900,55.597630,,,
bao-12h45,122,1902,57.828097,,,
bao-12h45,123,1903,59.272641,,,
bao-12h45,124,1902,59.910333,,,
bao-12h45,125,1900,59.470696,,,
bao-12h45,126,1897,57.909179,,,
bao-12h45,127,1894,55.050834,,,
bao-12h45,128,1888,51.093692,,,
bao-12h45,129,1881,45.933409,,,
bao-12h45,130,1878,40.061736,,,
bao-12h45,131,1872,33.517327,,,
bao-12h45,132,1869,26.569511,,,
bao-12h45,133,1860,19.401310,,,
bao-12h45,134,1857,12.580577,,,
bao-12h45,135,1852,6.347532,,,
bao-12h45,136,1846,0.728740,,,
bao-12h45,137,1842,-3.968226,,,
bao-12h45,138,1840,-7.683444,,,
bao-12h45,139,1839,-10.216821,,,
bao-12h45,140,1835,-11.680872,,,
bao-12h45,141,1835,-11.942090,,,
bao-12h45,142,1834,-11.421658,,,
bao-12h45,143,1834,-10.109168,,,
bao-12h45,144,1834,-8.225751,,,
bao-12h45,145,1835,-5.900334,,,
bao-12h45,146,1836,-3.596254,25391,-13.478591,24427
bao-12h45,147,1835,-1.496335,,,
bao-12h45,148,1839,0.391916,,,
bao-12h45,149,1838,1.827450,,,
bao-12h45,150,1840,2.714550,,,
bao-12h45,151,1840,2.895367,,,
bao-12h45,152,1839,2.511523,,,
bao-12h45,153,1840,1.449612,,,
bao-12h45,154,1840,0.105208,,,
bao-12h45,155,1840,-1.513153,,,
bao-12h45,156,1840,-3.270116,,,
bao-12h45,157,1841,-5.041047,,,
bao-12h45,158,1840,-6.442773,,,
bao-12h45,159,1841,-7.326378,,,
bao-12h45,160,1841,-7.708257,,,
bao-12h45,161,1841,-7.391864,,,
bao-12h45,162,1841,-6.520033,,,
bao-12h45,163,1842,-4.993123,,,
bao-12h45,164,1844,-2.928051,,,
bao-12h45,165,1844,-0.311080,,,
bao-12h45,166,1847,2.412155,,,
bao-12h45,167,1847,5.175381,,,
bao-12h45,168,1846,7.844428,,,
bao-12h45,169,1846,10.243215,,,
bao-12h45,170,1849,12.128926,,,
bao-12h45,171,1847,13.335428,,,
bao-12h45,172,1849,13.816269,,,
bao-12h45,173,1848,13.395651,,,
bao-12h45,174,1848,12.357168,,,
bao-12h45,175,1847,10.609066,,,
bao-12h45,176,1848,8.306940,,,
bao-12h45,177,1845,5.486002,,,
bao-12h45,178,1846,2.649925,,,
bao-12h45,179,1845,-0.089903,,,
bao-12h45,180,1845,-2.610930,,,
bao-12h45,181,1846,-4.693997,,,
bao-12h45,182,1844,-6.105747,,,
bao-12h45,183,1843,-6.657637,,,
bao-12h45,184,1843,-6.384524,,,
bao-12h45,185,1844,-5.106869,,,
bao-12h45,186,1844,-3.189233,25401,8.414500,24432
bao-12h45,187,1847,-0.567857,,,
bao-12h45,188,1847,2.536172,,,
bao-12h45,189,1846,6.042375,,,
bao-12h45,190,1849,9.355627,,,
bao-12h45,191,1850,12.309637,,,
bao-12h45,192,1850,14.802324,,,
bao-12h45,193,1850,16.557565,,,
bao-12h45,194,1849,17.435248,,,
bao-12h45,195,1848,17.227164,,,
bao-12h45,196,1846,16.004503,,,
bao-12h45,197,1847,13.603807,,,
bao-12h45,198,1845,10.470800,,,
bao-12h45,199,1843,6.568542,,,
bao-12h45,200,1844,2.208050,,,
bao-12h45,201,1842,-2.482118,,,
bao-12h45,202,1842,-6.912758,,,
