person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1796,-7.772184,,,
bao-12h45,1,1796,-10.567745,,,
bao-12h45,2,1796,-13.797829,,,
bao-12h45,3,1796,-17.663162,,,
bao-12h45,4,1798,-21.798481,,,
bao-12h45,5,1798,-25.665272,,,
bao-12h45,6,1797,-29.263468,,,
bao-12h45,7,1797,-32.192619,,,
bao-12h45,8,1796,-34.367604,,,
bao-12h45,9,1794,-35.526479,,,
bao-12h45,10,1793,-35.988889,,,
bao-12h45,11,1791,-35.596022,,,
bao-12h45,12,1791,-34.486007,,,
bao-12h45,13,1791,-32.660175,,,
bao-12h45,14,1791,-30.665342,,,
bao-12h45,15,1792,-28.590024,,,
bao-12h45,16,1792,-26.553206,,,
bao-12h45,17,1792,-24.771190,,,
bao-12h45,18,1792,-23.471884,,,
bao-12h45,19,1791,-22.839587,,,
bao-12h45,20,1791,-22.885374,,,
bao-12h45,21,1790,-23.789427,,,
bao-12h45,22,1787,-25.223243,,,
bao-12h45,23,1789,-27.267361,,,
bao-12h45,24,1785,-29.790683,,,
bao-12h45,25,1783,-32.741716,,,
bao-12h45,26,1783,-35.642207,,,
bao-12h45,27,1782,-38.380460,,,
bao-12h45,28,1782,-40.927088,,,
bao-12h45,29,1780,-43.078731,,,
bao-12h45,30,1780,-44.655872,,,
bao-12h45,31,1779,-45.510662,,,
bao-12h45,32,1779,-45.701073,,,
bao-12h45,33,1779,-45.089000,,,
bao-12h45,34,1779,-44.016804,,,
bao-12h45,35,1781,-42.450434,,,
bao-12h45,36,1783,-40.488878,24523,43.490594,23992
bao-12h45,37,1787,-38.212666,,,
bao-12h45,38,1784,-36.101721,,,
bao-12h45,39,1785,-34.277593,,,
bao-12h45,40,1783,-32.681671,,,
bao-12h45,41,1784,-31.515679,,,
bao-12h45,42,1784,-30.847422,,,
bao-12h45,43,1785,-30.788066,,,
bao-12h45,44,1783,-31.292847,,,
bao-12h45,45,1784,-32.448872,,,
bao-12h45,46,1782,-33.919482,,,
bao-12h45,47,1780,-35.712252,,,
bao-12h45,48,1780,-37.743712,,,
bao-12h45,49,1779,-39.919084,,,
bao-12h45,50,1777,-41.875033,,,
bao-12h45,51,1777,-43.497021,,,
bao-12h45,52,1777,-44.836508,,,
