person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1825,-9.917846,,,
bao-12h45,1,1826,-10.856191,,,
bao-12h45,2,1826,-12.438227,,,
bao-12h45,3,1826,-14.702407,,,
bao-12h45,4,1825,-17.629108,,,
bao-12h45,5,1827,-21.162675,,,
bao-12h45,6,1824,-24.968907,,,
bao-12h45,7,1825,-28.977921,,,
bao-12h45,8,1823,-32.995799,,,
bao-12h45,9,1822,-36.866341,,,
bao-12h45,10,1823,-40.185979,,,
bao-12h45,11,1823,-42.766432,,,
bao-12h45,12,1824,-44.577957,,,
bao-12h45,13,1822,-45.389628,,,
bao-12h45,14,1822,-45.298086,,,
bao-12h45,15,1823,-44.164563,,,
bao-12h45,16,1821,-42.234131,,,
bao-12h45,17,1818,-39.469379,,,
bao-12h45,18,1814,-36.446507,,,
bao-12h45,19,1811,-33.265906,,,
bao-12h45,20,1809,-30.176573,,,
bao-12h45,21,1809,-27.421434,,,
bao-12h45,22,1808,-25.316488,,,
bao-12h45,23,1808,-24.107331,,,
bao-12h45,24,1808,-23.715817,,,
bao-12h45,25,1810,-24.373862,,,
bao-12h45,26,1811,-25.482612,,,
bao-12h45,27,1816,-27.102054,,,
bao-12h45,28,1823,-28.567957,,,
bao-12h45,29,1828,-29.688713,,,
bao-12h45,30,1834,-29.273217,,,
bao-12h45,31,1841,-26.905875,,,
bao-12h45,32,1852,-21.855190,,,
bao-12h45,33,1864,-13.465643,,,
bao-12h45,34,1878,-1.119699,,,
bao-12h45,35,1894,15.844547,,,
bao-12h45,36,1914,37.509941,25901,98.869054,24486
bao-12h45,37,1934,64.403973,,,
bao-12h45,38,1955,95.861539,,,
bao-12h45,39,1984,131.961937,,,
bao-12h45,40,2014,171.753667,,,
bao-12h45,41,2048,214.776920,,,
bao-12h45,42,2088,259.311535,,,
bao-12h45,43,2125,304.501834,,,
bao-12h45,44,2160,348.598648,,,
bao-12h45,45,2196,390.429849,,,
bao-12h45,46,2238,427.969289,,,
bao-12h45,47,2280,459.809497,,,
bao-12h45,48,2319,484.927877,,,
bao-12h45,49,2354,501.793716,,,
bao-12h45,50,2384,509.898824,,,
bao-12h45,51,2402,508.246841,,,
bao-12h45,52,2403,496.992805,,,
bao-12h45,53,2386,475.824666,,,
bao-12h45,54,2353,445.803405,,,
bao-12h45,55,2307,407.333277,,,
bao-12h45,56,2244,361.898931,,,
bao-12h45,57,2183,310.504367,,,
bao-12h45,58,2111,255.419671,,,
bao-12h45,59,2031,197.951092,,,
bao-12h45,60,1950,140.100537,,,
bao-12h45,61,1878,83.502539,,,
bao-12h45,62,1818,29.878626,,,
bao-12h45,63,1772,-19.039682,,,
bao-12h45,64,1741,-62.390087,,,
bao-12h45,65,1716,-98.778362,,,
bao-12h45,66,1708,-128.205125,,,
bao-12h45,67,1706,-149.953256,,,
bao-12h45,68,1708,-164.359747,,,
bao-12h45,69,1713,-171.389875,,,
bao-12h45,70,1723,-172.293422,,,
bao-12h45,71,1731,-167.499914,,,
bao-12h45,72,1740,-158.409505,,,
bao-12h45,73,1744,-145.766463,,,
bao-12h45,74,1749,-131.282930,,,
bao-12h45,75,1752,-115.972452,,,
bao-12h45,76,1755,-100.739013,25953,91.910699,24510
bao-12h45,77,1757,-86.768616,,,
bao-12h45,78,1760,-74.602234,,,
bao-12h45,79,1761,-65.190877,,,
bao-12h45,80,1764,-58.461395,,,
bao-12h45,81,1765,-54.994019,,,
bao-12h45,82,1768,-54.131890,,,
bao-12h45,83,1770,-56.044424,,,
bao-12h45,84,1772,-59.997526,,,
bao-12h45,85,1771,-65.854544,,,
bao-12h45,86,1772,-72.459866,,,
bao-12h45,87,1773,-79.418313,,,
