person_name,time_us,time_ms,ecg_raw,ecg_bandpass_0.5_45Hz,ppg_ir_raw,ppg_ir_bandpass_0.5_8Hz,ppg_red_raw
unknown,0,0.000,,,28852,174.049282,24468
unknown,2500,2.500,,,28851,191.888448,24468
unknown,5000,5.000,,,28852,209.281797,24467
unknown,7500,7.500,,,28853,226.112800,24471
unknown,10000,10.000,,,28860,242.268840,24467
unknown,12500,12.500,,,28859,257.642271,24477
unknown,15000,15.000,,,28869,272.131429,24472
unknown,17500,17.500,,,28858,285.641569,24474
unknown,20000,20.000,,,28880,298.085725,24485
unknown,22500,22.500,,,28877,309.385490,24475
unknown,25000,25.000,,,28864,319.471693,24473
unknown,27500,27.500,,,28860,328.284987,24480
unknown,30000,30.000,,,28877,335.776316,24481
unknown,32500,32.500,,,28878,341.907292,24482
unknown,35000,35.000,,,28884,346.650437,24483
unknown,37500,37.500,,,28760,349.989333,24414
unknown,40000,40.000,,,28881,351.918635,24473
unknown,42500,42.500,,,28877,352.443994,24478
unknown,45000,45.000,,,28871,351.581849,24484
unknown,47500,47.500,,,28861,349.359125,24476
unknown,50000,50.000,,,28873,345.812822,24478
unknown,52500,52.500,,,28865,340.989516,24474
unknown,55000,55.000,,,28857,334.944759,24474
unknown,57500,57.500,,,28845,327.742411,24467
unknown,60000,60.000,,,28843,319.453888,24461
unknown,62500,62.500,,,28831,310.157362,24462
unknown,65000,65.000,,,28826,299.936889,24463
unknown,67500,67.500,,,28812,288.881517,24457
unknown,70000,70.000,,,28801,277.084344,24455
unknown,72500,72.500,,,28805,264.641570,24447
unknown,75000,75.000,,,28795,251.651529,24436
unknown,77500,77.500,,,28771,238.213732,24440
unknown,80000,80.000,,,28766,224.427919,24435
unknown,82500,82.500,,,28754,210.393132,24429
unknown,85000,85.000,,,28741,196.206823,24422
unknown,87500,87.500,,,28717,181.964005,24418
unknown,90000,90.000,,,28704,167.756452,24415
unknown,92500,92.500,,,28694,153.671955,24412
unknown,95000,95.000,,,28680,139.793652,24397
unknown,97500,97.500,,,28647,126.199416,24389
unknown,100000,100.000,,,28635,112.961329,24391
unknown,102500,102.500,,,28623,100.145231,24379
unknown,105000,105.000,,,28607,87.810354,24374
unknown,107500,107.500,,,28600,76.009038,24377
unknown,110000,110.000,,,28596,64.786531,24376
unknown,112500,112.500,,,28592,54.180874,24369
unknown,115000,115.000,,,28580,44.222874,24367
unknown,117500,117.500,,,28577,34.936145,24362
unknown,120000,120.000,,,28565,26.337239,24366
unknown,122500,122.500,,,28558,18.435839,24358
unknown,125000,125.000,,,28561,11.235027,24363
unknown,127500,127.500,,,28560,4.731606,24355
unknown,130000,130.000,,,28554,-1.083513,24365
unknown,132500,132.500,,,28555,-6.224887,24363
unknown,135000,135.000,,,28555,-10.712065,24364
