person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1906,2.381896,,,
bao-12h45,1,1908,5.258824,,,
bao-12h45,2,1909,6.866530,,,
bao-12h45,3,1908,7.636159,,,
bao-12h45,4,1909,7.605893,,,
bao-12h45,5,1908,6.748543,,,
bao-12h45,6,1907,5.487274,,,
bao-12h45,7,1906,3.880687,,,
bao-12h45,8,1905,2.167172,,,
bao-12h45,9,1904,0.522238,,,
bao-12h45,10,1904,-0.889327,,,
bao-12h45,11,1903,-1.880841,,,
bao-12h45,12,1903,-2.422611,,,
bao-12h45,12,1909,-2.350776,,,
bao-12h45,13,1903,-1.915077,,,
bao-12h45,14,1901,-1.030843,,,
bao-12h45,15,1901,0.202361,,,
bao-12h45,16,1900,1.760003,,,
bao-12h45,17,1902,3.279290,,,
bao-12h45,18,1901,4.684831,,,
bao-12h45,19,1901,5.973384,,,
bao-12h45,20,1903,6.998639,,,
bao-12h45,21,1903,7.643051,,,
bao-12h45,22,1903,7.806695,,,
bao-12h45,23,1903,7.556606,,,
bao-12h45,24,1903,6.802965,,,
bao-12h45,25,1903,5.826588,,,
bao-12h45,26,1903,4.619376,,,
bao-12h45,27,1903,3.244316,,,
bao-12h45,28,1904,1.777978,,,
bao-12h45,29,1905,0.539807,,,
bao-12h45,30,1905,-0.376334,,,
bao-12h45,31,1907,-1.025130,,,
bao-12h45,32,1909,-1.265473,,,
bao-12h45,33,1906,-1.153366,,,
bao-12h45,34,1906,-0.625128,,,
bao-12h45,35,1905,0.257141,,,
bao-12h45,36,1904,1.514136,,,
bao-12h45,37,1904,2.835963,,,
bao-12h45,38,1904,4.188024,,,
bao-12h45,39,1904,5.527558,,,
bao-12h45,40,1904,6.744384,,,
bao-12h45,41,1904,7.675762,,,
bao-12h45,42,1903,8.228505,,,
bao-12h45,43,1904,8.372569,,,
bao-12h45,44,1904,8.000957,,,
bao-12h45,45,1903,7.326733,,,
bao-12h45,46,1904,6.298084,,,
bao-12h45,47,1903,4.970331,,,
bao-12h45,48,1902,3.374510,,,
bao-12h45,49,1904,1.849346,,,
bao-12h45,50,1904,0.460554,,,
bao-12h45,51,1904,-0.786773,,,
bao-12h45,52,1904,-1.758112,,,
bao-12h45,53,1904,-2.313399,,,
bao-12h45,54,1904,-2.357041,,,
bao-12h45,55,1905,-1.923895,,,
bao-12h45,56,1905,-0.917518,,,
bao-12h45,57,1906,0.408563,,,
bao-12h45,58,1907,2.077868,,,
bao-12h45,59,1905,4.027496,,,
bao-12h45,60,1906,6.197651,,,
bao-12h45,61,1907,8.226299,,,
bao-12h45,62,1909,10.025495,,,
bao-12h45,63,1907,11.657013,,,
bao-12h45,64,1909,12.972667,,,
bao-12h45,65,1909,13.937759,,,
bao-12h45,66,1910,14.477499,,,
bao-12h45,67,1912,14.650975,,,
bao-12h45,68,1913,14.405058,,,
bao-12h45,69,1916,14.032868,,,
bao-12h45,70,1917,13.547424,,,
bao-12h45,71,1917,13.019220,,,
bao-12h45,72,1917,12.542780,,,
bao-12h45,73,1916,12.352815,,,
bao-12h45,74,1916,12.547784,,,
bao-12h45,75,1916,13.138085,,,
bao-12h45,76,1918,14.251183,,,
bao-12h45,77,1917,15.773209,,,
bao-12h45,78,1919,17.772587,,,
bao-12h45,79,1923,20.156568,,,
bao-12h45,80,1928,22.928526,,,
bao-12h45,81,1931,25.727102,,,
bao-12h45,82,1934,28.494135,,,
bao-12h45,83,1935,31.166543,,,
bao-12h45,84,1936,33.603371,,,
bao-12h45,85,1936,35.602583,,,
bao-12h45,86,1937,37.042606,,,
bao-12h45,87,1936,37.915134,,,
bao-12h45,88,1935,38.086771,,,
bao-12h45,89,1934,37.805254,,,
bao-12h45,90,1933,37.012081,,,
bao-12h45,91,1933,35.808218,,,
bao-12h45,92,1931,34.234104,,,
bao-12h45,93,1931,32.724157,,,
bao-12h45,94,1929,31.371810,,,
bao-12h45,95,1933,30.197213,,,
bao-12h45,96,1933,29.379546,,,
bao-12h45,97,1935,29.010822,,,
bao-12h45,98,1937,29.212660,,,
bao-12h45,99,1937,29.933518,,,
bao-12h45,100,1941,31.271529,,,
bao-12h45,101,1941,32.881085,,,
bao-12h45,102,1942,34.773706,,,
bao-12h45,103,1942,36.745224,,,
bao-12h45,104,1941,38.688684,,,
bao-12h45,105,1942,40.153436,,,
bao-12h45,106,1939,40.975307,,,
bao-12h45,107,1940,41.098968,,,
bao-12h45,108,1937,40.293657,,,
bao-12h45,109,1936,38.450936,,,
bao-12h45,110,1934,35.404947,,,
bao-12h45,111,1929,31.310007,,,
bao-12h45,112,1922,26.046349,,,
bao-12h45,113,1917,20.058873,,,
bao-12h45,114,1910,13.360758,,,
bao-12h45,115,1904,6.244574,,,
bao-12h45,116,1899,-1.132659,,,
bao-12h45,117,1896,-8.185995,,,
bao-12h45,118,1890,-14.682929,,,
bao-12h45,119,1887,-20.516219,,,
bao-12h45,120,1881,-25.370785,,,
bao-12h45,121,1880,-29.135897,,,
bao-12h45,122,1876,-31.579654,,,
bao-12h45,123,1874,-32.791751,,,
bao-12h45,124,1874,-32.603581,,,
bao-12h45,125,1873,-31.433470,,,
bao-12h45,126,1874,-29.242827,,,
bao-12h45,127,1876,-26.318343,,,
bao-12h45,128,1878,-22.777200,,,
bao-12h45,129,1880,-19.143430,,,
bao-12h45,130,1885,-15.616515,,,
bao-12h45,131,1886,-12.308494,,,
bao-12h45,132,1888,-9.497173,,,
bao-12h45,133,1889,-7.336061,,,
bao-12h45,134,1891,-6.040030,,,
bao-12h45,135,1890,-5.502202,,,
bao-12h45,136,1891,-5.889997,,,
bao-12h45,137,1890,-6.824291,,,
bao-12h45,138,1890,-8.341425,,,
bao-12h45,139,1890,-10.242762,,,
bao-12h45,140,1890,-12.429852,,,
bao-12h45,141,1892,-14.437471,,,
bao-12h45,142,1892,-16.107492,,,
bao-12h45,143,1892,-17.460258,,,
bao-12h45,144,1892,-18.272546,,,
bao-12h45,145,1890,-18.537523,,,
bao-12h45,146,1891,-18.125613,,,
bao-12h45,147,1891,-17.181640,,,
bao-12h45,148,1891,-15.634424,,,
bao-12h45,149,1892,-13.891924,,,
bao-12h45,150,1889,-11.990234,,,
bao-12h45,151,1890,-10.090733,,,
bao-12h45,152,1891,-8.341872,,,
bao-12h45,153,1890,-6.994237,,,
bao-12h45,154,1888,-6.205251,,,
bao-12h45,155,1886,-6.027431,,,
bao-12h45,156,1887,-6.633143,,,
bao-12h45,157,1886,-7.751658,,,
bao-12h45,158,1884,-9.475402,,,
bao-12h45,159,1884,-11.623144,,,
bao-12h45,160,1884,-14.160870,,,
bao-12h45,161,1883,-16.592771,,,
bao-12h45,162,1886,-18.801786,,,
bao-12h45,163,1887,-20.646884,,,
bao-12h45,164,1889,-21.906030,,,
bao-12h45,165,1890,-22.376167,,,
bao-12h45,166,1891,-21.864782,,,
bao-12h45,167,1892,-20.450877,,,
bao-12h45,168,1894,-17.965567,,,
bao-12h45,169,1896,-14.817201,,,
bao-12h45,170,1898,-10.964813,,,
bao-12h45,171,1898,-6.705200,,,
bao-12h45,172,1901,-2.152417,,,
bao-12h45,173,1902,2.078885,,,
bao-12h45,174,1902,5.778952,,,
bao-12h45,175,1902,8.811978,,,
bao-12h45,176,1902,10.866554,,,
bao-12h45,177,1901,11.831974,,,
bao-12h45,178,1900,11.471460,,,
bao-12h45,179,1899,9.920200,,,
bao-12h45,180,1897,7.011663,,,
bao-12h45,181,1897,3.253140,,,
bao-12h45,182,1896,-1.371072,,,
bao-12h45,183,1895,-6.464605,,,
bao-12h45,184,1894,-11.860862,,,
bao-12h45,185,1894,-16.943338,,,
bao-12h45,186,1891,-21.443008,,,
bao-12h45,187,1891,-25.211610,,,
bao-12h45,188,1891,-27.899714,,,
bao-12h45,189,1891,-29.397896,,,
bao-12h45,190,1891,-29.441604,,,
bao-12h45,191,1890,-28.268973,,,
bao-12h45,192,1888,-25.706840,,,
bao-12h45,193,1887,-22.327125,,,
bao-12h45,194,1883,-18.144618,,,
bao-12h45,195,1883,-13.513790,,,
bao-12h45,196,1877,-8.632154,,,
bao-12h45,197,1876,-3.963188,,,
bao-12h45,198,1877,0.232560,,,
bao-12h45,199,1878,3.893993,,,
bao-12h45,200,1885,6.727025,,,
bao-12h45,201,1892,9.185698,,,
bao-12h45,202,1901,11.119884,,,
bao-12h45,203,1906,13.032426,,,
bao-12h45,204,1918,15.003398,,,
bao-12h45,205,1931,18.010648,,,
bao-12h45,206,1939,22.334756,,,
bao-12h45,207,1951,28.631759,,,
bao-12h45,208,1968,37.407408,,,
bao-12h45,209,1982,49.193157,,,
