person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,29,,,28136,28161.357857,24767
unknown,69,,,28179,28193.776345,24771
unknown,109,,,28224,28228.380510,24785
unknown,149,,,28281,28266.099152,24813
unknown,189,,,28315,28314.478473,24831
unknown,229,,,28349,28368.336158,24846
unknown,269,,,28396,28387.269565,24867
unknown,309,,,28409,28366.325556,24877
unknown,349,,,28311,28315.945484,24845
unknown,389,,,28192,28222.798316,24810
unknown,429,,,28161,28167.119354,24811
unknown,469,,,28149,28152.267621,24797
unknown,509,,,28132,28126.082242,24790
unknown,549,,,28128,28107.021646,24789
unknown,589,,,28099,28078.946714,24774
unknown,629,,,28051,28036.234782,24753
unknown,669,,,27990,28000.778615,24720
unknown,709,,,27948,27967.943145,24697
unknown,749,,,27933,27949.403794,24682
unknown,789,,,27937,27949.606229,24681
unknown,829,,,27957,27959.831861,24689
unknown,869,,,27984,27984.783274,24700
unknown,909,,,28001,28004.375101,24707
unknown,949,,,28011,28016.978849,24707
unknown,989,,,28041,28034.488430,24719
unknown,1029,,,28059,28051.776962,24720
unknown,1069,,,28088,28039.325503,24729
unknown,1109,,,28005,27994.435725,24697
unknown,1149,,,27836,27875.018114,24628
unknown,1189,,,27755,27778.994786,24596
unknown,1229,,,27751,27736.038672,24594
unknown,1269,,,27774,27767.538897,24602
unknown,1309,,,27799,27785.244336,24617
unknown,1349,,,27817,27805.104763,24626
unknown,1389,,,27822,27825.746986,24627
unknown,1429,,,27821,27832.335025,24630
unknown,1469,,,27828,27854.258038,24632
unknown,1509,,,27873,27886.427835,24652
unknown,1549,,,27917,27917.681832,24672
unknown,1589,,,27950,27951.537205,24684
unknown,1629,,,27989,27988.984002,24701
unknown,1669,,,28024,28028.762302,24718
unknown,1709,,,28057,28056.568016,24734
unknown,1749,,,28089,28070.649960,24743
unknown,1789,,,28113,28064.547990,24750
unknown,1829,,,28072,28032.524774,24740
unknown,1869,,,27900,27916.844736,24674
unknown,1909,,,27770,27796.446761,24619
unknown,1949,,,27748,27751.148869,24613
unknown,1989,,,27766,27789.578994,24619
unknown,2029,,,27779,27797.477908,24627
unknown,2069,,,27798,27794.044476,24632
unknown,2109,,,27805,27806.749286,24638
unknown,2149,,,27809,27817.689945,24643
unknown,2189,,,27828,27838.702779,24653
unknown,2229,,,27858,27869.390910,24666
unknown,2269,,,27897,27892.748626,24682
unknown,2309,,,27935,27909.298517,24704
unknown,2349,,,27967,27940.453679,24713
unknown,2389,,,27989,27983.923882,24724
unknown,2429,,,28022,28024.584509,24734
unknown,2469,,,28060,28065.608020,24756
unknown,2509,,,28102,28069.772883,24775
unknown,2549,,,28052,28030.705822,24753
unknown,2589,,,27860,27890.899691,24675
unknown,2629,,,27735,27775.778533,24628
unknown,2669,,,27718,27720.465866,24621
unknown,2709,,,27730,27723.879580,24623
unknown,2749,,,27724,27733.187831,24616
unknown,2789,,,27748,27757.965329,24622
unknown,2829,,,27768,27776.523636,24634
unknown,2869,,,27781,27777.209555,24638
unknown,2909,,,27789,27793.519381,24644
unknown,2949,,,27826,27816.606458,24656
unknown,2989,,,27872,27847.919730,24674
unknown,3029,,,27909,27891.430349,24690
unknown,3069,,,27943,27939.147078,24707
unknown,3109,,,27983,27992.512071,24718
unknown,3149,,,28026,28032.521333,24738
unknown,3189,,,28059,28055.980511,24753
unknown,3229,,,28087,28058.340096,24764
unknown,3269,,,28054,28032.041200,24749
unknown,3309,,,27890,27922.685771,24683
unknown,3349,,,27782,27820.103902,24640
unknown,3389,,,27781,27787.982199,24637
unknown,3429,,,27796,27811.989203,24640
unknown,3469,,,27828,27827.898408,24654
unknown,3509,,,27864,27842.936461,24666
unknown,3549,,,27885,27867.622916,24672
unknown,3589,,,27898,27888.472255,24681
unknown,3629,,,27927,27926.639601,24690
unknown,3669,,,27975,27979.896885,24719
unknown,3709,,,28025,28028.806891,24736
unknown,3749,,,28070,28075.416834,24753
unknown,3789,,,28111,28122.576308,24770
unknown,3829,,,28151,28166.187015,24787
unknown,3869,,,28187,28202.223828,24795
unknown,3909,,,28230,28228.829194,24814
unknown,3949,,,28262,28230.986572,24824
unknown,3989,,,28250,28204.772345,24821
unknown,4029,,,28104,28110.592394,24768
unknown,4069,,,28002,28024.290828,24727
unknown,4109,,,27989,27979.370456,24715
unknown,4149,,,28006,27997.046793,24722
unknown,4189,,,28033,28017.350014,24735
unknown,4229,,,28059,28059.101507,24742
unknown,4269,,,28064,28088.882932,24738
unknown,4309,,,28074,28098.129210,24747
unknown,4349,,,28103,28121.467498,24762
unknown,4389,,,28144,28149.061148,24780
unknown,4429,,,28180,28178.942445,24794
unknown,4469,,,28219,28214.625760,24813
unknown,4509,,,28248,28249.323669,24827
unknown,4549,,,28281,28283.336998,24836
unknown,4589,,,28311,28309.816277,24852
unknown,4629,,,28335,28326.484242,24866
unknown,4669,,,28358,28302.118866,24871
unknown,4709,,,28267,28230.298570,24836
unknown,4749,,,28110,28126.409523,24774
unknown,4789,,,28054,28080.570786,24753
unknown,4829,,,28058,28060.883653,24753
unknown,4869,,,28065,28087.357535,24752
unknown,4909,,,28075,28093.708610,24756
unknown,4949,,,28090,28079.716599,24761
unknown,4989,,,28081,28087.144263,24754
unknown,5029,,,28092,28102.476890,24757
unknown,5069,,,28116,28122.128086,24767
unknown,5109,,,28144,28149.734968,24777
unknown,5149,,,28181,28179.092834,24791
unknown,5189,,,28209,28210.008885,24802
