person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1830,-0.856737,,,
bao-12h45,1,1830,-1.503132,,,
bao-12h45,2,1830,-1.935078,,,
bao-12h45,3,1832,-2.287068,,,
bao-12h45,4,1834,-2.518609,,,
bao-12h45,5,1833,-2.467498,,,
bao-12h45,6,1836,-2.243254,,,
bao-12h45,7,1838,-1.759460,,,
bao-12h45,8,1839,-1.008070,,,
bao-12h45,9,1840,0.037744,,,
bao-12h45,10,1839,1.210922,,,
bao-12h45,11,1842,2.515804,,,
bao-12h45,12,1843,4.001460,,,
bao-12h45,13,1845,5.629751,,,
bao-12h45,14,1843,7.149559,,,
bao-12h45,15,1844,8.527259,,,
bao-12h45,16,1845,9.844441,,,
bao-12h45,17,1846,11.018072,,,
bao-12h45,18,1846,12.090445,,,
bao-12h45,19,1846,13.039916,,,
bao-12h45,20,1846,13.811244,,,
bao-12h45,21,1849,14.394452,,,
bao-12h45,22,1851,15.001353,,,
bao-12h45,23,1853,15.631554,,,
bao-12h45,24,1854,16.212236,,,
bao-12h45,25,1854,16.794685,,,
bao-12h45,26,1855,17.515224,,,
bao-12h45,27,1855,18.396673,,,
bao-12h45,28,1855,19.423490,,,
bao-12h45,29,1857,20.647720,,,
bao-12h45,30,1859,21.950597,,,
bao-12h45,31,1862,23.346266,,,
bao-12h45,32,1861,24.852014,,,
bao-12h45,33,1862,26.446739,,,
bao-12h45,34,1865,27.866144,,,
bao-12h45,35,1865,29.076495,,,
bao-12h45,36,1867,30.147379,,,
bao-12h45,37,1867,30.991550,,,
bao-12h45,38,1866,31.466948,,,
bao-12h45,39,1865,31.527177,,,
bao-12h45,40,1863,31.167116,,,
bao-12h45,41,1864,30.315881,,,
bao-12h45,42,1862,29.174783,,,
bao-12h45,43,1864,27.720543,,,
bao-12h45,44,1863,25.932451,,,
bao-12h45,45,1860,23.848353,,,
bao-12h45,46,1858,21.819374,24303,-179.646531,23956
bao-12h45,47,1856,19.896355,,,
bao-12h45,48,1854,18.011110,,,
bao-12h45,49,1851,16.285931,,,
bao-12h45,50,1850,14.828872,,,
bao-12h45,51,1847,13.703998,,,
bao-12h45,52,1847,12.968868,,,
bao-12h45,53,1847,12.701905,,,
bao-12h45,54,1847,12.721514,,,
bao-12h45,55,1849,13.072838,,,
bao-12h45,56,1850,13.777375,,,
bao-12h45,57,1852,14.815714,,,
bao-12h45,58,1853,15.901039,,,
bao-12h45,59,1852,17.000868,,,
bao-12h45,60,1855,18.175032,,,
bao-12h45,61,1854,19.329750,,,
bao-12h45,62,1854,20.311948,,,
bao-12h45,63,1855,21.067684,,,
bao-12h45,64,1856,21.575474,,,
bao-12h45,65,1854,21.755053,,,
bao-12h45,66,1856,21.779410,,,
bao-12h45,67,1854,21.612061,,,
bao-12h45,68,1854,21.189078,,,
bao-12h45,69,1852,20.527942,,,
bao-12h45,70,1853,19.924228,,,
bao-12h45,71,1851,19.398705,,,
bao-12h45,72,1853,18.824252,,,
bao-12h45,73,1852,18.283412,,,
bao-12h45,74,1852,17.836417,,,
bao-12h45,75,1854,17.501813,,,
bao-12h45,76,1855,17.309931,,,
bao-12h45,77,1854,17.295176,,,
bao-12h45,78,1856,17.273569,,,
bao-12h45,79,1855,17.255165,,,
bao-12h45,80,1853,17.309461,,,
bao-12h45,81,1852,17.399280,,,
bao-12h45,82,1849,17.354428,,,
bao-12h45,83,1849,17.156157,,,
bao-12h45,84,1849,16.853261,,,
bao-12h45,85,1847,16.390581,,,
bao-12h45,86,1850,15.805052,24455,-113.527362,24026
bao-12h45,87,1847,15.081852,,,
bao-12h45,88,1846,14.205333,,,
bao-12h45,89,1843,13.173261,,,
bao-12h45,90,1842,12.213908,,,
bao-12h45,91,1841,11.344422,,,
bao-12h45,92,1842,10.477671,,,
bao-12h45,93,1844,9.678449,,,
bao-12h45,94,1844,9.088618,,,
bao-12h45,95,1847,8.736059,,,
bao-12h45,96,1846,8.619312,,,
bao-12h45,97,1845,8.796933,,,
bao-12h45,98,1846,9.108671,,,
bao-12h45,99,1844,9.572300,,,
bao-12h45,100,1843,10.240268,,,
bao-12h45,101,1845,11.085815,,,
bao-12h45,102,1844,11.811164,,,
bao-12h45,103,1845,12.385945,,,
bao-12h45,104,1845,12.929514,,,
bao-12h45,105,1845,13.352010,,,
bao-12h45,106,1846,13.589791,,,
bao-12h45,107,1846,13.617165,,,
bao-12h45,108,1846,13.402841,,,
bao-12h45,109,1842,12.906944,,,
bao-12h45,110,1844,12.318263,,,
bao-12h45,111,1841,11.623523,,,
bao-12h45,112,1842,10.769495,,,
bao-12h45,113,1841,9.794295,,,
bao-12h45,114,1841,8.901563,,,
