person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1874,24.005220,,,
bao-12h45,1,1872,26.390969,,,
bao-12h45,2,1875,28.837869,,,
bao-12h45,3,1874,31.650934,,,
bao-12h45,4,1873,34.678376,,,
bao-12h45,5,1873,37.597837,,,
bao-12h45,6,1873,40.481795,,,
bao-12h45,7,1874,43.125277,,,
bao-12h45,8,1875,45.386287,,,
bao-12h45,9,1875,47.138824,,,
bao-12h45,10,1877,48.488869,,,
bao-12h45,11,1879,49.326177,,,
bao-12h45,12,1880,49.573285,,,
bao-12h45,12,1802,49.183301,,,
bao-12h45,13,1879,48.452446,,,
bao-12h45,14,1880,47.357647,,,
bao-12h45,15,1880,45.958171,,,
bao-12h45,16,1881,44.327962,,,
bao-12h45,17,1878,42.801590,,,
bao-12h45,18,1878,41.471242,,,
bao-12h45,19,1878,40.295903,,,
bao-12h45,20,1875,39.421255,,,
bao-12h45,21,1876,38.948186,,,
bao-12h45,22,1874,38.962896,,,
bao-12h45,23,1874,39.386761,,,
bao-12h45,24,1874,40.295875,,,
bao-12h45,25,1873,41.391511,,,
bao-12h45,26,1872,42.668213,,,
bao-12h45,27,1872,44.063801,,,
bao-12h45,28,1872,45.488399,,,
bao-12h45,29,1873,46.607884,,,
bao-12h45,30,1872,47.318898,,,
bao-12h45,31,1872,47.665391,,,
bao-12h45,32,1871,47.495003,,,
bao-12h45,33,1871,46.895489,,,
bao-12h45,34,1870,45.796568,,,
bao-12h45,35,1871,44.286895,,,
bao-12h45,36,1870,42.353139,,,
bao-12h45,37,1868,40.385356,,,
bao-12h45,38,1868,38.437747,,,
bao-12h45,39,1866,36.632344,,,
bao-12h45,40,1865,35.121512,,,
bao-12h45,41,1865,34.158925,,,
bao-12h45,42,1869,33.894346,,,
bao-12h45,43,1868,34.410182,,,
bao-12h45,44,1869,35.878554,,,
bao-12h45,45,1870,38.081171,,,
bao-12h45,46,1872,41.123755,,,
bao-12h45,47,1874,44.880526,,,
bao-12h45,48,1877,49.345470,,,
bao-12h45,49,1884,54.025943,,,
bao-12h45,50,1888,58.837357,,,
