person_name,time_us,time_ms,ecg_raw,ecg_bandpass_0.5_45Hz,ppg_ir_raw,ppg_ir_bandpass_0.5_8Hz,ppg_red_raw
unknown,0,0.000,,,28780,64.858818,24309
unknown,2500,2.500,,,28776,70.447081,24307
unknown,5000,5.000,,,28761,75.203916,24305
unknown,7500,7.500,,,28746,79.083158,24291
unknown,10000,10.000,,,28742,82.045999,24300
unknown,12500,12.500,,,28738,84.061562,24295
unknown,15000,15.000,,,28713,85.107398,24287
unknown,17500,17.500,,,28783,85.169877,24311
unknown,20000,20.000,,,28676,84.244489,24275
unknown,22500,22.500,,,28642,82.336032,24261
unknown,25000,25.000,,,28611,79.458699,24257
unknown,27500,27.500,,,28580,75.636047,24243
unknown,30000,30.000,,,28563,70.900861,24238
unknown,32500,32.500,,,28544,65.294907,24231
unknown,35000,35.000,,,28524,58.868572,24226
unknown,37500,37.500,,,28507,51.680407,24219
unknown,40000,40.000,,,28498,43.796565,24216
unknown,42500,42.500,,,28485,35.290152,24217
unknown,45000,45.000,,,28466,26.240488,24216
unknown,47500,47.500,,,28459,16.732297,24201
unknown,50000,50.000,,,28457,6.854827,24203
unknown,52500,52.500,,,28444,-3.299084,24197
unknown,55000,55.000,,,28434,-13.633985,24203
unknown,57500,57.500,,,28424,-24.052822,24195
unknown,60000,60.000,,,28432,-34.457965,24185
unknown,62500,62.500,,,28421,-44.752246,24188
unknown,65000,65.000,,,28417,-54.839990,24192
unknown,67500,67.500,,,28408,-64.628019,24188
unknown,70000,70.000,,,28414,-74.026641,24188
unknown,72500,72.500,,,28415,-82.950575,24192
unknown,75000,75.000,,,28404,-91.319843,24183
unknown,77500,77.500,,,28407,-99.060577,24180
unknown,80000,80.000,,,28408,-106.105766,24183
unknown,82500,82.500,,,28412,-112.395905,24183
unknown,85000,85.000,,,28410,-117.879569,24193
unknown,87500,87.500,,,28408,-122.513871,24178
unknown,90000,90.000,,,28409,-126.264827,24177
unknown,92500,92.500,,,28402,-129.107614,24192
unknown,95000,95.000,,,28415,-131.026712,24189
unknown,97500,97.500,,,28412,-132.015939,24177
unknown,100000,100.000,,,28414,-132.078382,24184
unknown,102500,102.500,,,28416,-131.226203,24192
unknown,105000,105.000,,,28415,-129.480359,24196
unknown,107500,107.500,,,28415,-126.870211,24179
unknown,110000,110.000,,,28417,-123.433038,24193
unknown,112500,112.500,,,28425,-119.213470,24189
unknown,115000,115.000,,,28425,-114.262838,24196
unknown,117500,117.500,,,28419,-108.638451,24187
unknown,120000,120.000,,,28440,-102.402822,24198
unknown,122500,122.500,,,28441,-95.622834,24198
unknown,125000,125.000,,,28442,-88.368877,24202
unknown,127500,127.500,,,28429,-80.713954,24193
unknown,130000,130.000,,,28453,-72.732773,24199
unknown,132500,132.500,,,28459,-64.500834,24206
unknown,135000,135.000,,,28462,-56.093534,24212
unknown,137500,137.500,,,28464,-47.585279,24204
unknown,140000,140.000,,,28482,-39.048644,24211
unknown,142500,142.500,,,28484,-30.553556,24212
unknown,145000,145.000,,,28488,-22.166551,24220
unknown,147500,147.500,,,28408,-13.950074,24188
unknown,150000,150.000,,,28497,-5.961859,24218
unknown,152500,152.500,,,28502,1.745618,24227
unknown,155000,155.000,,,28507,9.125602,24226
unknown,157500,157.500,,,28515,16.137437,24221
unknown,160000,160.000,,,28518,22.746851,24229
unknown,162500,162.500,,,28519,28.926150,24232
unknown,165000,165.000,,,28518,34.654315,24228
unknown,167500,167.500,,,28523,39.917009,24228
unknown,170000,170.000,,,28525,44.706493,24233
unknown,172500,172.500,,,28534,49.021445,24227
unknown,175000,175.000,,,28529,52.866706,24239
unknown,177500,177.500,,,28538,56.252941,24234
unknown,180000,180.000,,,28544,59.196222,24237
unknown,182500,182.500,,,28544,61.717554,24241
unknown,185000,185.000,,,28549,63.842338,24233
unknown,187500,187.500,,,28542,65.599784,24231
unknown,190000,190.000,,,28554,67.022289,24248
unknown,192500,192.500,,,28556,68.144780,24240
unknown,195000,195.000,,,28560,69.004036,24242
unknown,197500,197.500,,,28551,69.638008,24239
unknown,200000,200.000,,,28566,70.085131,24252
unknown,202500,202.500,,,28570,70.383648,24245
unknown,205000,205.000,,,28567,70.570955,24247
unknown,207500,207.500,,,28579,70.682978,24247
unknown,210000,210.000,,,28576,70.753581,24252
unknown,212500,212.500,,,28578,70.814028,24251
unknown,215000,215.000,,,28587,70.892490,24250
unknown,217500,217.500,,,28599,71.013621,24237
unknown,220000,220.000,,,28592,71.198189,24252
unknown,222500,222.500,,,28590,71.462785,24248
unknown,225000,225.000,,,28588,71.819603,24243
unknown,227500,227.500,,,28603,72.276289,24241
unknown,230000,230.000,,,28595,72.835876,24250
