person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1738,1729.974269,,,
unknown,1,1706,1699.262186,,,
unknown,2,1673,1677.661486,,,
unknown,3,1649,1658.380346,,,
unknown,4,1651,1655.646158,,,
unknown,5,1670,1678.089282,,,
unknown,6,1712,1711.235506,,,
unknown,7,1763,1762.198866,,,
unknown,8,1830,1826.446128,,,
unknown,9,1897,1903.901620,,,
unknown,10,1955,1953.738280,,,
unknown,11,1983,1970.765167,,,
unknown,12,1982,1974.671498,,,
unknown,13,1959,1953.058264,,,
unknown,14,1921,1921.550134,,,
unknown,15,1874,1879.972490,,,
unknown,16,1819,1829.215073,,,
unknown,17,1767,1773.085919,,,
unknown,18,1712,1716.024863,,,
unknown,19,1663,1660.902501,,,
unknown,20,1619,1610.239656,,,
unknown,21,1584,1567.354586,,,
unknown,22,1534,1534.130902,,,
unknown,23,1514,1515.188337,,,
unknown,24,1519,1518.547770,,,
unknown,25,1535,1548.351025,,,
unknown,26,1599,1596.822216,,,
unknown,27,1665,1667.987431,,,
unknown,28,1749,1753.143899,,,
unknown,29,1840,1851.699599,,,
unknown,30,1914,1921.327398,,,
unknown,31,1966,1955.074876,,,
unknown,32,1975,1970.345010,,,
unknown,33,1962,1953.053960,,,
unknown,34,1933,1926.735203,,,
unknown,35,1888,1890.344418,,,
unknown,36,1840,1840.785392,,,
unknown,37,1782,1783.102637,,,
unknown,38,1729,1727.887821,,,
unknown,39,1680,1678.190956,,,
unknown,40,1642,1632.805135,,,
unknown,41,1598,1596.551156,,,
unknown,42,1557,1563.959204,,,
unknown,43,1525,1537.017202,,,
unknown,44,1530,1536.541189,,,
unknown,45,1559,1564.493755,,,
unknown,46,1608,1606.798296,,,
unknown,47,1673,1669.060461,,,
unknown,48,1751,1748.237779,,,
unknown,49,1839,1843.352649,,,
unknown,50,1906,1908.465561,,,
unknown,51,1952,1937.694065,,,
unknown,52,1959,1950.444124,,,
unknown,53,1938,1932.416448,,,
unknown,54,1905,1903.119790,,,
unknown,55,1854,1861.584208,,,
unknown,56,1801,1808.813878,,,
unknown,57,1743,1749.178000,,,
unknown,58,1687,1691.806617,,,
unknown,59,1639,1640.368688,,,
unknown,60,1601,1590.897062,,,
unknown,61,1557,1547.840033,,,
unknown,62,1513,1513.399978,,,
unknown,63,1488,1489.395651,,,
unknown,64,1489,1491.725927,,,
unknown,65,1520,1523.887505,,,
unknown,66,1571,1569.398652,,,
unknown,67,1635,1633.104200,,,
unknown,68,1713,1715.449255,,,
unknown,69,1803,1814.776643,,,
unknown,70,1872,1882.936568,,,
unknown,71,1922,1914.375578,,,
unknown,72,1933,1927.859642,,,
unknown,73,1917,1908.559468,,,
unknown,74,1885,1878.683190,,,
unknown,75,1838,1837.071903,,,
unknown,76,1780,1784.062518,,,
unknown,77,1727,1724.581215,,,
unknown,78,1667,1668.440327,,,
unknown,79,1620,1619.500689,,,
unknown,80,1583,1572.375027,,,
unknown,81,1535,1531.692058,,,
unknown,82,1491,1500.901668,,,
unknown,83,1472,1481.664070,,,
unknown,84,1477,1484.946929,,,
unknown,85,1507,1514.007465,,,
unknown,86,1563,1560.157531,,,
unknown,87,1632,1627.515926,,,
unknown,88,1714,1711.480908,,,
unknown,89,1805,1811.638659,,,
unknown,90,1882,1881.145426,,,
unknown,91,1927,1913.841092,,,
unknown,92,1939,1931.272239,,,
unknown,93,1929,1918.973634,,,
unknown,94,1893,1893.998324,,,
unknown,95,1849,1855.617130,,,
unknown,96,1798,1805.013970,,,
unknown,97,1740,1746.016822,,,
unknown,98,1684,1688.909153,,,
unknown,99,1634,1637.231501,,,
unknown,100,1597,1585.083961,,,
unknown,101,1535,1536.775233,,,
unknown,102,1510,1503.875610,,,
unknown,103,1485,1488.539987,,,
unknown,104,1489,1492.883347,,,
unknown,105,1520,1521.798787,,,
unknown,106,1575,1569.239852,,,
unknown,107,1642,1638.067742,,,
unknown,108,1724,1724.406514,,,
unknown,109,1811,1828.016675,,,
unknown,110,1890,1898.621219,,,
unknown,111,1936,1929.951970,,,
unknown,112,1947,1944.089909,,,
unknown,113,1936,1925.607361,,,
unknown,114,1904,1898.011064,,,
unknown,115,1861,1860.832266,,,
unknown,116,1808,1809.837315,,,
unknown,117,1749,1750.212591,,,
unknown,118,1695,1694.085399,,,
unknown,119,1647,1644.451887,,,
unknown,120,1606,1598.125423,,,
unknown,121,1563,1560.129941,,,
unknown,122,1519,1527.201620,,,
unknown,123,1491,1501.113048,,,
unknown,124,1494,1501.392575,,,
unknown,125,1523,1530.376079,,,
unknown,126,1579,1574.778511,,,
unknown,127,1643,1640.128489,,,
unknown,128,1727,1722.795320,,,
unknown,129,1813,1821.936310,,,
unknown,130,1895,1893.204024,,,
unknown,131,1943,1930.788149,,,
unknown,132,1959,1951.127953,,,
unknown,133,1947,1940.113081,,,
unknown,134,1915,1915.955564,,,
unknown,135,1871,1876.830202,,,
unknown,136,1818,1827.201465,,,
unknown,137,1763,1770.951601,,,
unknown,138,1711,1713.789220,,,
unknown,139,1661,1659.685468,,,
unknown,140,1618,1609.980645,,,
unknown,141,1584,1568.858780,,,
unknown,142,1535,1536.193091,,,
unknown,143,1517,1517.525622,,,
unknown,144,1519,1519.657781,,,
unknown,145,1535,1546.607331,,,
unknown,146,1600,1596.004100,,,
unknown,147,1661,1663.213551,,,
unknown,148,1744,1746.883568,,,
unknown,149,1831,1843.751170,,,
unknown,150,1905,1912.592834,,,
unknown,151,1956,1946.711601,,,
unknown,152,1968,1962.896791,,,
unknown,153,1955,1947.334055,,,
unknown,154,1927,1919.953907,,,
unknown,155,1879,1879.334341,,,
unknown,156,1827,1829.932538,,,
unknown,157,1776,1776.356006,,,
unknown,158,1723,1722.143243,,,
unknown,159,1675,1671.472165,,,
unknown,160,1635,1628.302143,,,
unknown,161,1599,1596.628853,,,
unknown,162,1558,1565.401266,,,
unknown,163,1527,1537.064470,,,
unknown,164,1530,1538.798257,,,
unknown,165,1569,1571.876183,,,
unknown,166,1615,1615.160717,,,
unknown,167,1679,1674.945298,,,
unknown,168,1759,1754.753694,,,
unknown,169,1845,1852.662497,,,
unknown,170,1922,1921.576249,,,
unknown,171,1969,1956.829106,,,
unknown,172,1983,1975.406215,,,
unknown,173,1969,1963.084954,,,
unknown,174,1937,1938.851850,,,
unknown,175,1895,1901.103288,,,
unknown,176,1843,1851.797057,,,
unknown,177,1791,1794.896029,,,
unknown,178,1735,1737.549275,,,
unknown,179,1680,1683.228672,,,
unknown,180,1645,1633.086178,,,
unknown,181,1601,1591.409781,,,
unknown,182,1563,1556.774366,,,
unknown,183,1533,1531.961929,,,
unknown,184,1529,1534.905861,,,
unknown,185,1563,1568.835905,,,
unknown,186,1613,1616.285003,,,
unknown,187,1680,1682.459784,,,
unknown,188,1765,1766.588494,,,
unknown,189,1851,1866.806154,,,
unknown,190,1936,1939.324061,,,
unknown,191,1987,1978.594165,,,
unknown,192,2005,1999.767168,,,
unknown,193,1999,1988.859489,,,
unknown,194,1968,1964.203743,,,
unknown,195,1923,1923.709765,,,
unknown,196,1873,1874.506213,,,
unknown,197,1821,1820.638129,,,
unknown,198,1765,1763.847752,,,
unknown,199,1712,1708.526554,,,
unknown,200,1665,1659.082422,,,
unknown,201,1618,1619.148850,,,
unknown,202,1578,1580.708665,,,
unknown,203,1535,1546.448407,,,
unknown,204,1535,1544.170189,,,
unknown,205,1575,1576.184381,,,
unknown,206,1618,1619.089641,,,
unknown,207,1681,1679.723533,,,
unknown,208,1769,1761.688145,,,
unknown,209,1855,1862.790626,,,
unknown,210,1936,1936.583563,,,
unknown,211,1991,1978.361161,,,
unknown,212,2011,2002.979356,,,
unknown,213,2001,1996.143116,,,
unknown,214,1975,1975.253218,,,
unknown,215,1933,1937.901943,,,
unknown,216,1879,1889.905554,,,
unknown,217,1828,1834.716967,,,
unknown,218,1776,1778.057728,,,
unknown,219,1724,1724.008153,,,
unknown,220,1685,1674.197491,,,
unknown,221,1646,1632.885655,,,
unknown,222,1602,1599.252550,,,
unknown,223,1574,1576.288414,,,
unknown,224,1573,1574.239300,,,
unknown,225,1590,1595.831009,,,
unknown,226,1627,1631.762086,,,
unknown,227,1682,1685.643713,,,
unknown,228,1758,1758.694661,,,
unknown,229,1838,1850.614095,,,
unknown,230,1909,1915.810885,,,
unknown,231,1958,1949.928959,,,
unknown,232,1970,1963.130890,,,
unknown,233,1951,1941.165430,,,
unknown,234,1915,1911.480791,,,
unknown,235,1872,1871.426918,,,
unknown,236,1815,1817.972305,,,
unknown,237,1757,1756.343627,,,
unknown,238,1699,1698.349629,,,
unknown,239,1649,1647.213793,,,
unknown,240,1610,1602.455002,,,
unknown,241,1573,1569.417752,,,
unknown,242,1531,1539.770205,,,
unknown,243,1507,1515.716108,,,
unknown,244,1508,1516.282985,,,
unknown,245,1535,1542.593043,,,
unknown,246,1591,1585.658652,,,
unknown,247,1651,1650.637806,,,
unknown,248,1739,1733.220173,,,
unknown,249,1827,1833.432334,,,
unknown,250,1906,1907.682065,,,
unknown,251,1963,1950.524719,,,
unknown,252,1984,1975.899829,,,
unknown,253,1978,1969.900291,,,
unknown,254,1947,1949.639721,,,
unknown,255,1904,1912.610835,,,
