person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
unknown,10,,,28709,201.533016,25651
unknown,50,,,28828,274.802342,25683
unknown,90,,,28860,254.600242,25690
unknown,130,,,28766,156.612158,25659
unknown,170,,,28659,57.156191,25641
unknown,210,,,28457,-71.969282,25602
unknown,250,,,28338,-146.330844,25567
unknown,290,,,28344,-151.175225,25564
unknown,330,,,28361,-144.474224,25570
unknown,370,,,28359,-101.374511,25593
unknown,410,,,28363,-76.470953,25626
unknown,450,,,28380,-76.804493,25664
unknown,490,,,28399,-53.903751,25710
unknown,530,,,28409,-20.978636,25719
unknown,570,,,28426,6.345080,25712
unknown,610,,,28454,32.208716,25721
unknown,650,,,28478,54.344478,25746
unknown,690,,,28502,69.886505,25754
unknown,730,,,28534,79.219431,25750
unknown,770,,,28541,80.302201,25736
unknown,810,,,28565,70.143011,25718
unknown,850,,,28581,47.245978,25686
unknown,890,,,28454,27.933122,25610
unknown,930,,,28396,12.097547,25575
unknown,970,,,28392,0.227664,25583
unknown,1010,,,28385,-3.173860,25613
unknown,1050,,,28388,-7.485487,25637
unknown,1090,,,28432,-10.972338,25642
unknown,1130,,,28473,-4.068649,25627
unknown,1170,,,28468,12.773912,25603
unknown,1210,,,28467,21.611850,25602
unknown,1250,,,28471,23.105868,25612
unknown,1290,,,28488,26.838557,25626
unknown,1330,,,28517,29.114938,25643
unknown,1370,,,28564,45.513213,25662
unknown,1410,,,28639,78.250067,25670
unknown,1450,,,28718,68.177347,25687
unknown,1490,,,28679,14.674477,25683
unknown,1530,,,28411,-66.617805,25614
unknown,1570,,,28307,-173.128244,25592
unknown,1610,,,28335,-187.265942,25598
unknown,1650,,,28386,-91.098259,25598
unknown,1690,,,28443,-52.046636,25593
unknown,1730,,,28518,-43.986222,25603
unknown,1770,,,28551,-20.794626,25601
unknown,1810,,,28573,-9.000767,25599
unknown,1850,,,28565,29.050931,25587
unknown,1890,,,28600,96.256032,25595
unknown,1930,,,28715,156.125056,25628
unknown,1970,,,28817,215.904445,25659
unknown,2010,,,28839,237.060309,25662
unknown,2050,,,28833,209.648487,25659
unknown,2090,,,28847,155.359580,25665
unknown,2130,,,28756,60.270258,25637
unknown,2170,,,28509,-10.868258,25547
unknown,2210,,,28459,-53.700074,25526
unknown,2250,,,28499,-85.422296,25541
unknown,2290,,,28490,-87.783248,25545
unknown,2330,,,28455,-84.241776,25546
unknown,2370,,,28483,-71.430465,25576
unknown,2410,,,28556,-19.175761,25596
unknown,2450,,,28642,71.802543,25610
unknown,2490,,,28712,106.321329,25626
unknown,2530,,,28725,82.798422,25631
unknown,2570,,,28677,49.767566,25632
unknown,2620,,,28622,-15.432341,25652
unknown,2660,,,28605,-54.082962,25683
unknown,2700,,,28647,-59.512342,25710
unknown,2740,,,28704,-99.600992,25724
unknown,2780,,,28602,-162.088811,25679
unknown,2820,,,28451,-188.103707,25615
unknown,2860,,,28448,-183.343102,25607
unknown,2900,,,28479,-165.339044,25620
unknown,2940,,,28527,-122.054114,25636
unknown,2980,,,28577,-65.441035,25647
unknown,3020,,,28690,4.951271,25667
unknown,3060,,,28854,104.907672,25709
unknown,3100,,,28984,233.508364,25742
unknown,3140,,,29009,305.043887,25741
unknown,3180,,,29007,314.619566,25734
unknown,3220,,,29021,303.547944,25731
unknown,3260,,,29032,249.185795,25725
unknown,3300,,,29007,194.290046,25718
unknown,3340,,,28998,141.720292,25711
unknown,3380,,,28974,32.830904,25708
unknown,3420,,,28742,-125.821883,25634
unknown,3460,,,28606,-208.361861,25585
unknown,3500,,,28597,-214.425534,25584
unknown,3540,,,28615,-203.072253,25590
unknown,3580,,,28675,-144.534270,25612
unknown,3620,,,28739,-105.531066,25626
unknown,3660,,,28768,-92.515979,25632
unknown,3700,,,28780,-48.589040,25634
unknown,3740,,,28838,11.064796,25651
unknown,3780,,,28912,63.054579,25675
unknown,3820,,,28981,111.989145,25696
unknown,3860,,,29030,158.271525,25710
unknown,3900,,,29057,197.306596,25720
unknown,3940,,,29078,194.164350,25725
unknown,3980,,,29055,142.953790,25714
unknown,4020,,,28847,55.679984,25643
unknown,4060,,,28670,-79.798666,25578
unknown,4100,,,28681,-139.101873,25580
unknown,4140,,,28731,-113.252479,25595
unknown,4180,,,28777,-90.400521,25611
unknown,4220,,,28802,-40.140005,25618
unknown,4260,,,28785,-12.840522,25613
unknown,4300,,,28737,-20.679038,25595
unknown,4340,,,28744,-16.144692,25598
unknown,4380,,,28769,-14.033899,25605
unknown,4420,,,28794,0.000000,25612
unknown,4460,,,28831,31.772686,25621
unknown,4500,,,28877,62.103791,25638
unknown,4540,,,28916,95.682906,25645
unknown,4580,,,28905,68.692989,25648
unknown,4620,,,28688,-27.877202,25576
unknown,4660,,,28586,-58.583747,25536
unknown,4700,,,28622,-32.324597,25549
unknown,4740,,,28667,-39.112100,25564
unknown,4780,,,28686,-55.676765,25573
unknown,4820,,,28720,-42.850008,25577
unknown,4860,,,28753,-9.007754,25589
unknown,4900,,,28755,8.957844,25590
unknown,4940,,,28739,14.538765,25584
unknown,4980,,,28763,25.276277,25588
