person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,30,,,23567,-96.289676,23445
bao-12h45,70,,,23464,-220.501614,23395
bao-12h45,110,,,23053,-365.586869,23186
bao-12h45,150,,,22870,-530.454901,23087
bao-12h45,190,,,22837,-551.572765,23069
bao-12h45,230,,,22883,-393.436691,23093
bao-12h45,270,,,23085,-322.810249,23197
bao-12h45,310,,,23217,-300.943183,23261
bao-12h45,350,,,23361,-143.526737,23333
bao-12h45,390,,,23665,117.254001,23481
bao-12h45,430,,,23847,269.704441,23574
bao-12h45,470,,,23962,327.202843,23635
bao-12h45,510,,,23985,385.118443,23648
bao-12h45,550,,,24002,399.987111,23661
bao-12h45,590,,,24056,365.768921,23686
bao-12h45,630,,,23822,284.442073,23571
bao-12h45,670,,,23504,125.164482,23410
bao-12h45,710,,,23297,-117.805216,23303
bao-12h45,750,,,23297,-232.816022,23298
bao-12h45,790,,,23372,-209.924343,23339
bao-12h45,830,,,23439,-158.562767,23370
bao-12h45,870,,,23556,-25.170363,23430
bao-12h45,910,,,23661,39.110408,23480
bao-12h45,950,,,23715,19.005593,23508
bao-12h45,990,,,23749,32.719733,23529
bao-12h45,1030,,,23722,43.741320,23511
bao-12h45,1070,,,23784,34.798030,23543
bao-12h45,1110,,,23894,15.769880,23597
bao-12h45,1150,,,23907,-35.596968,23607
bao-12h45,1190,,,23820,-122.486721,23566
bao-12h45,1230,,,23469,-186.642855,23388
bao-12h45,1270,,,23339,-229.677956,23314
bao-12h45,1310,,,23432,-227.782171,23360
bao-12h45,1350,,,23442,-163.216233,23367
bao-12h45,1390,,,23503,-126.554698,23398
bao-12h45,1430,,,23648,-110.393160,23471
bao-12h45,1470,,,23712,-49.130096,23504
bao-12h45,1510,,,23819,43.598453,23563
bao-12h45,1550,,,23856,104.414151,23580
bao-12h45,1590,,,23916,137.773564,23611
