person_name,time_ms,ecg_raw,ecg_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1776,1784.571156,,,
unknown,1,1791,1797.521204,,,
unknown,2,1808,1810.908688,,,
unknown,3,1827,1825.097296,,,
unknown,4,1845,1839.726402,,,
unknown,5,1860,1852.270700,,,
unknown,6,1856,1854.839312,,,
unknown,7,1842,1845.095243,,,
unknown,8,1833,1834.477817,,,
unknown,9,1818,1820.500222,,,
unknown,10,1806,1807.288579,,,
unknown,11,1796,1796.953209,,,
unknown,12,1787,1785.899660,,,
unknown,13,1777,1776.005488,,,
unknown,14,1771,1766.433313,,,
unknown,15,1765,1757.255759,,,
unknown,16,1754,1750.894562,,,
unknown,17,1744,1747.491700,,,
unknown,18,1741,1748.263424,,,
unknown,19,1749,1754.099110,,,
unknown,20,1761,1764.945741,,,
unknown,21,1775,1781.653075,,,
unknown,22,1791,1796.217765,,,
unknown,23,1811,1808.326687,,,
unknown,24,1831,1822.228018,,,
unknown,25,1842,1835.972707,,,
unknown,26,1840,1839.102245,,,
unknown,27,1833,1830.606723,,,
unknown,28,1818,1818.693748,,,
unknown,29,1808,1800.606426,,,
unknown,30,1791,1786.909365,,,
unknown,31,1778,1779.375359,,,
unknown,32,1767,1770.886909,,,
unknown,33,1757,1764.561527,,,
unknown,34,1751,1755.716416,,,
unknown,35,1744,1743.731006,,,
unknown,36,1734,1733.680384,,,
unknown,37,1725,1724.561785,,,
unknown,38,1719,1721.228701,,,
unknown,39,1722,1725.005010,,,
unknown,40,1733,1733.075482,,,
unknown,41,1744,1747.221812,,,
unknown,42,1766,1762.640828,,,
unknown,43,1785,1779.124856,,,
unknown,44,1806,1797.179332,,,
unknown,45,1819,1815.471375,,,
unknown,46,1818,1821.606620,,,
unknown,47,1810,1813.681450,,,
unknown,48,1797,1802.016795,,,
unknown,49,1783,1783.048459,,,
unknown,50,1771,1768.552570,,,
unknown,51,1759,1760.518368,,,
unknown,52,1746,1750.471368,,,
unknown,53,1744,1741.815831,,,
unknown,54,1739,1733.057933,,,
unknown,55,1733,1723.697892,,,
unknown,56,1719,1717.497125,,,
unknown,57,1711,1714.294985,,,
unknown,58,1712,1715.247797,,,
unknown,59,1712,1721.415934,,,
unknown,60,1728,1732.510491,,,
unknown,61,1743,1749.423726,,,
unknown,62,1762,1766.319366,,,
unknown,63,1786,1783.073229,,,
unknown,64,1807,1798.883049,,,
unknown,65,1820,1811.998017,,,
unknown,66,1815,1814.816451,,,
unknown,67,1808,1805.326417,,,
unknown,68,1794,1794.652345,,,
unknown,69,1783,1780.577216,,,
unknown,70,1775,1768.772994,,,
unknown,71,1763,1761.589538,,,
unknown,72,1751,1755.034001,,,
unknown,73,1743,1751.525934,,,
unknown,74,1739,1744.172971,,,
unknown,75,1735,1732.632781,,,
unknown,76,1721,1722.763978,,,
unknown,77,1713,1713.150724,,,
unknown,78,1711,1710.764953,,,
unknown,79,1713,1717.145771,,,
unknown,80,1727,1728.178827,,,
unknown,81,1744,1746.210570,,,
unknown,82,1767,1764.467758,,,
unknown,83,1790,1782.507225,,,
unknown,84,1808,1800.739183,,,
unknown,85,1822,1817.159552,,,
unknown,86,1818,1822.024297,,,
unknown,87,1809,1813.282233,,,
unknown,88,1797,1801.379654,,,
unknown,89,1783,1783.394270,,,
unknown,90,1771,1768.870777,,,
unknown,91,1758,1759.963235,,,
unknown,92,1747,1749.962024,,,
unknown,93,1744,1741.950154,,,
unknown,94,1738,1733.355834,,,
unknown,95,1734,1723.888146,,,
unknown,96,1719,1717.724670,,,
unknown,97,1712,1714.549316,,,
