person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,40,,,29672,29652.755408,26123
unknown,80,,,29612,29590.596968,26098
unknown,120,,,29556,29557.311352,26062
unknown,160,,,29529,29541.824312,26045
unknown,200,,,29533,29535.225672,26048
unknown,240,,,29557,29553.896021,26054
unknown,280,,,29550,29562.955515,26045
unknown,320,,,29556,29565.145489,26046
unknown,360,,,29594,29592.124607,26066
unknown,400,,,29647,29639.676515,26099
unknown,440,,,29680,29672.801885,26118
unknown,480,,,29702,29694.507271,26126
unknown,520,,,29722,29721.301388,26132
unknown,560,,,29746,29746.578734,26143
unknown,600,,,29757,29764.513029,26147
unknown,640,,,29756,29775.510114,26135
unknown,680,,,29790,29791.409555,26156
unknown,720,,,29826,29811.721982,26173
unknown,760,,,29823,29789.654025,26170
unknown,800,,,29733,29723.452525,26127
unknown,840,,,29625,29659.010461,26079
unknown,880,,,29584,29609.651295,26063
unknown,920,,,29628,29623.803657,26095
unknown,960,,,29693,29690.903799,26140
unknown,1000,,,29739,29728.455573,26169
unknown,1040,,,29764,29736.151188,26177
unknown,1080,,,29754,29754.152147,26176
unknown,1120,,,29753,29762.771263,26176
unknown,1160,,,29779,29789.376616,26199
unknown,1200,,,29821,29836.817589,26232
unknown,1240,,,29848,29864.971068,26253
unknown,1280,,,29871,29878.109797,26270
unknown,1320,,,29910,29898.399835,26299
unknown,1360,,,29934,29919.426748,26316
unknown,1400,,,29944,29933.064601,26324
unknown,1440,,,29941,29941.237961,26322
unknown,1480,,,29962,29951.269634,26338
unknown,1520,,,29983,29962.434706,26348
unknown,1560,,,29959,29942.362247,26340
unknown,1600,,,29880,29889.451129,26309
unknown,1640,,,29827,29849.729593,26290
unknown,1680,,,29803,29817.901206,26276
unknown,1720,,,29796,29802.375339,26271
unknown,1760,,,29808,29813.844957,26279
unknown,1800,,,29830,29827.304456,26288
unknown,1840,,,29843,29848.395693,26294
unknown,1880,,,29850,29866.542544,26298
unknown,1920,,,29876,29877.346049,26322
unknown,1960,,,29900,29890.669257,26339
unknown,2000,,,29918,29902.308947,26350
unknown,2040,,,29940,29924.655209,26366
unknown,2080,,,29966,29959.152690,26386
unknown,2120,,,29990,29995.780796,26407
unknown,2170,,,30032,30037.617009,26427
unknown,2210,,,30087,30087.450742,26462
unknown,2250,,,30145,30144.577619,26499
unknown,2290,,,30153,30132.162297,26501
unknown,2330,,,30056,30042.818923,26467
unknown,2370,,,29967,29989.785939,26428
unknown,2410,,,29940,29958.903946,26415
unknown,2450,,,29909,29919.523759,26392
unknown,2490,,,29884,29891.865336,26378
unknown,2530,,,29876,29866.217114,26368
unknown,2570,,,29861,29843.855929,26357
unknown,2610,,,29851,29843.185494,26349
unknown,2650,,,29861,29865.032092,26355
unknown,2690,,,29871,29880.834653,26357
unknown,2730,,,29891,29893.349908,26362
unknown,2770,,,29926,29919.691938,26378
unknown,2810,,,29956,29955.214479,26392
unknown,2850,,,29966,29985.306220,26400
unknown,2890,,,29995,30010.744619,26419
unknown,2930,,,30034,30036.426268,26439
unknown,2970,,,30071,30058.982947,26469
unknown,3010,,,30094,30055.463070,26479
unknown,3050,,,30035,30022.993599,26465
unknown,3090,,,29966,29987.271866,26442
unknown,3130,,,29938,29942.706086,26431
unknown,3170,,,29935,29919.996100,26433
unknown,3210,,,29939,29926.194700,26437
unknown,3250,,,29936,29935.076712,26441
unknown,3290,,,29943,29956.326491,26436
unknown,3330,,,29951,29967.492850,26438
unknown,3370,,,29955,29964.750255,26442
unknown,3410,,,29961,29967.269743,26447
unknown,3450,,,29970,29968.985426,26445
unknown,3490,,,29971,29971.906686,26443
unknown,3530,,,29973,29977.986793,26437
unknown,3570,,,29977,29981.487842,26434
unknown,3610,,,29984,29983.218311,26432
unknown,3650,,,29987,29985.191402,26431
unknown,3690,,,29994,29986.554458,26431
unknown,3730,,,30002,29963.641972,26434
unknown,3770,,,29941,29914.134088,26404
unknown,3810,,,29824,29839.028166,26356
unknown,3850,,,29765,29787.936928,26334
unknown,3890,,,29769,29772.454055,26338
unknown,3930,,,29784,29799.823069,26350
unknown,3970,,,29796,29810.176779,26352
unknown,4010,,,29812,29807.021133,26361
unknown,4050,,,29828,29820.310660,26369
unknown,4090,,,29842,29838.654540,26374
unknown,4130,,,29856,29856.384826,26380
unknown,4170,,,29873,29874.992118,26383
unknown,4210,,,29890,29890.189194,26386
unknown,4250,,,29906,29900.269730,26391
unknown,4290,,,29930,29922.177419,26398
unknown,4330,,,29950,29955.548120,26410
unknown,4370,,,29987,29990.193481,26424
unknown,4410,,,30026,30029.535323,26443
unknown,4450,,,30064,30058.395174,26464
unknown,4490,,,30099,30074.285285,26478
unknown,4530,,,30056,30045.097567,26463
unknown,4570,,,29958,29962.004510,26432
unknown,4610,,,29920,29927.324983,26423
unknown,4650,,,29913,29937.427885,26421
unknown,4690,,,29909,29929.451732,26418
unknown,4730,,,29911,29923.173628,26424
unknown,4770,,,29923,29920.890009,26420
unknown,4810,,,29927,29916.302305,26424
unknown,4850,,,29932,29921.381372,26427
unknown,4890,,,29936,29935.321547,26430
unknown,4930,,,29943,29942.827138,26429
unknown,4970,,,29955,29944.935148,26435
