person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
bao-12h45,0,1871,9.019353,,,
bao-12h45,1,1871,8.466709,,,
bao-12h45,2,1871,7.932090,,,
bao-12h45,3,1871,7.330667,,,
bao-12h45,4,1872,6.673327,,,
bao-12h45,5,1872,6.066004,,,
bao-12h45,6,1872,5.509088,,,
bao-12h45,7,1872,5.062191,,,
bao-12h45,8,1871,4.816414,,,
bao-12h45,9,1872,4.820113,,,
bao-12h45,10,1872,4.992587,,,
bao-12h45,11,1874,5.381426,,,
bao-12h45,12,1873,6.100697,,,
bao-12h45,12,1855,7.168852,,,
bao-12h45,13,1875,8.415331,,,
bao-12h45,14,1876,9.867314,,,
bao-12h45,15,1876,11.554074,,,
bao-12h45,16,1877,13.447093,,,
bao-12h45,17,1882,15.321603,,,
bao-12h45,18,1882,17.147673,,,
bao-12h45,19,1882,18.968107,,,
bao-12h45,20,1884,20.705829,,,
bao-12h45,21,1886,22.232734,,,
bao-12h45,22,1888,23.502317,,,
bao-12h45,23,1888,24.489797,,,
bao-12h45,24,1888,25.126593,,,
bao-12h45,25,1889,25.547480,,,
bao-12h45,26,1889,25.718118,,,
bao-12h45,27,1889,25.597301,,,
bao-12h45,28,1889,25.195886,,,
bao-12h45,29,1889,24.767383,,,
bao-12h45,30,1888,24.330933,,,
bao-12h45,31,1887,23.822291,,,
bao-12h45,32,1885,23.317431,,,
bao-12h45,33,1886,22.911958,,,
bao-12h45,34,1886,22.641889,,,
bao-12h45,35,1885,22.543711,,,
bao-12h45,36,1887,22.672055,,,
bao-12h45,37,1885,22.933485,,,
bao-12h45,38,1886,23.361440,,,
bao-12h45,39,1888,23.987731,,,
bao-12h45,40,1890,24.810986,,,
bao-12h45,41,1889,25.635576,,,
bao-12h45,42,1889,26.451053,,,
bao-12h45,43,1891,27.321298,,,
bao-12h45,44,1892,28.191944,,,
bao-12h45,45,1893,28.914979,,,
bao-12h45,46,1892,29.461612,,,
bao-12h45,47,1892,29.846057,,,
bao-12h45,48,1891,30.009302,,,
bao-12h45,49,1893,30.073252,,,
bao-12h45,50,1890,30.019463,,,
bao-12h45,51,1889,29.773528,,,
bao-12h45,52,1890,29.348779,,,
bao-12h45,53,1890,28.916771,,,
bao-12h45,54,1889,28.481028,,,
bao-12h45,55,1893,27.969043,,,
bao-12h45,56,1891,27.424138,,,
bao-12h45,57,1889,26.938450,,,
bao-12h45,58,1890,26.525979,,,
bao-12h45,59,1891,26.183529,,,
bao-12h45,60,1888,25.946615,,,
bao-12h45,61,1889,25.728202,,,
bao-12h45,62,1887,25.539334,,,
bao-12h45,63,1889,25.437646,,,
bao-12h45,64,1887,25.412569,,,
bao-12h45,65,1886,25.317119,,,
bao-12h45,66,1887,25.146827,,,
bao-12h45,67,1886,24.968498,,,
bao-12h45,68,1887,24.744712,,,
bao-12h45,69,1886,24.412224,,,
bao-12h45,70,1885,23.961732,,,
bao-12h45,71,1885,23.388673,,,
bao-12h45,72,1883,22.667796,,,
bao-12h45,73,1882,21.908979,,,
bao-12h45,74,1880,21.107422,,,
bao-12h45,75,1881,20.191744,,,
bao-12h45,76,1881,19.181544,,,
bao-12h45,77,1875,18.249882,,,
bao-12h45,78,1878,17.405490,,,
bao-12h45,79,1879,16.578907,,,
bao-12h45,80,1877,15.817449,,,
bao-12h45,81,1879,15.118631,,,
bao-12h45,82,1879,14.490083,,,
bao-12h45,83,1879,13.978793,,,
bao-12h45,84,1876,13.595429,,,
bao-12h45,85,1875,13.239434,,,
bao-12h45,86,1873,12.920083,,,
bao-12h45,87,1873,12.704562,,,
bao-12h45,88,1872,12.577339,,,
bao-12h45,89,1872,12.422708,,,
bao-12h45,90,1872,12.239187,,,
bao-12h45,91,1872,12.074314,,,
bao-12h45,92,1872,11.898940,,,
bao-12h45,93,1872,11.683888,,,
bao-12h45,94,1872,11.422808,,,
bao-12h45,95,1870,11.102501,,,
bao-12h45,96,1870,10.708455,,,
bao-12h45,97,1871,10.319964,,,
bao-12h45,98,1869,9.932916,,,
bao-12h45,99,1867,9.490662,,,
bao-12h45,100,1866,9.006620,,,
bao-12h45,101,1869,8.598123,,,
bao-12h45,102,1869,8.268807,,,
bao-12h45,103,1870,7.970407,,,
bao-12h45,104,1872,7.733585,,,
bao-12h45,105,1872,7.542048,,,
bao-12h45,106,1872,7.398224,,,
bao-12h45,107,1871,7.338593,,,
bao-12h45,108,1869,7.365129,,,
bao-12h45,109,1868,7.444398,,,
bao-12h45,110,1865,7.584438,,,
bao-12h45,111,1865,7.808705,,,
bao-12h45,112,1863,8.114902,,,
bao-12h45,113,1864,8.464316,,,
bao-12h45,114,1865,8.858606,,,
bao-12h45,115,1866,9.318044,,,
bao-12h45,116,1869,9.834690,,,
bao-12h45,117,1871,10.365813,,,
bao-12h45,118,1871,10.908255,,,
bao-12h45,119,1872,11.476090,,,
bao-12h45,120,1872,12.056603,,,
bao-12h45,121,1874,12.661988,,,
bao-12h45,122,1874,13.290055,,,
bao-12h45,123,1874,13.921993,,,
bao-12h45,124,1876,14.557456,,,
bao-12h45,125,1877,15.123344,,,
bao-12h45,126,1877,15.606554,,,
bao-12h45,127,1878,16.037806,,,
bao-12h45,128,1875,16.392252,,,
bao-12h45,129,1875,16.657130,,,
bao-12h45,130,1874,16.824975,,,
bao-12h45,131,1874,16.875287,,,
bao-12h45,132,1875,16.796971,,,
bao-12h45,133,1873,16.591487,,,
bao-12h45,134,1873,16.246559,,,
bao-12h45,135,1872,15.744584,,,
bao-12h45,136,1873,15.076649,,,
bao-12h45,137,1873,14.333542,,,
bao-12h45,138,1874,13.514018,,,
bao-12h45,139,1872,12.560714,,,
bao-12h45,140,1872,11.492093,,,
bao-12h45,141,1872,10.464751,,,
bao-12h45,142,1869,9.489175,,,
bao-12h45,143,1869,8.504936,,,
bao-12h45,144,1865,7.556605,,,
bao-12h45,145,1865,6.681624,,,
bao-12h45,146,1865,5.892783,,,
bao-12h45,147,1865,5.216879,,,
bao-12h45,148,1863,4.676526,,,
bao-12h45,149,1862,4.245336,,,
bao-12h45,150,1862,3.941603,,,
bao-12h45,151,1862,3.809597,,,
bao-12h45,152,1859,3.857939,,,
bao-12h45,153,1861,3.979473,,,
bao-12h45,154,1861,4.181358,,,
bao-12h45,155,1862,4.533141,,,
bao-12h45,156,1864,5.016378,,,
bao-12h45,157,1865,5.499692,,,
bao-12h45,158,1866,5.978893,,,
bao-12h45,159,1867,6.505461,,,
bao-12h45,160,1865,7.044575,,,
bao-12h45,161,1867,7.597074,,,
bao-12h45,162,1866,8.157446,,,
bao-12h45,163,1867,8.692042,,,
bao-12h45,164,1868,9.192887,,,
bao-12h45,165,1866,9.684347,,,
bao-12h45,166,1866,10.154683,,,
bao-12h45,167,1869,10.577660,,,
bao-12h45,168,1866,10.950354,,,
bao-12h45,169,1868,11.318226,,,
bao-12h45,170,1870,11.676383,,,
bao-12h45,171,1869,11.994367,,,
bao-12h45,172,1871,12.278880,,,
bao-12h45,173,1871,12.576811,,,
bao-12h45,174,1872,12.888032,,,
bao-12h45,175,1872,13.193078,,,
bao-12h45,176,1872,13.503346,,,
bao-12h45,177,1872,13.778801,,,
bao-12h45,178,1872,14.016349,,,
bao-12h45,179,1870,14.244941,,,
bao-12h45,180,1871,14.455076,,,
bao-12h45,181,1872,14.647283,,,
bao-12h45,182,1873,14.824184,,,
bao-12h45,183,1872,14.978188,,,
bao-12h45,184,1873,15.109720,,,
bao-12h45,185,1872,15.224516,,,
bao-12h45,186,1873,15.321398,,,
bao-12h45,187,1872,15.397595,,,
bao-12h45,188,1873,15.453779,,,
bao-12h45,189,1872,15.539587,,,
bao-12h45,190,1873,15.659679,,,
bao-12h45,191,1874,15.791012,,,
bao-12h45,192,1872,15.947840,,,
bao-12h45,193,1873,16.135751,,,
bao-12h45,194,1873,16.357196,,,
bao-12h45,195,1872,16.623446,,,
