person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_ac_bandpass_wavelet_db4_level3,ppg_red_raw
unknown,20,,,28461,-54.539542,25090
unknown,60,,,28522,-37.175100,25093
unknown,100,,,28570,-21.828992,25093
unknown,140,,,28588,-9.687916,25094
unknown,180,,,28581,7.784985,25099
unknown,220,,,28631,28.338406,25106
unknown,260,,,28644,41.131509,25097
unknown,300,,,28643,46.106448,25108
unknown,340,,,28652,46.740296,25114
unknown,380,,,28691,40.210992,25123
unknown,420,,,28697,30.630468,25118
unknown,460,,,28664,17.785935,25117
unknown,500,,,28551,-2.984688,25089
unknown,540,,,28512,-31.258085,25071
unknown,580,,,28592,-32.400747,25076
unknown,620,,,28654,-3.924965,25073
unknown,660,,,28671,-3.653135,25057
unknown,700,,,28636,-26.375853,25038
unknown,740,,,28591,-26.539399,25019
unknown,780,,,28564,-12.602127,25008
unknown,820,,,28569,-7.570017,25012
unknown,860,,,28546,-5.607011,25024
unknown,900,,,28560,-0.707938,25080
unknown,940,,,28611,4.226139,25169
unknown,980,,,28648,8.231674,25211
unknown,1020,,,28674,11.509240,25202
unknown,1060,,,28660,2.466869,25163
unknown,1100,,,28525,-20.378173,25103
unknown,1140,,,28447,-24.969288,25065
unknown,1180,,,28471,-12.097545,25058
unknown,1220,,,28494,-8.644108,25067
unknown,1260,,,28527,-8.895848,25095
unknown,1300,,,28575,3.033356,25112
unknown,1340,,,28595,24.454186,25114
unknown,1380,,,28578,40.538391,25098
unknown,1420,,,28578,52.948474,25080
unknown,1460,,,28593,68.846998,25068
unknown,1500,,,28590,85.632874,25066
unknown,1540,,,28569,87.001453,25074
unknown,1580,,,28596,71.878248,25093
unknown,1620,,,28643,43.111864,25104
unknown,1660,,,28588,-4.314247,25091
unknown,1700,,,28304,-70.740814,25022
unknown,1750,,,28199,-158.313731,25014
unknown,1790,,,28326,-135.440678,25057
unknown,1830,,,28459,9.873046,25080
unknown,1870,,,28505,47.671433,25091
unknown,1910,,,28532,-2.030341,25108
unknown,1950,,,28541,0.000000,25107
unknown,1990,,,28538,15.504113,25094
unknown,2030,,,28494,28.180400,25076
unknown,2070,,,28490,54.539054,25079
unknown,2110,,,28536,81.868281,25081
unknown,2150,,,28590,111.939621,25093
unknown,2190,,,28627,138.446843,25094
unknown,2230,,,28666,158.942025,25098
unknown,2270,,,28652,80.796358,25091
unknown,2310,,,28415,-108.609601,25015
unknown,2350,,,28142,-190.244317,24962
unknown,2390,,,28158,-174.876629,25032
unknown,2430,,,28306,-128.585349,25078
unknown,2470,,,28450,-5.429382,25076
unknown,2510,,,28487,38.400597,25066
unknown,2550,,,28489,-6.016661,25058
unknown,2590,,,28522,-21.621493,25047
unknown,2630,,,28493,-43.187817,25012
