person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
bao-12h45,0,1867,,
bao-12h45,1,1870,,
bao-12h45,2,1870,,
bao-12h45,3,1870,,
bao-12h45,4,1870,,
bao-12h45,5,1868,,
bao-12h45,6,1867,,
bao-12h45,7,1868,,
bao-12h45,8,1867,,
bao-12h45,9,1868,,
bao-12h45,10,1867,,
bao-12h45,11,1868,,
bao-12h45,12,1867,,
bao-12h45,13,1867,,
bao-12h45,14,1865,,
bao-12h45,15,1865,,
bao-12h45,16,1863,24185,25166
bao-12h45,17,1863,,
bao-12h45,18,1862,,
bao-12h45,19,1862,,
bao-12h45,20,1861,,
bao-12h45,21,1864,,
bao-12h45,22,1865,,
bao-12h45,23,1866,,
bao-12h45,23,1902,,
bao-12h45,24,1866,,
bao-12h45,25,1868,,
bao-12h45,26,1869,,
bao-12h45,27,1870,,
bao-12h45,28,1867,,
bao-12h45,29,1867,,
bao-12h45,30,1866,,
bao-12h45,31,1863,,
bao-12h45,32,1865,,
bao-12h45,33,1864,,
bao-12h45,34,1862,,
bao-12h45,35,1860,,
bao-12h45,36,1858,,
bao-12h45,37,1858,,
bao-12h45,38,1858,,
bao-12h45,39,1856,,
bao-12h45,40,1856,,
bao-12h45,41,1852,,
bao-12h45,42,1851,,
bao-12h45,43,1852,,
bao-12h45,44,1848,,
bao-12h45,45,1847,,
bao-12h45,46,1846,,
bao-12h45,47,1844,,
bao-12h45,48,1844,,
bao-12h45,49,1844,,
bao-12h45,50,1847,,
bao-12h45,51,1846,,
bao-12h45,52,1847,,
bao-12h45,53,1852,,
bao-12h45,54,1853,,
bao-12h45,55,1855,,
bao-12h45,56,1859,24250,25299
bao-12h45,57,1862,,
bao-12h45,58,1867,,
bao-12h45,59,1869,,
bao-12h45,60,1871,,
bao-12h45,61,1872,,
bao-12h45,62,1873,,
bao-12h45,63,1877,,
bao-12h45,64,1880,,
bao-12h45,65,1886,,
bao-12h45,66,1891,,
bao-12h45,67,1898,,
bao-12h45,68,1900,,
bao-12h45,69,1904,,
bao-12h45,70,1904,,
bao-12h45,71,1904,,
bao-12h45,72,1905,,
bao-12h45,73,1904,,
bao-12h45,74,1899,,
bao-12h45,75,1895,,
bao-12h45,76,1892,,
bao-12h45,77,1892,,
bao-12h45,78,1888,,
bao-12h45,79,1886,,
bao-12h45,80,1887,,
bao-12h45,81,1884,,
bao-12h45,82,1884,,
bao-12h45,83,1883,,
bao-12h45,84,1883,,
bao-12h45,85,1883,,
bao-12h45,86,1884,,
bao-12h45,87,1887,,
bao-12h45,88,1889,,
bao-12h45,89,1888,,
bao-12h45,90,1889,,
bao-12h45,91,1889,,
bao-12h45,92,1889,,
bao-12h45,93,1889,,
bao-12h45,94,1886,,
bao-12h45,95,1887,,
bao-12h45,96,1885,24277,25354
bao-12h45,97,1880,,
bao-12h45,98,1877,,
bao-12h45,99,1872,,
bao-12h45,100,1869,,
bao-12h45,101,1865,,
bao-12h45,102,1858,,
bao-12h45,103,1852,,
bao-12h45,104,1849,,
bao-12h45,105,1843,,
bao-12h45,106,1842,,
bao-12h45,107,1840,,
bao-12h45,108,1838,,
bao-12h45,109,1837,,
bao-12h45,110,1836,,
bao-12h45,111,1836,,
bao-12h45,112,1835,,
bao-12h45,113,1837,,
bao-12h45,114,1835,,
bao-12h45,115,1834,,
bao-12h45,116,1836,,
bao-12h45,117,1838,,
bao-12h45,118,1840,,
bao-12h45,119,1840,,
bao-12h45,120,1841,,
bao-12h45,121,1842,,
bao-12h45,122,1843,,
bao-12h45,123,1844,,
bao-12h45,124,1843,,
bao-12h45,125,1845,,
bao-12h45,126,1844,,
bao-12h45,127,1844,,
bao-12h45,128,1844,,
bao-12h45,129,1844,,
bao-12h45,130,1845,,
bao-12h45,131,1844,,
bao-12h45,132,1846,,
bao-12h45,133,1847,,
bao-12h45,134,1849,,
bao-12h45,135,1852,,
bao-12h45,136,1854,24289,25380
bao-12h45,137,1860,,
bao-12h45,138,1856,,
bao-12h45,139,1857,,
bao-12h45,140,1855,,
bao-12h45,141,1856,,
bao-12h45,142,1854,,
bao-12h45,143,1854,,
bao-12h45,144,1853,,
bao-12h45,145,1851,,
bao-12h45,146,1851,,
bao-12h45,147,1850,,
bao-12h45,148,1850,,
bao-12h45,149,1849,,
bao-12h45,150,1851,,
bao-12h45,151,1851,,
bao-12h45,152,1851,,
bao-12h45,153,1854,,
bao-12h45,154,1853,,
bao-12h45,155,1855,,
bao-12h45,156,1856,,
bao-12h45,157,1854,,
bao-12h45,158,1854,,
bao-12h45,159,1853,,
bao-12h45,160,1852,,
bao-12h45,161,1852,,
bao-12h45,162,1849,,
bao-12h45,163,1849,,
bao-12h45,164,1848,,
bao-12h45,165,1848,,
bao-12h45,166,1848,,
bao-12h45,167,1848,,
bao-12h45,168,1849,,
bao-12h45,169,1850,,
bao-12h45,170,1850,,
bao-12h45,171,1850,,
bao-12h45,172,1852,,
bao-12h45,173,1851,,
bao-12h45,174,1853,,
bao-12h45,175,1851,,
bao-12h45,176,1848,24302,25403
bao-12h45,177,1843,,
bao-12h45,178,1842,,
bao-12h45,179,1840,,
bao-12h45,180,1838,,
bao-12h45,181,1834,,
bao-12h45,182,1835,,
bao-12h45,183,1832,,
bao-12h45,184,1830,,
bao-12h45,185,1832,,
bao-12h45,186,1834,,
bao-12h45,187,1840,,
bao-12h45,188,1843,,
bao-12h45,189,1850,,
bao-12h45,190,1859,,
bao-12h45,191,1870,,
bao-12h45,192,1881,,
bao-12h45,193,1900,,
bao-12h45,194,1914,,
bao-12h45,195,1932,,
bao-12h45,196,1949,,
bao-12h45,197,1969,,
bao-12h45,198,1997,,
bao-12h45,199,2022,,
bao-12h45,200,2059,,
bao-12h45,201,2092,,
bao-12h45,202,2127,,
bao-12h45,203,2160,,
bao-12h45,204,2196,,
bao-12h45,205,2237,,
bao-12h45,206,2276,,
bao-12h45,207,2319,,
bao-12h45,208,2356,,
bao-12h45,209,2388,,
bao-12h45,210,2416,,
bao-12h45,211,2424,,
bao-12h45,212,2420,,
bao-12h45,213,2399,,
bao-12h45,214,2360,,
bao-12h45,215,2311,,
bao-12h45,216,2251,24326,25465
bao-12h45,217,2180,,
bao-12h45,218,2111,,
bao-12h45,219,2029,,
bao-12h45,220,1951,,
bao-12h45,221,1882,,
bao-12h45,222,1826,,
bao-12h45,223,1785,,
bao-12h45,224,1757,,
bao-12h45,225,1743,,
bao-12h45,226,1738,,
bao-12h45,227,1740,,
bao-12h45,228,1744,,
bao-12h45,229,1752,,
bao-12h45,230,1764,,
bao-12h45,231,1772,,
bao-12h45,232,1776,,
bao-12h45,233,1781,,
bao-12h45,234,1786,,
bao-12h45,235,1788,,
bao-12h45,236,1791,,
bao-12h45,237,1792,,
bao-12h45,238,1797,,
bao-12h45,239,1799,,
bao-12h45,240,1800,,
bao-12h45,241,1801,,
bao-12h45,242,1800,,
bao-12h45,243,1802,,
bao-12h45,244,1802,,
bao-12h45,245,1801,,
bao-12h45,246,1803,,
bao-12h45,247,1802,,
bao-12h45,248,1802,,
bao-12h45,249,1801,,
bao-12h45,250,1800,,
bao-12h45,251,1798,,
bao-12h45,252,1799,,
