person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,10,,25910,29626
unknown,50,,25946,29723
unknown,90,,26007,29853
unknown,130,,26060,29941
unknown,170,,26012,29861
unknown,210,,25941,29736
unknown,250,,25890,29646
unknown,290,,25841,29558
unknown,330,,25785,29450
unknown,370,,25673,29167
unknown,410,,25584,28943
unknown,450,,25527,28838
unknown,490,,25467,28723
unknown,530,,25425,28642
unknown,570,,25411,28617
unknown,610,,25406,28618
unknown,650,,25394,28598
unknown,690,,25405,28628
unknown,730,,25464,28770
unknown,770,,25537,28940
unknown,810,,25577,29034
unknown,850,,25574,29033
unknown,890,,25557,29014
unknown,930,,25575,29079
unknown,970,,25633,29212
unknown,1010,,25629,29148
unknown,1050,,25554,28938
unknown,1090,,25595,29017
unknown,1130,,25661,29158
unknown,1170,,25677,29202
unknown,1210,,25668,29202
unknown,1250,,25639,29159
unknown,1290,,25593,29072
unknown,1330,,25571,29046
unknown,1370,,25600,29118
unknown,1410,,25650,29227
unknown,1450,,25726,29388
unknown,1490,,25779,29496
unknown,1530,,25736,29420
unknown,1570,,25654,29267
unknown,1610,,25598,29151
unknown,1650,,25565,29025
unknown,1690,,25591,29020
unknown,1730,,25633,29089
unknown,1770,,25632,29095
unknown,1810,,25614,29069
unknown,1850,,25579,29005
unknown,1890,,25551,28949
unknown,1930,,25513,28885
unknown,1970,,25483,28834
unknown,2010,,25490,28868
unknown,2050,,25545,29007
unknown,2090,,25611,29163
unknown,2130,,25654,29259
unknown,2170,,25684,29321
unknown,2210,,25719,29392
unknown,2250,,25749,29460
unknown,2290,,25745,29438
unknown,2330,,25687,29252
unknown,2370,,25639,29136
unknown,2410,,25628,29121
unknown,2450,,25632,29149
unknown,2490,,25645,29196
unknown,2530,,25655,29231
unknown,2570,,25658,29241
unknown,2610,,25666,29251
unknown,2650,,25668,29263
unknown,2690,,25662,29261
unknown,2730,,25644,29228
unknown,2770,,25641,29230
unknown,2810,,25654,29258
unknown,2850,,25656,29280
unknown,2890,,25653,29281
unknown,2930,,25616,29186
unknown,2970,,25572,29037
unknown,3010,,25610,29092
unknown,3050,,25662,29198
unknown,3090,,25714,29314
unknown,3130,,25744,29390
unknown,3170,,25743,29387
unknown,3210,,25688,29270
unknown,3250,,25609,29103
unknown,3290,,25530,28961
unknown,3330,,25504,28926
unknown,3370,,25516,28970
unknown,3410,,25550,29050
unknown,3450,,25585,29124
unknown,3490,,25620,29212
unknown,3530,,25663,29283
unknown,3570,,25597,29099
unknown,3610,,25536,28945
unknown,3650,,25567,29003
unknown,3690,,25617,29115
unknown,3730,,25634,29155
unknown,3770,,25610,29115
unknown,3810,,25587,29076
unknown,3850,,25570,29047
unknown,3890,,25549,29016
unknown,3930,,25534,29002
unknown,3970,,25543,29037
unknown,4010,,25589,29141
unknown,4050,,25646,29261
unknown,4090,,25670,29314
unknown,4130,,25657,29290
unknown,4170,,25603,29153
unknown,4210,,25513,28918
unknown,4250,,25483,28834
unknown,4290,,25441,28757
unknown,4330,,25419,28714
unknown,4370,,25458,28819
unknown,4410,,25628,29177
unknown,4450,,25777,29454
unknown,4490,,25803,29486
unknown,4530,,25696,29280
unknown,4570,,25562,29014
unknown,4610,,25479,28858
unknown,4650,,25447,28807
unknown,4690,,25451,28829
unknown,4730,,25466,28877
unknown,4770,,25478,28925
unknown,4810,,25430,28784
unknown,4860,,25353,28589
unknown,4900,,25322,28521
unknown,4940,,25335,28560
unknown,4980,,25358,28622
