person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
bao-12h45,0,1871,,
bao-12h45,1,1871,,
bao-12h45,2,1871,,
bao-12h45,3,1871,,
bao-12h45,4,1872,,
bao-12h45,5,1872,,
bao-12h45,6,1872,,
bao-12h45,7,1872,,
bao-12h45,8,1871,,
bao-12h45,9,1872,,
bao-12h45,10,1872,,
bao-12h45,11,1874,,
bao-12h45,12,1873,,
bao-12h45,12,1855,,
bao-12h45,13,1875,,
bao-12h45,14,1876,,
bao-12h45,15,1876,,
bao-12h45,16,1877,,
bao-12h45,17,1882,,
bao-12h45,18,1882,,
bao-12h45,19,1882,,
bao-12h45,20,1884,,
bao-12h45,21,1886,,
bao-12h45,22,1888,,
bao-12h45,23,1888,,
bao-12h45,24,1888,,
bao-12h45,25,1889,,
bao-12h45,26,1889,,
bao-12h45,27,1889,,
bao-12h45,28,1889,,
bao-12h45,29,1889,,
bao-12h45,30,1888,,
bao-12h45,31,1887,,
bao-12h45,32,1885,,
bao-12h45,33,1886,,
bao-12h45,34,1886,,
bao-12h45,35,1885,,
bao-12h45,36,1887,,
bao-12h45,37,1885,,
bao-12h45,38,1886,,
bao-12h45,39,1888,,
bao-12h45,40,1890,,
bao-12h45,41,1889,,
bao-12h45,42,1889,,
bao-12h45,43,1891,,
bao-12h45,44,1892,,
bao-12h45,45,1893,,
bao-12h45,46,1892,,
bao-12h45,47,1892,,
bao-12h45,48,1891,,
bao-12h45,49,1893,,
bao-12h45,50,1890,,
bao-12h45,51,1889,,
bao-12h45,52,1890,,
bao-12h45,53,1890,,
bao-12h45,54,1889,,
bao-12h45,55,1893,,
bao-12h45,56,1891,,
bao-12h45,57,1889,,
bao-12h45,58,1890,,
bao-12h45,59,1891,,
bao-12h45,60,1888,,
bao-12h45,61,1889,,
bao-12h45,62,1887,,
bao-12h45,63,1889,,
bao-12h45,64,1887,,
bao-12h45,65,1886,,
bao-12h45,66,1887,,
bao-12h45,67,1886,,
bao-12h45,68,1887,,
bao-12h45,69,1886,,
bao-12h45,70,1885,,
bao-12h45,71,1885,,
bao-12h45,72,1883,,
bao-12h45,73,1882,,
bao-12h45,74,1880,,
bao-12h45,75,1881,,
bao-12h45,76,1881,,
bao-12h45,77,1875,,
bao-12h45,78,1878,,
bao-12h45,79,1879,,
bao-12h45,80,1877,,
bao-12h45,81,1879,,
bao-12h45,82,1879,,
bao-12h45,83,1879,,
bao-12h45,84,1876,,
bao-12h45,85,1875,,
bao-12h45,86,1873,,
bao-12h45,87,1873,,
bao-12h45,88,1872,,
bao-12h45,89,1872,,
bao-12h45,90,1872,,
bao-12h45,91,1872,,
bao-12h45,92,1872,,
bao-12h45,93,1872,,
bao-12h45,94,1872,,
bao-12h45,95,1870,,
bao-12h45,96,1870,,
bao-12h45,97,1871,,
bao-12h45,98,1869,,
bao-12h45,99,1867,,
bao-12h45,100,1866,,
bao-12h45,101,1869,,
bao-12h45,102,1869,,
bao-12h45,103,1870,,
bao-12h45,104,1872,,
bao-12h45,105,1872,,
bao-12h45,106,1872,,
bao-12h45,107,1871,,
bao-12h45,108,1869,,
bao-12h45,109,1868,,
bao-12h45,110,1865,,
bao-12h45,111,1865,,
bao-12h45,112,1863,,
bao-12h45,113,1864,,
bao-12h45,114,1865,,
bao-12h45,115,1866,,
bao-12h45,116,1869,,
bao-12h45,117,1871,,
bao-12h45,118,1871,,
bao-12h45,119,1872,,
bao-12h45,120,1872,,
bao-12h45,121,1874,,
bao-12h45,122,1874,,
bao-12h45,123,1874,,
bao-12h45,124,1876,,
bao-12h45,125,1877,,
bao-12h45,126,1877,,
bao-12h45,127,1878,,
bao-12h45,128,1875,,
bao-12h45,129,1875,,
bao-12h45,130,1874,,
bao-12h45,131,1874,,
bao-12h45,132,1875,,
bao-12h45,133,1873,,
bao-12h45,134,1873,,
bao-12h45,135,1872,,
bao-12h45,136,1873,,
bao-12h45,137,1873,,
bao-12h45,138,1874,,
bao-12h45,139,1872,,
bao-12h45,140,1872,,
bao-12h45,141,1872,,
bao-12h45,142,1869,,
bao-12h45,143,1869,,
bao-12h45,144,1865,,
bao-12h45,145,1865,,
bao-12h45,146,1865,,
bao-12h45,147,1865,,
bao-12h45,148,1863,,
bao-12h45,149,1862,,
bao-12h45,150,1862,,
bao-12h45,151,1862,,
bao-12h45,152,1859,,
bao-12h45,153,1861,,
bao-12h45,154,1861,,
bao-12h45,155,1862,,
bao-12h45,156,1864,,
bao-12h45,157,1865,,
bao-12h45,158,1866,,
bao-12h45,159,1867,,
bao-12h45,160,1865,,
bao-12h45,161,1867,,
bao-12h45,162,1866,,
bao-12h45,163,1867,,
bao-12h45,164,1868,,
bao-12h45,165,1866,,
bao-12h45,166,1866,,
bao-12h45,167,1869,,
bao-12h45,168,1866,,
bao-12h45,169,1868,,
bao-12h45,170,1870,,
bao-12h45,171,1869,,
bao-12h45,172,1871,,
bao-12h45,173,1871,,
bao-12h45,174,1872,,
bao-12h45,175,1872,,
bao-12h45,176,1872,,
bao-12h45,177,1872,,
bao-12h45,178,1872,,
bao-12h45,179,1870,,
bao-12h45,180,1871,,
bao-12h45,181,1872,,
bao-12h45,182,1873,,
bao-12h45,183,1872,,
bao-12h45,184,1873,,
bao-12h45,185,1872,,
bao-12h45,186,1873,,
bao-12h45,187,1872,,
bao-12h45,188,1873,,
bao-12h45,189,1872,,
bao-12h45,190,1873,,
bao-12h45,191,1874,,
bao-12h45,192,1872,,
bao-12h45,193,1873,,
bao-12h45,194,1873,,
bao-12h45,195,1872,,
bao-12h45,196,1875,,
bao-12h45,197,1875,,
bao-12h45,198,1875,,
bao-12h45,199,1876,,
bao-12h45,200,1876,,
bao-12h45,201,1876,,
bao-12h45,202,1877,,
bao-12h45,203,1878,,
bao-12h45,204,1878,,
bao-12h45,205,1878,,
bao-12h45,206,1880,,
bao-12h45,207,1881,,
bao-12h45,208,1880,,
bao-12h45,209,1881,,
bao-12h45,210,1882,,
bao-12h45,211,1879,,
bao-12h45,212,1879,,
bao-12h45,213,1877,,
bao-12h45,214,1880,,
bao-12h45,215,1880,,
bao-12h45,216,1883,,
bao-12h45,217,1885,,
bao-12h45,218,1884,,
bao-12h45,219,1885,,
bao-12h45,220,1886,,
bao-12h45,221,1886,,
bao-12h45,222,1885,,
bao-12h45,223,1885,,
bao-12h45,224,1886,,
bao-12h45,225,1883,,
bao-12h45,226,1884,,
bao-12h45,227,1884,,
bao-12h45,228,1884,,
bao-12h45,229,1882,,
bao-12h45,230,1882,,
bao-12h45,231,1883,,
bao-12h45,232,1880,,
bao-12h45,233,1882,,
bao-12h45,234,1882,,
bao-12h45,235,1883,,
bao-12h45,236,1885,,
bao-12h45,237,1884,,
bao-12h45,238,1883,,
bao-12h45,239,1881,,
bao-12h45,240,1880,,
bao-12h45,241,1880,,
bao-12h45,242,1878,,
bao-12h45,243,1879,,
bao-12h45,244,1878,,
bao-12h45,245,1880,,
bao-12h45,246,1881,,
bao-12h45,247,1880,,
bao-12h45,248,1880,,
bao-12h45,249,1882,,
bao-12h45,250,1881,,
bao-12h45,251,1884,,
bao-12h45,252,1884,,
bao-12h45,253,1885,,
bao-12h45,254,1885,,
bao-12h45,255,1885,,
bao-12h45,256,1884,,
bao-12h45,257,1882,,
bao-12h45,258,1881,,
bao-12h45,259,1879,,
bao-12h45,260,1881,,
bao-12h45,261,1880,,
bao-12h45,262,1879,,
bao-12h45,263,1880,,
bao-12h45,264,1879,,
bao-12h45,265,1882,,
bao-12h45,266,1880,,
bao-12h45,267,1879,,
bao-12h45,268,1882,,
bao-12h45,269,1882,,
bao-12h45,270,1881,,
bao-12h45,271,1882,,
bao-12h45,272,1881,,
bao-12h45,273,1880,,
bao-12h45,274,1877,,
bao-12h45,275,1878,,
bao-12h45,276,1877,,
bao-12h45,277,1875,,
bao-12h45,278,1874,,
bao-12h45,279,1874,,
bao-12h45,280,1875,,
bao-12h45,281,1875,,
bao-12h45,282,1877,,
bao-12h45,283,1876,,
bao-12h45,284,1875,,
bao-12h45,285,1877,,
bao-12h45,286,1875,,
bao-12h45,287,1874,,
bao-12h45,288,1873,,
bao-12h45,289,1872,,
bao-12h45,290,1872,,
bao-12h45,291,1872,,
bao-12h45,292,1872,,
bao-12h45,293,1871,,
bao-12h45,294,1871,,
bao-12h45,295,1871,,
bao-12h45,296,1872,,
bao-12h45,297,1872,,
bao-12h45,298,1872,,
bao-12h45,299,1873,,
bao-12h45,300,1874,,
bao-12h45,301,1876,,
bao-12h45,302,1876,,
bao-12h45,303,1880,,
bao-12h45,304,1880,,
bao-12h45,305,1881,,
bao-12h45,306,1881,,
bao-12h45,307,1881,,
bao-12h45,308,1881,,
bao-12h45,309,1880,,
bao-12h45,310,1878,,
bao-12h45,311,1877,,
bao-12h45,312,1876,,
bao-12h45,313,1875,,
bao-12h45,314,1874,,
bao-12h45,315,1874,,
bao-12h45,316,1872,,
bao-12h45,317,1871,,
bao-12h45,318,1870,,
bao-12h45,319,1871,,
bao-12h45,320,1871,,
bao-12h45,321,1870,,
bao-12h45,322,1872,,
bao-12h45,323,1873,,
bao-12h45,324,1875,,
bao-12h45,325,1876,,
bao-12h45,326,1880,,
bao-12h45,327,1880,,
bao-12h45,328,1883,,
bao-12h45,329,1888,,
bao-12h45,330,1891,,
bao-12h45,331,1896,,
bao-12h45,332,1901,,
bao-12h45,333,1902,,
bao-12h45,334,1905,,
bao-12h45,335,1906,,
bao-12h45,336,1909,,
bao-12h45,337,1908,,
bao-12h45,338,1911,,
bao-12h45,339,1908,,
bao-12h45,340,1907,,
bao-12h45,341,1906,,
bao-12h45,342,1904,,
bao-12h45,343,1901,,
bao-12h45,344,1899,,
bao-12h45,345,1898,,
bao-12h45,346,1894,,
bao-12h45,347,1897,,
bao-12h45,348,1895,,
bao-12h45,349,1898,,
bao-12h45,350,1900,,
bao-12h45,351,1903,,
bao-12h45,352,1904,,
bao-12h45,353,1909,,
bao-12h45,354,1912,,
bao-12h45,355,1916,,
bao-12h45,356,1918,,
bao-12h45,357,1918,,
bao-12h45,358,1916,,
bao-12h45,359,1916,,
bao-12h45,360,1911,,
bao-12h45,361,1912,,
bao-12h45,362,1908,,
bao-12h45,363,1905,,
bao-12h45,364,1903,,
bao-12h45,365,1899,,
bao-12h45,366,1894,,
bao-12h45,367,1887,,
bao-12h45,368,1880,,
bao-12h45,369,1876,,
bao-12h45,370,1871,,
bao-12h45,371,1870,,
bao-12h45,372,1865,,
bao-12h45,373,1861,,
bao-12h45,374,1859,,
bao-12h45,375,1856,,
bao-12h45,376,1857,,
bao-12h45,377,1855,,
bao-12h45,378,1854,,
bao-12h45,379,1853,,
bao-12h45,380,1856,,
bao-12h45,381,1855,,
bao-12h45,382,1857,,
bao-12h45,383,1857,,
bao-12h45,384,1858,,
bao-12h45,385,1856,,
bao-12h45,386,1857,,
bao-12h45,387,1859,,
bao-12h45,388,1859,,
bao-12h45,389,1859,,
bao-12h45,390,1861,,
bao-12h45,391,1864,,
bao-12h45,392,1865,,
bao-12h45,393,1867,,
bao-12h45,394,1867,,
bao-12h45,395,1868,,
bao-12h45,396,1866,,
bao-12h45,397,1867,,
bao-12h45,398,1866,,
bao-12h45,399,1866,,
bao-12h45,400,1863,,
bao-12h45,401,1866,,
bao-12h45,402,1863,,
bao-12h45,403,1861,,
bao-12h45,404,1861,,
bao-12h45,405,1861,,
bao-12h45,406,1860,,
bao-12h45,407,1859,,
bao-12h45,408,1857,,
bao-12h45,409,1858,,
bao-12h45,410,1860,,
bao-12h45,411,1861,,
bao-12h45,412,1861,,
bao-12h45,413,1862,,
bao-12h45,414,1863,,
bao-12h45,415,1861,,
bao-12h45,416,1861,,
bao-12h45,417,1861,,
bao-12h45,418,1863,,
bao-12h45,419,1863,,
bao-12h45,420,1862,,
bao-12h45,421,1862,,
bao-12h45,422,1862,,
bao-12h45,423,1863,,
bao-12h45,424,1861,,
bao-12h45,425,1864,,
bao-12h45,426,1865,,
bao-12h45,427,1863,,
bao-12h45,428,1866,,
bao-12h45,429,1864,,
bao-12h45,430,1868,,
bao-12h45,431,1864,,
bao-12h45,432,1864,,
bao-12h45,433,1863,,
bao-12h45,434,1862,,
bao-12h45,435,1865,,
bao-12h45,436,1864,,
bao-12h45,437,1864,,
bao-12h45,438,1864,,
bao-12h45,439,1865,,
bao-12h45,440,1867,,
bao-12h45,441,1867,,
bao-12h45,442,1867,,
bao-12h45,443,1867,,
bao-12h45,444,1867,,
bao-12h45,445,1865,,
bao-12h45,446,1863,,
bao-12h45,447,1861,,
bao-12h45,448,1861,,
bao-12h45,449,1859,,
bao-12h45,450,1854,,
bao-12h45,451,1853,,
bao-12h45,452,1852,,
bao-12h45,453,1848,,
bao-12h45,454,1849,,
bao-12h45,455,1851,,
bao-12h45,456,1851,,
bao-12h45,457,1857,,
bao-12h45,458,1860,,
bao-12h45,459,1869,,
bao-12h45,460,1873,,
bao-12h45,461,1883,,
bao-12h45,462,1892,,
bao-12h45,463,1904,,
bao-12h45,464,1921,,
bao-12h45,465,1936,,
bao-12h45,466,1953,,
bao-12h45,467,1968,,
bao-12h45,468,1985,,
bao-12h45,469,2003,,
bao-12h45,470,2025,,
bao-12h45,471,2048,,
bao-12h45,472,2076,,
bao-12h45,473,2101,,
bao-12h45,474,2128,,
bao-12h45,475,2157,,
bao-12h45,476,2184,,
bao-12h45,477,2214,,
bao-12h45,478,2245,,
bao-12h45,479,2279,,
bao-12h45,480,2306,,
bao-12h45,481,2334,,
bao-12h45,482,2348,,
bao-12h45,483,2348,,
bao-12h45,484,2331,,
bao-12h45,485,2301,,
bao-12h45,486,2254,,
bao-12h45,487,2204,,
bao-12h45,488,2147,,
bao-12h45,489,2088,,
bao-12h45,490,2017,,
bao-12h45,491,1952,,
bao-12h45,492,1893,,
bao-12h45,493,1839,,
bao-12h45,494,1799,,
bao-12h45,495,1773,,
bao-12h45,496,1754,,
bao-12h45,497,1746,,
bao-12h45,498,1751,,
bao-12h45,499,1756,,
bao-12h45,500,1764,,
bao-12h45,501,1775,,
bao-12h45,502,1781,,
bao-12h45,503,1788,,
bao-12h45,504,1795,,
bao-12h45,505,1798,,
bao-12h45,506,1803,,
bao-12h45,507,1807,,
bao-12h45,508,1807,,
bao-12h45,509,1808,,
bao-12h45,510,1810,,
bao-12h45,511,1814,,
bao-12h45,512,1816,,
bao-12h45,513,1818,,
bao-12h45,514,1820,,
bao-12h45,515,1821,,
bao-12h45,516,1820,,
bao-12h45,517,1825,,
bao-12h45,518,1823,,
bao-12h45,519,1822,,
bao-12h45,520,1821,,
bao-12h45,521,1822,,
bao-12h45,522,1819,,
bao-12h45,523,1819,,
bao-12h45,524,1816,,
bao-12h45,525,1817,,
bao-12h45,526,1817,,
bao-12h45,527,1816,,
