person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
bao-12h45,0,1796,,
bao-12h45,1,1796,,
bao-12h45,2,1796,,
bao-12h45,3,1796,,
bao-12h45,4,1798,,
bao-12h45,5,1798,,
bao-12h45,6,1797,,
bao-12h45,7,1797,,
bao-12h45,8,1796,,
bao-12h45,9,1794,,
bao-12h45,10,1793,,
bao-12h45,11,1791,,
bao-12h45,12,1791,,
bao-12h45,13,1791,,
bao-12h45,14,1791,,
bao-12h45,15,1792,,
bao-12h45,16,1792,,
bao-12h45,17,1792,,
bao-12h45,18,1792,,
bao-12h45,19,1791,,
bao-12h45,20,1791,,
bao-12h45,21,1790,,
bao-12h45,22,1787,,
bao-12h45,23,1789,,
bao-12h45,24,1785,,
bao-12h45,25,1783,,
bao-12h45,26,1783,,
bao-12h45,27,1782,,
bao-12h45,28,1782,,
bao-12h45,29,1780,,
bao-12h45,30,1780,,
bao-12h45,31,1779,,
bao-12h45,32,1779,,
bao-12h45,33,1779,,
bao-12h45,34,1779,,
bao-12h45,35,1781,,
bao-12h45,36,1783,23992,24523
bao-12h45,37,1787,,
bao-12h45,38,1784,,
bao-12h45,39,1785,,
bao-12h45,40,1783,,
bao-12h45,41,1784,,
bao-12h45,42,1784,,
bao-12h45,43,1785,,
bao-12h45,44,1783,,
bao-12h45,45,1784,,
bao-12h45,46,1782,,
bao-12h45,47,1780,,
bao-12h45,48,1780,,
bao-12h45,49,1779,,
bao-12h45,50,1777,,
bao-12h45,51,1777,,
bao-12h45,52,1777,,
bao-12h45,53,1777,,
bao-12h45,54,1778,,
bao-12h45,55,1779,,
bao-12h45,56,1781,,
bao-12h45,57,1782,,
bao-12h45,58,1779,,
bao-12h45,59,1782,,
bao-12h45,60,1782,,
bao-12h45,61,1780,,
bao-12h45,62,1780,,
bao-12h45,63,1781,,
bao-12h45,64,1782,,
bao-12h45,65,1781,,
bao-12h45,66,1781,,
bao-12h45,67,1779,,
bao-12h45,68,1781,,
bao-12h45,69,1778,,
bao-12h45,70,1776,,
bao-12h45,71,1776,,
bao-12h45,72,1774,,
bao-12h45,73,1772,,
bao-12h45,74,1769,,
bao-12h45,75,1771,,
bao-12h45,76,1767,24048,24626
bao-12h45,77,1768,,
bao-12h45,78,1769,,
bao-12h45,79,1771,,
bao-12h45,80,1776,,
bao-12h45,81,1778,,
bao-12h45,82,1784,,
bao-12h45,83,1787,,
bao-12h45,84,1791,,
bao-12h45,85,1794,,
bao-12h45,86,1797,,
bao-12h45,87,1803,,
bao-12h45,88,1807,,
bao-12h45,89,1808,,
bao-12h45,90,1809,,
bao-12h45,91,1810,,
bao-12h45,92,1812,,
bao-12h45,93,1812,,
bao-12h45,94,1812,,
bao-12h45,95,1811,,
bao-12h45,96,1811,,
bao-12h45,97,1808,,
bao-12h45,98,1808,,
bao-12h45,99,1808,,
bao-12h45,100,1805,,
bao-12h45,101,1805,,
bao-12h45,102,1802,,
bao-12h45,103,1800,,
bao-12h45,104,1799,,
bao-12h45,105,1797,,
bao-12h45,106,1799,,
bao-12h45,107,1802,,
bao-12h45,108,1803,,
bao-12h45,109,1804,,
bao-12h45,110,1807,,
bao-12h45,111,1808,,
bao-12h45,112,1809,,
bao-12h45,113,1812,,
bao-12h45,114,1811,,
bao-12h45,115,1811,,
bao-12h45,116,1812,24094,24722
bao-12h45,117,1812,,
bao-12h45,118,1809,,
bao-12h45,119,1807,,
bao-12h45,120,1800,,
bao-12h45,121,1797,,
