person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,1698,,
unknown,1,1694,,
unknown,2,1697,,
unknown,3,1703,,
unknown,4,1710,,
unknown,5,1712,,
unknown,6,1713,,
unknown,7,1712,,
unknown,8,1713,,
unknown,9,1716,,
unknown,10,1726,,
unknown,11,1744,,
unknown,12,1775,,
unknown,13,1821,,
unknown,14,1882,,
unknown,15,1950,,
unknown,16,2020,,
unknown,17,2098,,
unknown,18,2168,,
unknown,19,2239,,
unknown,20,2309,,
unknown,21,2374,,
unknown,22,2435,,
unknown,23,2489,,
unknown,24,2541,,
unknown,25,2571,,
unknown,26,2609,,
unknown,27,2613,,
unknown,28,2597,,
unknown,29,2556,,
unknown,30,2509,,
unknown,31,2460,,
unknown,32,2417,,
unknown,33,2384,,
unknown,34,2356,,
unknown,35,2338,,
unknown,36,2321,,
unknown,37,2310,,
unknown,38,2291,,
unknown,39,2271,,
unknown,40,2237,,
unknown,41,2194,,
unknown,42,2145,,
unknown,43,2079,,
unknown,44,1997,,
unknown,45,1909,,
unknown,46,1818,,
unknown,47,1727,,
unknown,48,1637,,
unknown,49,1540,,
unknown,50,1466,,
unknown,51,1399,,
unknown,52,1351,,
unknown,53,1318,,
unknown,54,1299,,
unknown,55,1296,,
unknown,56,1309,,
unknown,57,1329,,
unknown,58,1362,,
unknown,59,1399,,
unknown,60,1440,,
unknown,61,1481,,
unknown,62,1519,,
unknown,63,1551,,
unknown,64,1584,,
unknown,65,1602,,
unknown,66,1617,,
unknown,67,1630,,
unknown,68,1636,,
unknown,69,1640,,
unknown,70,1641,,
unknown,71,1647,,
unknown,72,1648,,
unknown,73,1659,,
unknown,74,1670,,
unknown,75,1681,,
unknown,76,1695,,
unknown,77,1708,,
unknown,78,1718,,
unknown,79,1732,,
unknown,80,1743,,
unknown,81,1749,,
unknown,82,1756,,
unknown,83,1758,,
unknown,84,1753,,
unknown,85,1744,,
unknown,86,1732,,
unknown,87,1718,,
unknown,88,1707,,
unknown,89,1691,,
unknown,90,1680,,
unknown,91,1669,,
unknown,92,1667,,
unknown,93,1672,,
unknown,94,1680,,
unknown,95,1691,,
unknown,96,1709,,
unknown,97,1725,,
unknown,98,1744,,
unknown,99,1760,,
unknown,100,1775,,
unknown,101,1781,,
unknown,102,1787,,
unknown,103,1790,,
unknown,104,1785,,
unknown,105,1776,,
unknown,106,1763,,
unknown,107,1747,,
unknown,108,1735,,
unknown,109,1719,,
unknown,110,1709,,
unknown,111,1698,,
unknown,112,1693,,
unknown,113,1695,,
unknown,114,1701,,
unknown,115,1712,,
unknown,116,1723,,
unknown,117,1739,,
unknown,118,1750,,
unknown,119,1762,,
unknown,120,1774,,
unknown,121,1781,,
unknown,122,1788,,
unknown,123,1788,,
unknown,124,1781,,
unknown,125,1774,,
unknown,126,1761,,
unknown,127,1745,,
unknown,128,1733,,
unknown,129,1720,,
unknown,130,1711,,
unknown,131,1703,,
unknown,132,1701,,
unknown,133,1707,,
unknown,134,1714,,
unknown,135,1729,,
unknown,136,1744,,
unknown,137,1762,,
unknown,138,1777,,
unknown,139,1792,,
unknown,140,1800,,
unknown,141,1807,,
unknown,142,1809,,
unknown,143,1809,,
unknown,144,1808,,
unknown,145,1799,,
unknown,146,1785,,
unknown,147,1773,,
unknown,148,1758,,
unknown,149,1744,,
unknown,150,1732,,
unknown,151,1722,,
unknown,152,1720,,
unknown,153,1722,,
unknown,154,1729,,
unknown,155,1739,,
unknown,156,1750,,
unknown,157,1764,,
unknown,158,1778,,
unknown,159,1791,,
unknown,160,1803,,
unknown,161,1808,,
unknown,162,1810,,
unknown,163,1811,,
unknown,164,1809,,
unknown,165,1802,,
unknown,166,1792,,
