person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,1739,,
unknown,1,1733,,
unknown,2,1722,,
unknown,3,1712,,
unknown,4,1711,,
unknown,5,1712,,
unknown,6,1713,,
unknown,7,1718,,
unknown,8,1719,,
unknown,9,1723,,
unknown,10,1725,,
unknown,11,1727,,
unknown,12,1723,,
unknown,13,1728,,
unknown,14,1738,,
unknown,15,1744,,
unknown,16,1757,,
unknown,17,1763,,
unknown,18,1768,,
unknown,19,1771,,
unknown,20,1763,,
unknown,21,1754,,
unknown,22,1744,,
unknown,23,1737,,
unknown,24,1733,,
unknown,25,1733,,
unknown,26,1733,,
unknown,27,1729,,
unknown,28,1731,,
unknown,29,1729,,
unknown,30,1728,,
unknown,31,1723,,
unknown,32,1722,,
unknown,33,1724,,
unknown,34,1730,,
unknown,35,1735,,
unknown,36,1744,,
unknown,37,1746,,
unknown,38,1753,,
unknown,39,1751,,
unknown,40,1748,,
unknown,41,1740,,
unknown,42,1728,,
unknown,43,1716,,
unknown,44,1714,,
unknown,45,1713,,
unknown,46,1714,,
unknown,47,1715,,
unknown,48,1719,,
unknown,49,1718,,
unknown,50,1719,,
unknown,51,1719,,
unknown,52,1717,,
unknown,53,1722,,
unknown,54,1731,,
unknown,55,1740,,
unknown,56,1747,,
unknown,57,1755,,
unknown,58,1762,,
unknown,59,1765,,
unknown,60,1760,,
unknown,61,1754,,
unknown,62,1747,,
unknown,63,1744,,
unknown,64,1742,,
unknown,65,1744,,
unknown,66,1746,,
unknown,67,1747,,
unknown,68,1751,,
unknown,69,1750,,
unknown,70,1749,,
unknown,71,1745,,
unknown,72,1744,,
unknown,73,1745,,
unknown,74,1749,,
unknown,75,1757,,
unknown,76,1759,,
unknown,77,1766,,
unknown,78,1766,,
unknown,79,1769,,
unknown,80,1764,,
unknown,81,1758,,
unknown,82,1749,,
unknown,83,1747,,
unknown,84,1754,,
unknown,85,1759,,
unknown,86,1769,,
unknown,87,1774,,
unknown,88,1782,,
unknown,89,1783,,
unknown,90,1790,,
unknown,91,1791,,
unknown,92,1791,,
unknown,93,1799,,
unknown,94,1810,,
unknown,95,1822,,
unknown,96,1831,,
unknown,97,1840,,
unknown,98,1845,,
unknown,99,1846,,
unknown,100,1840,,
unknown,101,1833,,
unknown,102,1823,,
unknown,103,1814,,
unknown,104,1813,,
unknown,105,1814,,
unknown,106,1815,,
unknown,107,1815,,
unknown,108,1815,,
unknown,109,1814,,
unknown,110,1808,,
unknown,111,1803,,
unknown,112,1795,,
unknown,113,1794,,
unknown,114,1794,,
unknown,115,1795,,
unknown,116,1791,,
unknown,117,1791,,
unknown,118,1787,,
unknown,119,1779,,
unknown,120,1765,,
unknown,121,1749,,
unknown,122,1733,,
unknown,123,1721,,
unknown,124,1711,,
unknown,125,1702,,
unknown,126,1699,,
unknown,127,1695,,
unknown,128,1691,,
unknown,129,1693,,
unknown,130,1687,,
unknown,131,1681,,
unknown,132,1680,,
unknown,133,1680,,
unknown,134,1685,,
unknown,135,1694,,
unknown,136,1702,,
unknown,137,1712,,
unknown,138,1713,,
unknown,139,1714,,
unknown,140,1712,,
unknown,141,1707,,
unknown,142,1697,,
unknown,143,1695,,
unknown,144,1694,,
unknown,145,1694,,
unknown,146,1691,,
unknown,147,1696,,
unknown,148,1697,,
unknown,149,1697,,
unknown,150,1697,,
unknown,151,1695,,
unknown,152,1692,,
unknown,153,1697,,
unknown,154,1703,,
unknown,155,1712,,
unknown,156,1718,,
unknown,157,1726,,
unknown,158,1730,,
unknown,159,1731,,
unknown,160,1723,,
unknown,161,1712,,
unknown,162,1699,,
unknown,163,1694,,
unknown,164,1691,,
unknown,165,1690,,
unknown,166,1687,,
unknown,167,1693,,
unknown,168,1691,,
unknown,169,1691,,
unknown,170,1692,,
unknown,171,1686,,
unknown,172,1683,,
unknown,173,1688,,
unknown,174,1693,,
unknown,175,1703,,
unknown,176,1710,,
unknown,177,1713,,
unknown,178,1718,,
unknown,179,1716,,
unknown,180,1710,,
unknown,181,1696,,
unknown,182,1686,,
unknown,183,1680,,
unknown,184,1680,,
unknown,185,1680,,
unknown,186,1680,,
unknown,187,1682,,
unknown,188,1687,,
unknown,189,1688,,
