person_name,time_us,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,492500,492.500,2028,,
unknown,495000,495.000,1916,,
unknown,497500,497.500,1826,,
unknown,500000,500.000,1740,,
unknown,502500,502.500,1585,,
unknown,505000,505.000,1630,,
unknown,507500,507.500,1872,,
unknown,510000,510.000,2112,,
unknown,512500,512.500,2071,,
unknown,515000,515.000,1948,,
unknown,517500,517.500,1845,,
unknown,520000,520.000,1752,,
unknown,522500,522.500,1601,,
unknown,525000,525.000,1648,,
unknown,527500,527.500,1892,,
unknown,530000,530.000,2128,,
unknown,532500,532.500,2094,,
unknown,535000,535.000,1976,,
unknown,537500,537.500,1883,,
unknown,540000,540.000,1788,,
unknown,542500,542.500,1637,,
unknown,545000,545.000,1681,,
unknown,547500,547.500,1922,,
unknown,550000,550.000,2146,,
unknown,552500,552.500,2097,,
unknown,555000,555.000,1962,,
unknown,557500,557.500,1846,,
unknown,560000,560.000,1723,,
unknown,562500,562.500,1535,,
unknown,565000,565.000,1567,,
unknown,567500,567.500,1799,,
unknown,570000,570.000,2012,,
unknown,572500,572.500,1962,,
unknown,575000,575.000,1843,,
unknown,577500,577.500,1750,,
unknown,580000,580.000,1655,,
unknown,582500,582.500,1499,,
unknown,585000,585.000,1552,,
unknown,587500,587.500,1805,,
unknown,590000,590.000,2024,,
unknown,592500,592.500,1975,,
unknown,595000,595.000,1859,,
unknown,597500,597.500,1767,,
unknown,600000,600.000,1669,,
unknown,602500,602.500,1514,,
unknown,605000,605.000,1573,,
unknown,607500,607.500,1815,,
unknown,610000,610.000,2031,,
unknown,612500,612.500,1976,,
unknown,615000,615.000,1859,,
unknown,617500,617.500,1769,,
unknown,620000,620.000,1667,,
unknown,622500,622.500,1511,,
unknown,625000,625.000,1567,,
unknown,627500,627.500,1815,,
unknown,630000,630.000,2029,,
unknown,632500,632.500,1977,,
unknown,635000,635.000,1859,,
unknown,637500,637.500,1770,,
unknown,640000,640.000,1669,,
unknown,642500,642.500,1516,,
unknown,645000,645.000,1569,,
unknown,647500,647.500,1808,,
unknown,650000,650.000,2007,,
unknown,652500,652.500,1964,,
unknown,655000,655.000,1870,,
unknown,657500,657.500,1825,,
unknown,660000,660.000,1784,,
unknown,662500,662.500,1716,,
unknown,665000,665.000,1881,,
unknown,667500,667.500,2250,,
unknown,670000,670.000,2536,,
unknown,672500,672.500,2512,,
unknown,675000,675.000,2373,,
unknown,677500,677.500,2212,,
unknown,680000,680.000,1988,,
unknown,682500,682.500,1717,,
unknown,685000,685.000,1691,,
unknown,687500,687.500,1903,,
unknown,690000,690.000,2065,,
unknown,692500,692.500,1921,,
unknown,695000,695.000,1677,,
unknown,697500,697.500,1447,,
unknown,700000,700.000,1223,,
unknown,702500,702.500,1004,,
unknown,705000,705.000,1063,,
unknown,707500,707.500,1383,,
unknown,710000,710.000,1686,,
unknown,712500,712.500,1756,,
unknown,715000,715.000,1763,,
unknown,717500,717.500,1776,,
unknown,720000,720.000,1740,,
unknown,722500,722.500,1646,,
unknown,725000,725.000,1730,,
unknown,727500,727.500,1987,,
unknown,730000,730.000,2165,,
unknown,732500,732.500,2085,,
unknown,735000,735.000,1947,,
unknown,737500,737.500,1854,,
unknown,740000,740.000,1741,,
unknown,742500,742.500,1606,,
unknown,745000,745.000,1678,,
unknown,747500,747.500,1939,,
unknown,750000,750.000,2129,,
unknown,752500,752.500,2065,,
unknown,755000,755.000,1947,,
unknown,757500,757.500,1859,,
unknown,760000,760.000,1743,,
unknown,762500,762.500,1614,,
unknown,765000,765.000,1688,,
unknown,767500,767.500,1953,,
unknown,770000,770.000,2138,,
unknown,772500,772.500,2067,,
unknown,775000,775.000,1948,,
unknown,777500,777.500,1866,,
unknown,780000,780.000,1753,,
unknown,782500,782.500,1626,,
unknown,785000,785.000,1708,,
unknown,787500,787.500,1977,,
unknown,790000,790.000,2156,,
unknown,792500,792.500,2086,,
unknown,795000,795.000,1963,,
unknown,797500,797.500,1875,,
unknown,800000,800.000,1761,,
unknown,802500,802.500,1636,,
unknown,805000,805.000,1720,,
unknown,807500,807.500,1992,,
unknown,810000,810.000,2171,,
unknown,812500,812.500,2100,,
unknown,815000,815.000,1983,,
unknown,817500,817.500,1900,,
unknown,820000,820.000,1778,,
unknown,822500,822.500,1650,,
unknown,825000,825.000,1738,,
unknown,827500,827.500,2005,,
unknown,830000,830.000,2173,,
unknown,832500,832.500,2095,,
unknown,835000,835.000,1970,,
unknown,837500,837.500,1884,,
unknown,840000,840.000,1761,,
unknown,842500,842.500,1640,,
unknown,845000,845.000,1725,,
unknown,847500,847.500,1988,,
unknown,850000,850.000,2146,,
unknown,852500,852.500,2062,,
unknown,855000,855.000,1927,,
unknown,857500,857.500,1832,,
unknown,860000,860.000,1697,,
unknown,862500,862.500,1567,,
unknown,865000,865.000,1649,,
unknown,867500,867.500,1913,,
unknown,870000,870.000,2070,,
unknown,872500,872.500,1988,,
unknown,875000,875.000,1865,,
unknown,877500,877.500,1775,,
unknown,880000,880.000,1635,,
unknown,882500,882.500,1505,,
unknown,885000,885.000,1597,,
unknown,887500,887.500,1866,,
unknown,890000,890.000,2017,,
unknown,892500,892.500,1936,,
unknown,895000,895.000,1816,,
unknown,897500,897.500,1738,,
unknown,900000,900.000,1611,,
unknown,902500,902.500,1497,,
unknown,905000,905.000,1605,,
unknown,907500,907.500,1885,,
unknown,910000,910.000,2038,,
unknown,912500,912.500,1967,,
unknown,915000,915.000,1857,,
unknown,917500,917.500,1782,,
unknown,920000,920.000,1662,,
unknown,922500,922.500,1558,,
unknown,925000,925.000,1665,,
unknown,927500,927.500,1946,,
unknown,930000,930.000,2100,,
unknown,932500,932.500,2020,,
unknown,935000,935.000,1905,,
unknown,937500,937.500,1825,,
unknown,940000,940.000,1693,,
unknown,942500,942.500,1586,,
unknown,945000,945.000,1690,,
