person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
bao-12h45,0,1889,,
bao-12h45,1,1890,,
bao-12h45,2,1890,,
bao-12h45,3,1892,,
bao-12h45,4,1893,,
bao-12h45,5,1895,,
bao-12h45,6,1898,,
bao-12h45,7,1899,,
bao-12h45,8,1899,,
bao-12h45,9,1902,,
bao-12h45,10,1903,,
bao-12h45,11,1904,,
bao-12h45,12,1904,,
bao-12h45,12,2040,,
bao-12h45,13,1904,,
bao-12h45,14,1904,,
bao-12h45,15,1904,,
bao-12h45,16,1904,,
bao-12h45,17,1904,,
bao-12h45,18,1905,,
bao-12h45,19,1906,,
bao-12h45,20,1905,,
bao-12h45,21,1906,,
bao-12h45,22,1908,,
bao-12h45,23,1907,,
bao-12h45,24,1907,,
bao-12h45,25,1908,,
bao-12h45,26,1907,,
bao-12h45,27,1908,,
bao-12h45,28,1908,,
bao-12h45,29,1907,,
bao-12h45,30,1907,,
bao-12h45,31,1908,,
bao-12h45,32,1910,,
bao-12h45,33,1912,,
bao-12h45,34,1912,,
bao-12h45,35,1911,,
bao-12h45,36,1913,,
bao-12h45,37,1913,,
bao-12h45,38,1916,,
bao-12h45,39,1915,,
bao-12h45,40,1914,,
bao-12h45,41,1916,,
bao-12h45,42,1915,,
bao-12h45,43,1915,,
bao-12h45,44,1915,,
bao-12h45,45,1916,,
bao-12h45,46,1917,,
bao-12h45,47,1915,,
bao-12h45,48,1914,,
bao-12h45,49,1917,,
bao-12h45,50,1917,,
bao-12h45,51,1916,,
bao-12h45,52,1916,,
bao-12h45,53,1916,,
bao-12h45,54,1917,,
bao-12h45,55,1915,,
bao-12h45,56,1914,,
bao-12h45,57,1911,,
bao-12h45,58,1911,,
bao-12h45,59,1912,,
bao-12h45,60,1912,,
bao-12h45,61,1912,,
bao-12h45,62,1911,,
bao-12h45,63,1908,,
bao-12h45,64,1910,,
bao-12h45,65,1912,,
bao-12h45,66,1912,,
bao-12h45,67,1909,,
bao-12h45,68,1909,,
bao-12h45,69,1907,,
bao-12h45,70,1907,,
bao-12h45,71,1904,,
bao-12h45,72,1904,,
bao-12h45,73,1903,,
bao-12h45,74,1903,,
bao-12h45,75,1901,,
bao-12h45,76,1899,,
bao-12h45,77,1897,,
bao-12h45,78,1894,,
bao-12h45,79,1892,,
bao-12h45,80,1893,,
