person_name,time_us,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,920000,920.000,,24206,28527
unknown,922500,922.500,,24204,28513
unknown,925000,925.000,,24210,28532
unknown,927500,927.500,,24214,28526
unknown,930000,930.000,,24211,28534
unknown,932500,932.500,,24214,28516
unknown,935000,935.000,,24210,28538
unknown,937500,937.500,,24214,28552
unknown,940000,940.000,,24214,28544
unknown,942500,942.500,,24212,28535
unknown,945000,945.000,,24219,28555
unknown,947500,947.500,,24215,28554
unknown,950000,950.000,,24216,28555
unknown,952500,952.500,,24217,28545
unknown,955000,955.000,,24212,28561
unknown,957500,957.500,,24224,28560
unknown,960000,960.000,,24224,28559
unknown,962500,962.500,,24215,28555
unknown,965000,965.000,,24223,28563
unknown,967500,967.500,,24219,28566
unknown,970000,970.000,,24223,28576
unknown,972500,972.500,,24222,28568
unknown,975000,975.000,,24232,28574
unknown,977500,977.500,,24227,28579
unknown,980000,980.000,,24229,28578
unknown,982500,982.500,,24218,28569
unknown,985000,985.000,,24241,28583
unknown,987500,987.500,,24232,28587
unknown,990000,990.000,,24234,28582
unknown,992500,992.500,,24230,28588
unknown,995000,995.000,,24240,28594
unknown,997500,997.500,,24234,28590
unknown,1000000,1000.000,,24237,28590
unknown,1002500,1002.500,,24230,28592
unknown,1005000,1005.000,,24236,28599
unknown,1007500,1007.500,,24234,28599
unknown,1010000,1010.000,,24231,28599
unknown,1012500,1012.500,,24230,28595
unknown,1015000,1015.000,,24243,28603
unknown,1017500,1017.500,,24239,28601
unknown,1020000,1020.000,,24240,28603
unknown,1022500,1022.500,,24231,28601
unknown,1025000,1025.000,,24253,28608
unknown,1027500,1027.500,,24244,28613
unknown,1030000,1030.000,,24240,28610
unknown,1032500,1032.500,,24231,28605
unknown,1035000,1035.000,,24250,28617
unknown,1037500,1037.500,,24244,28615
unknown,1040000,1040.000,,24248,28621
unknown,1042500,1042.500,,24239,28609
unknown,1045000,1045.000,,24253,28627
unknown,1047500,1047.500,,24248,28623
unknown,1050000,1050.000,,24248,28628
unknown,1052500,1052.500,,24245,28618
unknown,1055000,1055.000,,24251,28628
unknown,1057500,1057.500,,24247,28626
unknown,1060000,1060.000,,24254,28632
unknown,1062500,1062.500,,24244,28612
unknown,1065000,1065.000,,24242,28630
unknown,1067500,1067.500,,24246,28629
unknown,1070000,1070.000,,24248,28634
unknown,1072500,1072.500,,24230,28588
unknown,1075000,1075.000,,24240,28632
unknown,1077500,1077.500,,24244,28624
unknown,1080000,1080.000,,24243,28624
unknown,1082500,1082.500,,24243,28614
unknown,1085000,1085.000,,24236,28622
unknown,1087500,1087.500,,24240,28627
unknown,1090000,1090.000,,24245,28621
unknown,1092500,1092.500,,24243,28622
unknown,1095000,1095.000,,24246,28624
unknown,1097500,1097.500,,24238,28622
unknown,1100000,1100.000,,24242,28615
unknown,1102500,1102.500,,24239,28616
unknown,1105000,1105.000,,24235,28621
unknown,1107500,1107.500,,24241,28625
unknown,1110000,1110.000,,24245,28618
unknown,1112500,1112.500,,24242,28621
unknown,1115000,1115.000,,24245,28629
unknown,1117500,1117.500,,24246,28640
unknown,1120000,1120.000,,24247,28638
unknown,1122500,1122.500,,24244,28629
unknown,1125000,1125.000,,24244,28635
unknown,1127500,1127.500,,24242,28645
unknown,1130000,1130.000,,24250,28641
unknown,1132500,1132.500,,24240,28650
unknown,1135000,1135.000,,24253,28657
unknown,1137500,1137.500,,24254,28652
unknown,1140000,1140.000,,24252,28659
unknown,1142500,1142.500,,24248,28656
unknown,1145000,1145.000,,24256,28671
unknown,1147500,1147.500,,24256,28670
unknown,1150000,1150.000,,24255,28673
unknown,1152500,1152.500,,24245,28678
unknown,1155000,1155.000,,24264,28681
unknown,1157500,1157.500,,24262,28683
unknown,1160000,1160.000,,24261,28688
unknown,1162500,1162.500,,24249,28690
unknown,1165000,1165.000,,24264,28693
unknown,1167500,1167.500,,24265,28700
unknown,1170000,1170.000,,24273,28698
unknown,1172500,1172.500,,24257,28697
unknown,1175000,1175.000,,24269,28695
unknown,1177500,1177.500,,24263,28700
unknown,1180000,1180.000,,24265,28702
unknown,1182500,1182.500,,24254,28685
unknown,1185000,1185.000,,24261,28697
unknown,1187500,1187.500,,24266,28695
unknown,1190000,1190.000,,24267,28699
unknown,1192500,1192.500,,24260,28694
unknown,1195000,1195.000,,24267,28701
unknown,1197500,1197.500,,24271,28692
unknown,1200000,1200.000,,24262,28691
unknown,1202500,1202.500,,24244,28629
unknown,1205000,1205.000,,24262,28686
unknown,1207500,1207.500,,24255,28677
unknown,1210000,1210.000,,24257,28664
unknown,1212500,1212.500,,24252,28650
unknown,1215000,1215.000,,24252,28637
unknown,1217500,1217.500,,24248,28619
unknown,1220000,1220.000,,24235,28599
unknown,1222500,1222.500,,24222,28582
unknown,1225000,1225.000,,24231,28561
unknown,1227500,1227.500,,24225,28556
unknown,1230000,1230.000,,24216,28536
unknown,1232500,1232.500,,24212,28523
unknown,1235000,1235.000,,24212,28510
unknown,1237500,1237.500,,24208,28498
unknown,1240000,1240.000,,24201,28479
unknown,1242500,1242.500,,24192,28463
unknown,1245000,1245.000,,24196,28463
unknown,1247500,1247.500,,24190,28458
unknown,1250000,1250.000,,24192,28446
unknown,1252500,1252.500,,24185,28427
unknown,1255000,1255.000,,24190,28436
unknown,1257500,1257.500,,24177,28427
unknown,1260000,1260.000,,24174,28421
unknown,1262500,1262.500,,24177,28423
unknown,1265000,1265.000,,24181,28414
unknown,1267500,1267.500,,24171,28413
unknown,1270000,1270.000,,24182,28403
unknown,1272500,1272.500,,24166,28412
unknown,1275000,1275.000,,24176,28411
unknown,1277500,1277.500,,24169,28406
unknown,1280000,1280.000,,24172,28406
unknown,1282500,1282.500,,24161,28420
unknown,1285000,1285.000,,24169,28407
unknown,1287500,1287.500,,24183,28413
unknown,1290000,1290.000,,24178,28402
unknown,1292500,1292.500,,24159,28422
unknown,1295000,1295.000,,24179,28422
unknown,1297500,1297.500,,24183,28420
unknown,1300000,1300.000,,24178,28416
unknown,1302500,1302.500,,24173,28432
unknown,1305000,1305.000,,24184,28425
unknown,1307500,1307.500,,24180,28428
unknown,1310000,1310.000,,24175,28423
unknown,1312500,1312.500,,24170,28438
unknown,1315000,1315.000,,24188,28432
unknown,1317500,1317.500,,24189,28449
unknown,1320000,1320.000,,24194,28436
unknown,1322500,1322.500,,24179,28453
unknown,1325000,1325.000,,24191,28448
unknown,1327500,1327.500,,24193,28446
unknown,1330000,1330.000,,24186,28442
unknown,1332500,1332.500,,24187,28459
unknown,1335000,1335.000,,24197,28459
unknown,1337500,1337.500,,24192,28463
unknown,1340000,1340.000,,24197,28455
unknown,1342500,1342.500,,24184,28458
unknown,1345000,1345.000,,24203,28459
unknown,1347500,1347.500,,24197,28459
unknown,1350000,1350.000,,24197,28461
unknown,1352500,1352.500,,24181,28468
unknown,1355000,1355.000,,24206,28470
unknown,1357500,1357.500,,24195,28472
unknown,1360000,1360.000,,24195,28468
unknown,1362500,1362.500,,24195,28457
unknown,1365000,1365.000,,24194,28465
unknown,1367500,1367.500,,24196,28468
unknown,1370000,1370.000,,24201,28476
unknown,1372500,1372.500,,24194,28467
unknown,1375000,1375.000,,24199,28467
unknown,1377500,1377.500,,24201,28473
unknown,1380000,1380.000,,24195,28470
unknown,1382500,1382.500,,24200,28463
unknown,1385000,1385.000,,24192,28471
unknown,1387500,1387.500,,24190,28469
unknown,1390000,1390.000,,24194,28464
unknown,1392500,1392.500,,24201,28473
unknown,1395000,1395.000,,24194,28478
unknown,1397500,1397.500,,24197,28481
unknown,1400000,1400.000,,24198,28480
unknown,1402500,1402.500,,24188,28488
unknown,1405000,1405.000,,24198,28491
unknown,1407500,1407.500,,24199,28490
