person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
bao-12h45,10,,23815,24080
bao-12h45,50,,23859,24168
bao-12h45,90,,23868,24195
bao-12h45,130,,23911,24286
bao-12h45,170,,23903,24271
bao-12h45,210,,23916,24286
bao-12h45,250,,23970,24397
bao-12h45,290,,24001,24459
bao-12h45,330,,24022,24504
bao-12h45,370,,24024,24504
bao-12h45,410,,23895,24228
bao-12h45,450,,23640,23707
bao-12h45,490,,23510,23447
bao-12h45,530,,23507,23434
bao-12h45,570,,23612,23664
bao-12h45,610,,23779,24008
bao-12h45,650,,23850,24152
bao-12h45,690,,23870,24193
bao-12h45,730,,23916,24288
bao-12h45,770,,23965,24393
bao-12h45,810,,24055,24572
bao-12h45,850,,24119,24700
bao-12h45,890,,24150,24772
bao-12h45,930,,24216,24904
bao-12h45,970,,24172,24801
bao-12h45,1010,,23871,24178
bao-12h45,1050,,23708,23867
bao-12h45,1090,,23774,24001
bao-12h45,1130,,23855,24154
bao-12h45,1170,,23918,24290
bao-12h45,1210,,23959,24370
bao-12h45,1250,,23974,24395
bao-12h45,1290,,23992,24433
bao-12h45,1330,,24022,24501
bao-12h45,1370,,24046,24541
bao-12h45,1410,,24083,24618
bao-12h45,1450,,24113,24683
bao-12h45,1490,,24113,24675
bao-12h45,1530,,24088,24620
bao-12h45,1570,,23899,24222
bao-12h45,1610,,23719,23875
bao-12h45,1650,,23683,23796
bao-12h45,1690,,23711,23854
bao-12h45,1730,,23745,23915
bao-12h45,1770,,23769,23975
bao-12h45,1810,,23784,24000
bao-12h45,1850,,23783,23997
bao-12h45,1890,,23797,24029
bao-12h45,1930,,23820,24073
bao-12h45,1970,,23877,24197
bao-12h45,2010,,23927,24301
bao-12h45,2050,,23966,24375
bao-12h45,2090,,23938,24311
bao-12h45,2130,,23695,23815
bao-12h45,2170,,23549,23530
bao-12h45,2210,,23553,23540
bao-12h45,2250,,23601,23640
bao-12h45,2290,,23677,23786
bao-12h45,2330,,23726,23892
bao-12h45,2370,,23763,23978
bao-12h45,2410,,23775,24004
bao-12h45,2450,,23811,24075
bao-12h45,2490,,23843,24138
bao-12h45,2530,,23895,24244
bao-12h45,2570,,23933,24321
bao-12h45,2610,,23919,24293
bao-12h45,2650,,23840,24120
bao-12h45,2690,,23601,23638
bao-12h45,2730,,23520,23484
bao-12h45,2770,,23553,23553
bao-12h45,2810,,23618,23683
bao-12h45,2850,,23729,23915
bao-12h45,2890,,23776,24007
bao-12h45,2930,,23802,24066
bao-12h45,2970,,23829,24114
bao-12h45,3010,,23856,24178
bao-12h45,3050,,23918,24303
bao-12h45,3090,,23969,24403
bao-12h45,3130,,24008,24482
bao-12h45,3170,,24059,24590
bao-12h45,3210,,24066,24599
bao-12h45,3250,,23835,24117
bao-12h45,3290,,23675,23798
