person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
bao-12h45,19,,24469,25651
bao-12h45,59,,24462,25636
bao-12h45,99,,24466,25645
bao-12h45,139,,24473,25663
bao-12h45,179,,24488,25693
bao-12h45,219,,24501,25725
bao-12h45,259,,24497,25706
bao-12h45,299,,24418,25542
bao-12h45,339,,24339,25363
bao-12h45,379,,24305,25290
bao-12h45,419,,24300,25280
bao-12h45,459,,24322,25327
bao-12h45,499,,24342,25373
bao-12h45,539,,24346,25379
bao-12h45,579,,24351,25390
bao-12h45,620,,24361,25412
bao-12h45,659,,24378,25446
bao-12h45,699,,24421,25548
bao-12h45,739,,24465,25653
bao-12h45,779,,24416,25557
bao-12h45,819,,24353,25421
bao-12h45,859,,24335,25374
bao-12h45,899,,24362,25438
bao-12h45,939,,24418,25571
bao-12h45,979,,24465,25678
bao-12h45,1019,,24496,25754
bao-12h45,1059,,24506,25789
bao-12h45,1099,,24552,25897
bao-12h45,1139,,24593,26000
bao-12h45,1179,,24628,26076
bao-12h45,1219,,24674,26183
bao-12h45,1259,,24720,26286
bao-12h45,1299,,24600,26050
bao-12h45,1339,,24493,25823
bao-12h45,1379,,24473,25762
bao-12h45,1419,,24506,25838
bao-12h45,1459,,24591,26022
bao-12h45,1499,,24649,26156
bao-12h45,1539,,24621,26091
bao-12h45,1579,,24479,25700
bao-12h45,1620,,24361,25417
bao-12h45,1659,,24244,25176
bao-12h45,1699,,24179,25046
bao-12h45,1739,,24142,24976
bao-12h45,1779,,24159,25018
bao-12h45,1819,,24171,25042
bao-12h45,1859,,24062,24813
bao-12h45,1909,,23886,24441
bao-12h45,1949,,23821,24314
bao-12h45,1989,,23813,24299
bao-12h45,2029,,23886,24473
bao-12h45,2069,,23991,24693
bao-12h45,2109,,24035,24792
bao-12h45,2149,,24058,24858
bao-12h45,2189,,24107,24950
bao-12h45,2229,,24161,25075
bao-12h45,2269,,24216,25206
bao-12h45,2309,,24271,25314
bao-12h45,2349,,24316,25407
bao-12h45,2389,,24351,25500
bao-12h45,2429,,24364,25522
bao-12h45,2469,,24267,25315
bao-12h45,2509,,24183,25149
bao-12h45,2549,,24183,25148
bao-12h45,2589,,24239,25269
bao-12h45,2629,,24311,25403
bao-12h45,2669,,24350,25493
bao-12h45,2709,,24368,25529
bao-12h45,2749,,24390,25575
bao-12h45,2789,,24414,25628
bao-12h45,2829,,24440,25672
bao-12h45,2869,,24470,25737
bao-12h45,2909,,24498,25797
bao-12h45,2949,,24532,25880
bao-12h45,2989,,24557,25919
bao-12h45,3029,,24556,25917
bao-12h45,3069,,24432,25642
bao-12h45,3109,,24351,25470
bao-12h45,3149,,24350,25458
bao-12h45,3189,,24379,25517
bao-12h45,3229,,24448,25666
bao-12h45,3269,,24487,25753
bao-12h45,3309,,24495,25773
bao-12h45,3349,,24501,25795
bao-12h45,3389,,24525,25841
bao-12h45,3429,,24560,25920
bao-12h45,3469,,24596,25996
bao-12h45,3509,,24619,26041
bao-12h45,3549,,24651,26120
bao-12h45,3589,,24678,26174
bao-12h45,3629,,24618,26035
bao-12h45,3669,,24475,25725
bao-12h45,3709,,24431,25637
bao-12h45,3749,,24455,25676
bao-12h45,3789,,24494,25757
bao-12h45,3829,,24542,25858
bao-12h45,3869,,24552,25879
bao-12h45,3909,,24536,25848
bao-12h45,3949,,24531,25832
bao-12h45,3989,,24551,25868
bao-12h45,4029,,24563,25894
bao-12h45,4069,,24579,25927
bao-12h45,4109,,24603,25974
bao-12h45,4149,,24628,26026
bao-12h45,4189,,24572,25900
bao-12h45,4229,,24431,25574
bao-12h45,4269,,24365,25425
bao-12h45,4309,,24370,25432
bao-12h45,4349,,24405,25506
bao-12h45,4389,,24453,25608
bao-12h45,4429,,24453,25608
bao-12h45,4469,,24440,25584
bao-12h45,4509,,24448,25606
bao-12h45,4549,,24462,25633
bao-12h45,4589,,24475,25661
bao-12h45,4629,,24502,25726
bao-12h45,4669,,24544,25808
bao-12h45,4709,,24577,25884
bao-12h45,4749,,24497,25709
bao-12h45,4789,,24364,25411
bao-12h45,4829,,24300,25262
bao-12h45,4869,,24298,25249
bao-12h45,4909,,24338,25343
bao-12h45,4949,,24398,25471
bao-12h45,4989,,24411,25502
bao-12h45,5029,,24411,25511
bao-12h45,5069,,24415,25519
bao-12h45,5109,,24427,25552
bao-12h45,5149,,24461,25621
bao-12h45,5189,,24487,25685
bao-12h45,5229,,24514,25740
bao-12h45,5269,,24521,25755
bao-12h45,5309,,24410,25508
bao-12h45,5349,,24303,25277
bao-12h45,5389,,24302,25276
bao-12h45,5429,,24351,25384
bao-12h45,5469,,24405,25509
bao-12h45,5509,,24445,25593
bao-12h45,5549,,24450,25609
bao-12h45,5589,,24448,25610
bao-12h45,5629,,24448,25610
bao-12h45,5669,,24463,25629
bao-12h45,5709,,24476,25661
bao-12h45,5749,,24501,25723
bao-12h45,5789,,24536,25797
bao-12h45,5829,,24519,25760
