person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
bao-12h45,9,,23805,24007
bao-12h45,49,,23870,24141
bao-12h45,89,,23914,24224
bao-12h45,129,,23961,24325
bao-12h45,169,,23925,24230
bao-12h45,209,,23716,23800
bao-12h45,249,,23594,23553
bao-12h45,289,,23627,23612
bao-12h45,339,,23675,23713
bao-12h45,379,,23755,23873
bao-12h45,419,,23768,23894
bao-12h45,459,,23793,23954
bao-12h45,499,,23850,24066
bao-12h45,539,,23849,24067
bao-12h45,579,,23859,24089
bao-12h45,619,,23873,24125
bao-12h45,659,,23910,24200
bao-12h45,699,,23946,24278
bao-12h45,740,,23920,24221
bao-12h45,779,,23717,23783
bao-12h45,819,,23553,23459
bao-12h45,859,,23520,23395
bao-12h45,899,,23523,23409
bao-12h45,939,,23600,23567
bao-12h45,979,,23656,23697
bao-12h45,1019,,23662,23698
bao-12h45,1059,,23691,23760
bao-12h45,1099,,23715,23809
bao-12h45,1139,,23756,23883
bao-12h45,1179,,23795,23960
bao-12h45,1219,,23845,24062
bao-12h45,1259,,23886,24139
bao-12h45,1299,,23877,24115
bao-12h45,1339,,23672,23686
bao-12h45,1379,,23494,23341
bao-12h45,1419,,23506,23360
bao-12h45,1459,,23518,23386
bao-12h45,1499,,23543,23436
bao-12h45,1539,,23608,23574
bao-12h45,1579,,23648,23661
bao-12h45,1619,,23670,23710
bao-12h45,1659,,23699,23774
bao-12h45,1699,,23737,23849
bao-12h45,1740,,23762,23906
bao-12h45,1779,,23809,23999
bao-12h45,1819,,23836,24056
bao-12h45,1859,,23866,24121
bao-12h45,1899,,23853,24088
bao-12h45,1939,,23632,23619
bao-12h45,1979,,23458,23280
bao-12h45,2019,,23447,23259
bao-12h45,2059,,23492,23354
bao-12h45,2099,,23568,23506
bao-12h45,2139,,23592,23554
bao-12h45,2179,,23608,23590
bao-12h45,2219,,23652,23687
bao-12h45,2259,,23686,23758
bao-12h45,2299,,23707,23798
bao-12h45,2339,,23751,23890
bao-12h45,2379,,23790,23967
bao-12h45,2419,,23816,24015
bao-12h45,2459,,23848,24084
bao-12h45,2499,,23831,24038
bao-12h45,2539,,23628,23621
bao-12h45,2579,,23479,23323
bao-12h45,2619,,23476,23322
bao-12h45,2659,,23526,23422
bao-12h45,2699,,23622,23627
bao-12h45,2740,,23693,23770
bao-12h45,2779,,23715,23812
bao-12h45,2819,,23739,23852
bao-12h45,2859,,23763,23905
bao-12h45,2899,,23798,23986
bao-12h45,2939,,23881,24159
bao-12h45,2979,,23938,24265
bao-12h45,3019,,23971,24332
bao-12h45,3059,,24012,24423
bao-12h45,3099,,24011,24411
bao-12h45,3139,,23809,23991
bao-12h45,3179,,23648,23666
bao-12h45,3219,,23648,23663
bao-12h45,3259,,23706,23783
bao-12h45,3299,,23780,23941
bao-12h45,3339,,23837,24049
bao-12h45,3379,,23864,24115
bao-12h45,3419,,23891,24161
bao-12h45,3459,,23918,24217
bao-12h45,3499,,23981,24353
bao-12h45,3539,,24033,24461
bao-12h45,3579,,24109,24616
bao-12h45,3619,,24146,24690
bao-12h45,3659,,24178,24752
bao-12h45,3699,,24125,24637
bao-12h45,3740,,23890,24149
bao-12h45,3779,,23770,23910
bao-12h45,3819,,23782,23929
bao-12h45,3859,,23853,24084
bao-12h45,3899,,23928,24237
bao-12h45,3939,,23957,24284
bao-12h45,3979,,23931,24236
bao-12h45,4019,,23910,24200
bao-12h45,4059,,23899,24169
bao-12h45,4099,,23917,24214
bao-12h45,4139,,23960,24296
bao-12h45,4179,,23998,24384
bao-12h45,4219,,24031,24445
bao-12h45,4259,,24029,24428
bao-12h45,4299,,23887,24135
bao-12h45,4339,,23661,23673
bao-12h45,4379,,23605,23572
bao-12h45,4419,,23651,23667
bao-12h45,4459,,23731,23840
bao-12h45,4499,,23799,23976
bao-12h45,4539,,23827,24030
bao-12h45,4579,,23841,24060
bao-12h45,4619,,23875,24136
bao-12h45,4659,,23886,24158
bao-12h45,4699,,23907,24201
bao-12h45,4740,,23954,24304
bao-12h45,4779,,24001,24412
bao-12h45,4819,,24036,24470
